HOLE:	U1353C
EXPEDITION:	317
TOP:	106.1440
BOTTOM:	208.8616
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
162.0748	1754.0000	324.0024	807.3200	1430.1765
162.2272	1690.0000	324.9168	805.6400	1387.1610
162.3796	1692.0000	324.9168	803.9490	1389.6495
162.5320	1676.0000	324.3072	802.2580	1392.8490
162.6844	1676.0000	323.0880	800.5520	1379.3401
162.8368	1681.0000	322.7832	798.8620	1398.5371
162.9892	1709.0000	321.5640	797.1880	1421.2891
163.1416	1716.0000	321.5640	795.4650	1420.9336
163.2940	1710.0000	322.4784	793.7760	1413.4680
163.4464	1708.0000	322.7832	792.0690	1412.7571
163.5988	1709.0000	324.0024	790.3630	1410.9795
163.7512	1662.0000	323.6976	788.6740	1370.8081
163.9036	1642.0000	324.6120	786.9680	1393.2046
164.0560	1690.0000	324.6120	785.2950	1369.7416
164.2084	1646.0000	326.4408	783.5880	1392.8490
164.3608	1461.0000	328.8792	781.9160	1186.6591
164.5132	1480.0000	328.8792	780.2430	1215.8101
164.6656	1717.0000	325.5264	778.5700	1446.5295
164.8180	1810.0000	323.0880	776.9120	1482.0796
164.9704	1773.0000	323.3928	775.2060	1454.7061
165.1228	1704.0000	323.6976	773.5170	1408.1355
165.2752	1734.0000	321.8688	771.8110	1421.6445
165.4276	1472.0000	327.9648	770.1040	1187.0145
165.5800	1452.0000	328.8792	768.4310	1199.4570
165.7324	1677.0000	324.0024	766.7770	1360.4985
165.8848	1743.0000	324.0024	765.0880	1416.3120
166.0372	1659.0000	322.1736	763.3980	1344.1455
166.1896	1550.0000	328.8792	761.6900	1243.1836
166.3420	1365.0000	333.7560	760.0330	1147.9095
166.4944	1635.0000	323.3928	758.3600	1370.4525
166.6468	1672.0000	322.7832	756.6720	1380.0510
166.7992	1680.0000	319.4304	754.9820	1423.7776
166.9516	1754.0000	321.5640	753.2920	1412.4015
167.1040	1766.0000	320.0400	751.5260	1455.4170
167.2564	1511.0000	327.0504	749.8270	1236.4291
167.4088	1404.0000	329.4888	748.1380	1149.3315
167.5612	1566.0000	324.9168	746.4820	1311.0841
167.7136	1580.0000	326.1360	744.7760	1298.2860
167.8660	1545.0000	327.0504	743.0860	1285.8435
168.0184	1674.0000	321.2592	741.3960	1375.0741
168.1708	1552.0000	329.7936	739.6880	1212.6106
168.3232	1498.0000	330.7080	738.0300	1218.2986
168.4756	1544.0000	328.5744	736.3580	1254.9150
168.6280	1807.0000	323.3928	734.6860	1472.4811
168.7804	1802.0000	323.0880	733.0140	1504.4761
168.9328	1754.0000	323.0880	731.3080	1423.7776
169.0852	1744.0000	324.0024	729.6170	1441.5525
169.2376	1746.0000	323.3928	727.9100	1410.6240
169.3900	1491.0000	331.6224	726.2050	1168.1731
169.5424	1582.0000	324.9168	724.5660	1316.0610
169.6948	1655.0000	325.2216	722.8760	1382.1841
169.8472	1687.0000	325.8312	721.1860	1385.7390
169.9996	1704.0000	326.1360	719.4960	1404.5806
170.1520	1699.0000	324.6120	717.8220	1397.8260
170.3044	1678.0000	323.3928	716.1500	1381.1176
170.4568	1680.0000	323.0880	714.4440	1387.5166
170.6092	1698.0000	322.1736	712.7540	1400.3146
170.7616	1665.0000	322.4784	711.0640	1376.4961
170.9140	1645.0000	322.1736	709.3580	1351.6111
171.0664	1692.0000	322.4784	707.6680	1383.6061
171.2188	1690.0000	323.3928	705.9620	1390.7161
171.3712	1685.0000	324.3072	704.2550	1391.0715
171.5236	1687.0000	325.2216	702.5640	1361.5651
171.6760	1650.0000	324.6120	700.8740	1364.7645
171.8284	1658.0000	324.9168	699.1860	1370.4525
171.9808	1728.0000	324.9168	697.4960	1392.8490
172.1332	1696.0000	325.5264	695.8060	1410.2686
172.2856	1724.0000	325.8312	694.1330	1399.2480
172.4380	1712.0000	325.2216	692.4440	1398.8926
172.5904	1684.0000	323.3928	690.7540	1383.2505
172.7428	1710.0000	322.4784	689.0810	1405.6471
172.8952	1788.0000	322.4784	687.3580	1459.3275
173.0476	1787.0000	323.6976	685.6850	1454.3506
173.2000	1832.0000	320.9544	683.9780	1473.1920
173.3524	1368.0000	329.4888	682.2870	1129.4236
173.5048	1407.0000	329.1840	680.6140	1148.2650
173.6572	1678.0000	326.4408	678.9580	1372.9410
173.8096	1670.0000	324.9168	677.2860	1388.9386
