HOLE:	U1353C
EXPEDITION:	323
TOP:		105.6062
BOTTOM:		191.4074
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
142.9442	159.78380	574.46198	513.54132	1.9076	0.5306	0.5935
143.0966	159.17979	559.31378	496.35941	1.9148	0.5450	0.6141
143.2490	158.71037	542.29871	486.41672	1.9205	0.5621	0.6266
143.4014	158.34647	522.96460	485.01514	1.9249	0.5828	0.6284
143.5538	157.52386	512.79401	501.02356	1.9349	0.5944	0.6084
143.7062	155.71581	503.56897	516.05927	1.9574	0.6053	0.5906
143.8586	154.03497	486.32858	508.59567	1.9788	0.6267	0.5993
144.0110	153.76070	478.83313	491.24051	1.9823	0.6365	0.6205
144.1634	152.41415	479.87839	502.12357	1.9998	0.6352	0.6070
144.3158	149.61880	452.68979	456.36365	2.0372	0.6733	0.6679
144.4682	148.82455	377.82315	380.48904	2.0480	0.8067	0.8011
144.6206	152.22276	318.17426	334.67258	2.0023	0.9580	0.9107
144.7730	158.01595	323.75433	340.43225	1.9289	0.9415	0.8953
144.9254	161.42731	356.89655	336.85858	1.8882	0.8540	0.9048
145.0778	162.24501	370.58405	376.04291	1.8786	0.8225	0.8105
145.2302	163.81081	393.58823	453.44272	1.8607	0.7744	0.6722
145.3826	167.12495	470.17676	483.38846	1.8238	0.6483	0.6305
145.5350	170.07758	556.16852	527.47919	1.7921	0.5480	0.5778
145.6874	171.16017	614.31012	575.35291	1.7808	0.4962	0.5298
145.8398	171.07196	657.60913	586.43298	1.7817	0.4635	0.5198
145.9922	171.32149	682.95862	519.98102	1.7791	0.4463	0.5862
146.1446	172.56418	699.92114	509.63223	1.7663	0.4355	0.5981
146.2970	173.65894	730.40894	556.74554	1.7552	0.4173	0.5475
146.4494	172.96043	788.10394	671.77258	1.7623	0.3868	0.4537
146.6018	170.28905	815.00049	668.89465	1.7899	0.3740	0.4557
146.7542	168.74945	796.00983	651.48352	1.8062	0.3829	0.4679
146.9066	168.69211	776.35919	627.22125	1.8068	0.3926	0.4860
147.0590	166.40758	700.60614	523.25763	1.8316	0.4351	0.5825
147.2114	158.79105	556.48560	440.38522	1.9195	0.5477	0.6921
147.3638	152.74390	480.10956	438.05798	1.9955	0.6349	0.6958
147.5162	151.21201	477.92841	426.02176	2.0157	0.6378	0.7155
147.6686	150.86575	476.73792	423.65146	2.0203	0.6393	0.7195
147.8210	150.79887	472.07977	422.54071	2.0212	0.6457	0.7214
147.9734	150.52760	473.65826	425.42337	2.0249	0.6435	0.7165
148.1258	149.11037	478.86655	429.65527	2.0441	0.6365	0.7094
148.2782	147.40720	463.04758	417.40286	2.0677	0.6582	0.7302
148.4306	148.84483	438.99268	403.28024	2.0478	0.6943	0.7558
148.5830	150.70480	435.82001	407.86322	2.0225	0.6994	0.7473
148.7354	151.06618	437.32404	425.45880	2.0177	0.6970	0.7164
148.8878	152.00031	438.71402	443.96994	2.0053	0.6948	0.6865
149.0402	152.27921	453.99582	453.45508	2.0016	0.6714	0.6722
149.1926	150.73405	449.38095	481.78226	2.0221	0.6783	0.6327
149.3450	150.39600	432.49860	375.69189	2.0266	0.7047	0.8113
149.4974	151.98988	446.62000	381.54639	2.0054	0.6825	0.7989
149.6498	154.16902	479.79910	451.53610	1.9771	0.6353	0.6750
149.8022	156.23009	508.17542	523.53925	1.9510	0.5998	0.5822
149.9546	157.36176	529.37598	591.31232	1.9369	0.5758	0.5155
150.1070	157.91026	548.41302	592.09216	1.9302	0.5558	0.5148
150.2594	155.85938	555.43170	574.45697	1.9556	0.5488	0.5306
150.4118	149.90529	541.92194	542.61700	2.0333	0.5624	0.5617
150.5642	144.83203	522.51971	519.91760	2.1045	0.5833	0.5862
150.7166	143.13950	506.46573	495.09045	2.1294	0.6018	0.6156
150.8690	142.98663	491.52417	465.39838	2.1317	0.6201	0.6549
151.0214	142.56892	418.56354	425.87595	2.1379	0.7282	0.7157
151.1738	136.47853	342.89496	361.93399	2.2333	0.8889	0.8421
151.3262	129.95995	294.93420	300.06104	2.3453	1.0335	1.0158
151.4786	127.53025	266.58878	276.36365	2.3900	1.1433	1.1029
151.6310	127.20250	266.85416	275.51550	2.3962	1.1422	1.1063
151.7834	128.67494	260.57394	258.93951	2.3688	1.1697	1.1771
151.9358	143.54453	225.59869	241.87621	2.1234	1.3511	1.2601
152.0882	162.63356	203.81358	258.05310	1.8742	1.4955	1.1812
152.2406	171.22568	314.08450	609.50342	1.7801	0.9704	0.5001
152.3930	173.37926	542.82574	786.36365	1.7580	0.5615	0.3876
152.5454	173.41736	712.10529	780.17010	1.7576	0.4280	0.3907
152.6978	173.52574	749.19330	758.79553	1.7565	0.4068	0.4017
152.8502	173.93829	730.31708	726.60468	1.7523	0.4174	0.4195
153.0026	173.59111	698.62091	707.48785	1.7559	0.4363	0.4308
153.1550	172.13545	649.59167	689.19855	1.7707	0.4692	0.4423
153.3074	169.85066	574.76654	603.17798	1.7945	0.5303	0.5053
153.4598	168.48674	505.86038	515.60797	1.8090	0.6025	0.5911
153.6122	168.15297	486.75449	480.03003	1.8126	0.6262	0.6350
153.7646	168.19093	500.50192	444.45206	1.8122	0.6090	0.6858
153.9170	168.70503	528.77667	456.87900	1.8067	0.5764	0.6671
154.0694	169.61603	569.99390	508.71640	1.7970	0.5347	0.5992
154.2218	170.25374	602.34100	555.48029	1.7903	0.5060	0.5487
154.3742	170.22931	608.40363	561.87146	1.7905	0.5010	0.5425
154.5266	169.81232	601.81403	553.62256	1.7949	0.5065	0.5506
154.6790	169.34894	597.97083	553.62439	1.7998	0.5097	0.5506
154.8314	169.03549	596.51019	625.19214	1.8032	0.5110	0.4875
154.9838	169.09378	602.25610	696.39307	1.8026	0.5061	0.4377
155.1362	169.82111	622.46625	715.26581	1.7948	0.4897	0.4261
155.2886	170.60898	646.85413	770.95490	1.7865	0.4712	0.3954
155.4410	170.63197	663.76947	852.26062	1.7863	0.4592	0.3576
155.5934	169.77478	677.77228	898.88788	1.7953	0.4497	0.3391
155.7458	169.06371	677.59613	916.12952	1.8029	0.4498	0.3327
155.8982	169.11655	672.85553	812.76288	1.8023	0.4530	0.3750
156.0506	169.27109	666.71698	708.56061	1.8007	0.4572	0.4302
156.2030	169.18738	642.55914	664.90143	1.8016	0.4744	0.4584
156.3554	168.94583	620.80035	638.39551	1.8041	0.4910	0.4774
156.5078	169.26439	609.04779	622.02454	1.8007	0.5005	0.4900
156.6602	170.09761	601.73517	598.92676	1.7919	0.5065	0.5089
156.8126	171.13506	604.35559	579.93665	1.7810	0.5043	0.5256
156.9650	172.31125	623.11108	600.97821	1.7689	0.4892	0.5072
157.1174	173.16223	655.65912	654.53314	1.7602	0.4649	0.4657
157.2698	173.35730	683.89398	723.06519	1.7582	0.4457	0.4215
157.4222	172.64351	695.08765	802.27393	1.7655	0.4385	0.3799
157.5746	171.30206	696.60364	856.93555	1.7793	0.4376	0.3557
157.7270	170.11028	694.72668	846.70764	1.7918	0.4387	0.3600
157.8794	167.03691	674.91412	781.75714	1.8247	0.4516	0.3899
158.0318	157.57703	618.47900	522.96808	1.9343	0.4928	0.5828
158.1842	145.84734	503.76190	264.54544	2.0899	0.6050	1.1522
158.3366	139.51463	391.54364	275.86133	2.1847	0.7785	1.1049
158.4890	138.26257	337.74420	281.34909	2.2045	0.9025	1.0834
158.6414	138.17632	318.42905	303.18762	2.2059	0.9572	1.0053
