HOLE:	U1353C
EXPEDITION:	317
TOP:	142.1104
BOTTOM:	218.9200
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
185.5444	64.0499	50.0866	1.4498	7.5667	1.8587	-999.2500
185.6968	66.9266	52.5513	1.5277	7.9011	1.8878	-999.2500
185.8492	68.0968	54.2298	1.6037	7.9939	1.8003	-999.2500
186.0016	70.7987	56.2288	1.6465	8.3839	1.8953	-999.2500
186.1540	76.0513	60.0773	1.7766	8.8562	2.0472	-999.2500
186.3064	79.6692	63.6607	1.8721	9.4454	2.0557	-999.2500
186.4588	81.7291	66.4145	1.9801	9.6960	1.9890	-999.2500
186.6112	81.7326	67.1927	2.0024	9.8150	1.8595	-999.2500
186.7636	82.2259	67.2981	1.9710	10.0324	1.9015	-999.2500
186.9160	81.9160	67.2316	1.9418	10.1821	1.8306	-999.2500
187.0684	84.0946	68.9526	1.9815	10.5014	1.8975	-999.2500
187.2208	85.5348	69.9340	2.0074	10.6643	1.9569	-999.2500
187.3732	86.1540	70.2164	2.0003	10.7962	2.0545	-999.2500
187.5256	84.3146	67.7484	1.9231	10.4571	2.1014	-999.2500
187.6780	83.2048	66.8120	1.9359	10.0823	2.0732	-999.2500
187.8304	84.7422	67.2860	1.9697	10.0362	2.1883	-999.2500
187.9828	86.4543	67.4982	1.9784	10.0533	2.3874	-999.2500
188.1352	87.2709	66.4439	1.9271	10.0154	2.6488	-999.2500
188.2876	84.5410	63.8340	1.8248	9.7781	2.6499	-999.2500
188.4400	81.3584	61.6757	1.7623	9.4520	2.5547	-999.2500
188.5924	78.8159	59.9206	1.7171	9.1544	2.4648	-999.2500
188.7448	79.8927	60.3611	1.7412	9.1542	2.5716	-999.2500
188.8972	82.4937	62.4386	1.8072	9.4339	2.6649	-999.2500
189.0496	83.5760	64.8497	1.8814	9.7724	2.4987	-999.2500
189.2020	82.7101	64.3642	1.8691	9.6887	2.5058	-999.2500
189.3544	82.2819	64.3431	1.8209	9.9644	2.5268	-999.2500
189.5068	83.8300	66.3366	1.8501	10.4323	2.5028	-999.2500
189.6592	85.4100	69.1235	1.9281	10.8691	2.3576	-999.2500
189.8116	85.1021	69.3169	1.9637	10.7228	2.2960	-999.2500
189.9640	84.3576	67.7324	1.9522	10.2824	2.4039	-999.2500
190.1164	83.4014	67.3228	1.9505	10.1609	2.3141	-999.2500
190.2688	83.1132	66.7130	1.9116	10.1928	2.3619	-999.2500
190.4212	82.2236	67.0574	1.9121	10.3004	2.2137	-999.2500
190.5736	81.5457	66.8173	1.8973	10.3102	2.2299	-999.2500
190.7260	80.4657	65.9448	1.8789	10.1378	2.2106	-999.2500
190.8784	78.8700	63.2883	1.8003	9.7469	2.2365	-999.2500
191.0308	78.4664	62.0814	1.7752	9.5066	2.2783	-999.2500
191.1832	78.9730	62.6144	1.7879	9.6032	2.3207	-999.2500
191.3356	81.0179	63.8619	1.8029	9.9154	2.3970	-999.2500
191.4880	82.2346	67.2228	1.8657	10.6250	2.1189	-999.2500
191.6404	84.6886	70.2380	1.9212	11.2663	2.0132	-999.2500
191.7928	87.1031	71.3043	1.9622	11.3679	2.1995	-999.2500
191.9452	87.1778	73.8926	2.0763	11.5302	1.8282	-999.2500
192.0976	85.7661	72.9528	2.1048	11.0619	1.7225	-999.2500
192.2500	83.8393	70.7293	2.0194	10.8493	1.7636	-999.2500
192.4024	82.6437	68.6788	1.9696	10.4838	1.8162	-999.2500
192.5548	82.0472	70.0304	2.0162	10.6440	1.6262	-999.2500
192.7072	80.8777	68.2615	1.9887	10.2379	1.7327	-999.2500
192.8596	79.3131	67.2720	1.9513	10.1400	1.5971	-999.2500
193.0120	79.6820	66.9051	1.9596	9.9740	1.7062	-999.2500
193.1644	81.0001	67.1508	1.9786	9.9409	1.8826	-999.2500
