HOLE:	U1513E
EXPEDITION:	369
TOP:	117.8197
BOTTOM:	580.0488
DEPTH_WMSF	HALC	HSIG	HSTO	HNEC	HFEC
m	%	cu	in	1/s	1/s
160.6441	61.29478	20.46911	0.8862743	2579.017	476.598
160.6949	66.87711	21.62163	0.5549873	2483.395	487.5964
160.7457	65.94498	22.46448	0.6105394	2466.684	475.9019
160.7965	63.64735	20.08165	0.7557099	2387.15	413.0243
160.8473	59.78777	19.55783	0.9147141	2570.135	527.94
160.8981	60.3506	22.58818	0.4973902	2475.432	458.5289
160.9489	58.54728	24.83081	0.5655584	2524.563	438.4547
160.9997	65.16801	27.18335	0.1478925	2469.458	469.9909
161.0505	63.95201	27.5895	0.01195451	2436.334	379.3929
161.1013	63.93575	27.63796	-0.006599482	2544.972	488.8929
161.1521	61.09384	28.14762	0.2264071	2447.317	581.5421
161.2029	63.77837	26.90374	0.437546	2442.221	546.399
161.2537	62.90893	25.59978	0.7021741	2492.687	524.2056
161.3045	66.90607	25.51401	0.3522688	2440.133	505.0468
161.3553	68.91299	23.07628	0.408453	2354.172	560.7285
161.4061	67.60103	22.06979	0.5135809	2499.494	476.9529
161.4569	65.10295	20.67174	0.6887971	2528.831	486.7236
161.5077	63.81694	19.38015	0.7598258	2399.356	475.0602
161.5585	61.07482	18.56451	0.8819845	2405.926	507.1129
161.6093	53.15514	16.60662	1.117576	2545.056	485.4735
161.6601	42.26917	16.27285	1.270776	2428.724	589.274
161.7109	37.09294	17.53052	1.332628	2499.632	560.3656
161.7617	34.34021	16.68269	1.380394	2541.434	542.5978
161.8125	35.4156	17.20112	1.367643	2589.717	526.4589
161.8633	44.21731	18.68532	1.233198	2510.515	521.65
161.9141	62.85188	21.85198	0.8056039	2497.764	609.3367
161.9649	68.14213	23.6148	0.4598857	2508.072	545.7515
162.0157	74.00142	24.84311	0.001011368	2450.471	517.1141
162.0665	73.54379	24.07518	0.03319158	2399.792	449.3035
162.1173	66.09435	24.0448	0.585364	2417.333	552.7045
162.1681	55.85104	22.05519	1.049447	2571.641	470.462
162.2189	60.81156	23.74786	0.8877103	2548.903	552.5009
162.2697	56.10154	22.10814	0.9950892	2633.935	520.0311
162.3205	56.27621	22.42309	1.037511	2488.008	482.0541
162.3713	56.77389	21.7773	1.031725	2603.524	455.1828
162.4221	51.01322	23.34414	1.102692	2532.146	595.2334
162.4729	40.27662	22.57748	1.017287	2494.382	506.5688
162.5237	42.57769	21.75655	1.067218	2446.56	545.64
162.5745	33.23878	18.64454	1.373658	2606.443	584.982
162.6253	32.26601	17.07503	1.400409	2539.51	566.4501
162.6761	33.29244	16.5872	1.352602	2532.424	585.5325
162.7269	39.97081	19.05722	0.7391132	2509.58	575.9913
162.7777	38.49183	18.3062	0.5449604	2521.541	452.7344
162.8285	38.58427	18.0098	0.6711329	2537.32	506.6797
162.8793	42.08813	19.22745	0.5224464	2555.382	482.1855
162.9301	46.72495	20.69985	0.06220913	2463.995	542.4844
162.9809	46.39068	21.0268	0.02306518	2556.992	508
163.0317	45.24507	20.93532	0.1148719	2530.475	508.5598
163.0825	42.79375	21.05723	0.2375249	2622.721	510.8498
163.1333	38.85005	21.09379	0.4569932	2486.951	509.09
163.1841	37.22006	20.95283	0.6757163	2458.276	531.3409
163.2349	38.86897	21.01221	0.6669167	2633.039	490.4433
163.2857	35.58887	20.0546	1.094158	2749.938	523.4957
163.3365	47.14174	22.77853	0.6133654	2544.964	436.3798
163.3873	54.13133	22.36179	0.7203863	2373.564	499.3531
163.4381	47.56376	21.6926	1.111513	2385.066	588.48
163.4889	44.3879	22.63524	0.7764013	2509.322	531.6685
163.5397	40.04335	22.14477	1.095536	2460.814	454.0738
163.5905	41.8567	22.53221	0.7109609	2511.805	502.9269
163.6413	44.29603	20.88083	0.4838715	2560.163	477.6374
163.6921	48.55468	21.27297	0.4250956	2681.244	495.7046
163.7429	52.12993	20.98488	0.3553098	2569.645	530.8418
163.7937	55.25135	22.09308	0.3585193	2568.881	467.3773
163.8445	59.34876	23.43394	0.01794442	2564.616	475.1999
163.8953	58.7316	23.06847	0.2611107	2704.748	434.055
163.9461	58.52248	24.00817	0.3835786	2462.682	457.5832
163.9969	54.87311	25.91123	0.4367413	2667.299	519.2994
164.0477	47.22495	24.67758	0.7741554	2654.43	515.2911
164.0985	38.44797	23.31196	1.231197	2571.231	510.5231
164.1493	43.82543	21.65794	1.245065	2404.366	495.9948
164.2001	41.70171	21.20694	1.272776	2421.393	445.101
164.2509	44.59174	20.45918	1.239475	2479.791	392.6893
164.3017	50.58019	20.55892	1.137131	2713.697	444.2605
164.3525	61.42328	20.80314	0.8666939	2432.472	447.578
164.4033	63.22138	21.86473	0.6650441	2532.97	510.3334
164.4541	60.02861	22.17107	0.2428658	2504.917	432.5921
164.5049	52.07191	22.20185	0.1223837	2489.982	479.3394
164.5557	46.13266	23.44817	0.3939057	2527.363	465.5562
164.6065	38.80297	24.79868	0.579318	2475.809	487.2048
164.6573	37.94553	25.49259	0.5165037	2623.306	474.3468
164.7081	39.99279	25.03309	0.2046958	2682.515	453.9016
164.7589	42.4916	23.49814	0.03103599	2578.332	523.2283
164.8097	45.45447	23.31355	-0.04512215	2453.432	529.6486
164.8605	43.91704	23.76347	-0.00385617	2536	561.2318
164.9113	38.85245	21.86572	0.1355726	2547.795	634.5153
164.9621	37.90651	20.06529	0.06052439	2621.683	560.3607
165.0129	35.35283	19.30656	0.1096052	2693.52	578.8117
165.0637	34.72637	19.22843	0.1585606	2612.468	566.0634
165.1145	34.7876	20.39146	0.1412718	2744.66	574.0502
165.1653	33.37331	21.22855	0.1088063	2505.751	525.7767
165.2161	30.8593	22.21924	0.2030077	2670.004	523.5464
165.2669	30.0566	22.85612	0.2320837	2639.666	489.9696
165.3177	27.42974	24.03837	0.3184628	2481.896	472.3519
165.3685	26.64625	24.13564	0.3575662	2468	469.5919
165.4193	26.24121	24.64035	0.3942915	2502.938	496.0238
165.4701	28.28303	23.21664	0.4414596	2609.707	483.0177
165.5209	30.29457	22.98988	0.5245879	2576.933	501.8029
165.5717	34.65322	22.85946	0.2930849	2615.277	490.785
165.6225	34.10503	23.55663	0.3133709	2670.601	510.5529
165.6733	32.08403	23.63113	0.4545859	2533.65	562.2557
165.7241	29.9932	23.29309	0.560676	2695.694	634.5043
165.7749	28.64154	22.70831	0.635307	2660.371	657.4989
165.8257	34.08794	22.22369	0.6005725	2696.594	583.1504
165.8765	46.34963	21.43927	0.4149626	2523.121	533.3246
165.9273	54.28276	21.26256	0.5330017	2494.57	450.1467
165.9781	59.28678	20.60999	0.6598116	2546.667	507.4308
166.0289	55.86929	18.83904	0.9684578	2579.594	494.6812
166.0797	50.42517	19.80367	0.7748168	2518.667	535.091
166.1305	49.90712	20.63095	0.5565499	2575.746	549.6749
166.1813	46.84547	21.12648	0.5446781	2555.115	575.8636
166.2321	41.34329	20.80114	0.6824994	2593.512	577.6503
166.2829	39.89128	20.25446	0.7746862	2631.883	515.5545
166.3337	43.0874	19.55159	0.6709775	2544.672	555.3345
166.3845	40.09389	17.97793	0.9503911	2625.369	580.3105
166.4353	33.70999	16.61062	1.376721	2598.532	580.6693
166.4861	31.4788	16.45133	1.393568	2649.653	535.3415
166.5369	31.26998	16.68849	1.339933	2536	499.2881
166.5877	32.33189	18.13083	1.05119	2508.781	518.8878
166.6385	35.22448	18.77776	0.8448676	2465.959	567.9726
166.6893	36.74228	19.41508	0.7573433	2581.124	597.5008
166.7401	38.93924	19.77405	0.524751	2651.219	526.4828
166.7909	42.6327	18.35653	0.320365	2608.302	507.7908
166.8417	43.70644	17.48205	0.2953379	2631.629	544.5955
166.8925	42.69317	17.36533	0.4603702	2550.843	539.4338
166.9433	41.5313	16.96338	0.6468287	2557.727	553.7167
166.9941	40.43852	16.24663	0.8610382	2612.657	558.6218
167.0449	39.82217	15.8801	0.8969462	2554.903	507.9647
167.0957	41.92523	18.21481	0.3888596	2540.839	478.5183
167.1465	38.10218	19.86366	0.1595431	2609.492	558.9077
167.1973	33.368	20.82818	0.1617458	2632.295	543.9823
167.2481	30.80825	21.18073	0.09321289	2498.889	581.3976
167.2989	27.07215	20.51846	0.145116	2600.55	621.2678
167.3497	24.67934	19.26184	0.1613541	2687.847	674.3362
167.4005	23.76001	18.92789	0.1403075	2611.217	574.9437
167.4513	24.23497	18.6835	0.1500206	2625.497	569.2299
167.5021	23.55167	18.45764	0.2359338	2770.194	548.4633
167.5529	22.03232	17.6704	0.3155307	2816.055	498.4658
167.6037	21.66527	17.18498	0.3725487	2828.449	517.7908
167.6545	22.61376	17.74881	0.3822775	2674.647	542.3196
167.7053	22.76205	18.54327	0.4001338	2651.781	504.1132
167.7561	22.97402	19.35486	0.437011	2715.853	478.8254
167.8069	26.30988	20.37892	0.4341089	2752.002	533.8175
167.8577	32.58089	20.75457	0.3448345	2815.86	559.6064
167.9085	40.01054	21.24355	0.237206	2756.641	606.3745
167.9593	49.04927	21.27827	0.205492	2644.706	485.5781
168.0101	54.92735	20.7935	0.1933223	2613.97	497.0885
168.0609	55.45067	19.15227	0.5505748	2465.298	538.7018
168.1117	57.72821	17.90814	1.00136	2505.388	494.6325
168.1625	57.74014	17.10318	0.9899278	2486.682	508
168.2133	52.20556	16.52239	1.123892	2499.418	475.6289
168.2641	51.26353	17.21023	1.146743	2562.156	447.269
168.3149	50.9455	16.68913	1.151085	2527.583	526.8141
168.3657	46.8396	15.66972	1.210829	2328.844	568.5886
168.4165	47.05135	15.55168	1.205765	2512.113	587.9894
168.4673	44.45602	13.9577	1.238935	2590.596	578.3354
168.5181	44.4886	12.40271	1.238955	2464.331	643.217
168.5689	51.97854	11.72195	1.130863	2472.091	632.7001
168.6197	53.23347	11.43417	1.105619	2397.721	570.4847
168.6705	47.85139	11.347	1.199661	2420.314	558.2974
168.7213	45.8107	11.2869	1.225666	2558.251	555.8188
168.7721	44.65026	11.77278	1.008135	2556.533	546.3148
168.8229	45.82903	13.9242	0.5893637	2486.293	532.7389
168.8737	44.3753	15.2982	0.5637567	2570.246	566.739
168.9245	43.1826	16.33832	0.5506889	2601.959	551.9154
168.9753	42.6781	16.56315	0.6369619	2681.137	574.1293
169.0261	46.98556	17.44373	0.548202	2664.201	550.732
169.0769	50.76017	17.88391	0.5643854	2528.821	514.7643
169.1277	53.04943	17.53585	0.8393947	2432.113	486.063
169.1785	53.08913	17.21833	1.101152	2534.743	453.7139
169.2293	55.53568	17.95299	1.050943	2567.535	443.0298
169.2801	57.33508	19.22294	1.014321	2558.446	456.0833
169.3309	60.92287	21.14314	0.8963016	2494.98	421.3581
169.3817	62.89445	22.18426	0.7829751	2481.61	449.2409
169.4325	61.5996	22.7048	0.8176414	2449.597	448
169.4833	54.85746	21.21859	0.8486888	2582.502	487.8594
169.5341	50.78851	20.91564	0.5340677	2567.084	548.9161
169.5849	47.48691	21.11082	0.5077183	2562.668	503.5638
169.6357	43.82735	21.12294	0.4055133	2576.021	447.0052
169.6865	39.2309	20.61078	0.2971399	2579.291	469.7429
169.7373	38.18193	20.25412	0.3352657	2512.053	483.2633
169.7881	35.83133	20.58537	0.4795214	2432.513	483.1117
169.8389	31.10069	21.4099	0.7784789	2439.212	504.3317
169.8897	28.75549	21.73322	0.9536206	2603.974	521.6025
169.9405	30.41737	22.29154	0.8727081	2565.564	528.0101
169.9913	30.61585	22.17362	1.038529	2584.527	555.8848
170.0421	29.463	21.27618	1.332489	2606.336	543.7856
170.0929	28.84481	22.25245	1.260703	2543.862	516.623
170.1437	28.4833	21.52497	1.259857	2605.667	575.7296
170.1945	26.03456	18.45199	1.407621	2627.032	579.0504
170.2453	25.32711	18.48166	1.309445	2475.45	562.0919
170.2961	30.16	19.96322	1.076966	2503.415	564.6081
170.3469	35.43464	21.77987	0.7485502	2599.816	561.2236
170.3977	38.55218	22.68254	0.5744868	2608.238	511.4375
170.4485	47.13336	23.02494	0.4556002	2665.061	504.9498
170.4993	53.50544	23.56844	0.2833683	2675.268	526.7888
170.5501	54.57748	24.22386	0.01926975	2655.672	535.1507
170.6009	58.41041	23.67246	-0.08649859	2656.166	514.3539
170.6517	63.94232	23.33372	-0.03014036	2628.998	518.9752
170.7025	65.28882	22.21834	0.2402927	2666.805	519.5255
170.7533	62.34688	20.86136	0.4438179	2577.519	442.6163
170.8041	61.44769	20.2283	0.7138922	2575.075	455.6126
170.8549	57.79143	19.47716	0.9601265	2601.562	498.9678
170.9057	50.6818	19.09181	1.146046	2462.04	509.0475
170.9565	48.4834	19.83283	1.180868	2499.697	522.782
171.0073	48.12152	20.06054	1.186351	2531.953	488.9214
171.0581	46.12811	20.36585	1.212235	2526.712	520.9324
171.1089	47.05674	20.00851	1.201337	2591.591	525.6356
171.1597	49.43845	18.95316	1.16955	2553.412	470.674
171.2105	53.99786	19.05635	1.050517	2538.496	465.8845
171.2613	60.60552	19.90986	0.8983244	2593.646	468.7083
171.3121	63.17565	20.73613	0.5213408	2512.413	504.895
171.3629	66.26254	20.96106	0.3007146	2553.109	489.0853
171.4137	66.37759	21.63284	0.2500476	2580.906	434.5139
171.4645	62.13654	23.06439	0.116012	2473.047	483.8701
171.5153	56.76303	22.94226	0.5447254	2481.667	506.7469
171.5661	51.85867	21.9004	0.9295548	2485.09	483.9419
171.6169	47.19171	21.54969	1.207525	2511.676	511.3616
171.6677	46.95798	21.9222	1.210371	2518.611	486.4233
171.7185	48.51711	22.30256	1.182888	2529.555	462.1136
171.7693	48.72153	22.39498	1.177737	2550.909	463.7758
171.8201	47.6661	22.95901	1.184929	2609.015	462.3044
171.8709	50.52438	24.32729	1.141215	2558.535	475.0097
171.9217	53.74135	25.70291	1.089357	2439.482	489.3448
171.9725	56.14024	26.4619	0.9078844	2413.203	457.9712
172.0233	57.07365	26.81605	0.5928431	2559.55	437.8013
172.0741	58.8126	27.58607	0.3618379	2661.158	451.741
172.1249	62.6003	27.42062	0.164648	2627.962	440.6328
172.1757	67.80448	26.72331	-0.03920453	2564	470.6366
172.2265	68.54289	26.27264	-0.08491841	2583.495	488.9084
172.2773	64.91376	25.07461	0.1634746	2576.56	448.08
172.3281	60.61901	23.56287	0.5787423	2525.218	447.9622
172.3789	56.02943	22.10958	0.9199483	2548.367	477.65
172.4297	52.22274	21.31794	1.007665	2518.629	490.1128
172.4805	52.7869	21.53416	0.9959237	2480.901	517.8982
172.5313	52.89152	21.66972	1.110992	2532.981	543.029
172.5821	53.3375	21.55796	1.103457	2513.739	516.9217
172.6329	52.87716	22.12951	1.110865	2455.738	518.0935
172.6837	52.52251	23.06918	1.121773	2466.387	499.7149
172.7345	54.42881	23.91914	1.088167	2564.941	472
172.7853	59.42848	24.52542	0.9276949	2509.612	504.6824
172.8361	63.269	23.52814	0.7726298	2475.617	496.1476
172.8869	63.70436	22.2456	0.7507097	2609.368	495.8439
172.9377	63.339	21.76973	0.7741584	2639.07	507.2029
172.9885	61.94824	21.18122	0.8423748	2554.117	493.3026
173.0393	59.47016	20.6759	0.949981	2377.313	521.7546
173.0901	56.18311	19.99487	1.045361	2420.7	514.928
173.1409	53.71155	20.04131	1.100542	2445.347	520.1019
173.1917	53.01738	21.25558	1.111761	2472.716	536.535
173.2425	57.41355	23.31471	0.9799286	2553.742	555.4674
173.2933	61.87014	26.26238	0.4033093	2549.847	542.9796
173.3441	60.68411	26.5449	0.3167241	2618.268	498.3071
173.3949	57.12813	25.28685	0.5431885	2530.735	502.8922
173.4457	56.47522	25.35852	0.4359904	2475.094	518.129
173.4965	54.78307	25.06597	0.320097	2517.859	522.1407
173.5473	49.1222	23.84056	0.2448724	2521.404	526.1615
173.5981	46.66859	22.6744	0.2424345	2622.184	518.2736
173.6489	47.66096	22.01802	0.3018811	2636.901	493.7664
173.6997	47.28488	22.11814	0.344209	2597.482	528.0763
173.7505	46.80487	21.41576	0.3654945	2633.85	557.0751
173.8013	48.31506	20.58171	0.3673987	2634.409	552.3978
173.8521	52.48996	22.01517	0.26756	2516.878	551.5646
173.9029	56.34815	22.45518	0.6388446	2482.41	506.345
173.9537	57.99224	22.53465	0.6915914	2573.429	440.3167
174.0045	57.82291	22.01707	0.7981604	2628.657	451.6939
174.0553	61.66814	22.33901	0.5381306	2620.546	473.5683
174.1061	63.91434	23.3637	0.390628	2550.69	496.9176
174.1569	63.42452	24.50533	0.6735483	2503.241	460.9642
174.2077	60.29611	23.23751	0.9136074	2612.962	413.806
174.2585	57.19041	24.04748	0.8008918	2569.906	438.4805
174.3093	55.91594	24.94551	0.6284573	2506.507	472.2743
174.3601	58.69606	25.87887	0.2705936	2481.308	486.8974
174.4109	55.91584	25.90297	0.3269984	2477.654	494.2401
174.4617	57.74102	23.29724	0.8180531	2429.627	493.1216
174.5125	59.7461	21.66706	0.9419093	2528.787	470.0025
174.5633	60.32726	21.5667	0.9192362	2472.746	439.4422
174.6141	58.71864	21.42327	0.8690833	2524.086	459.519
174.6649	61.91141	21.67241	0.804726	2532.878	464.8869
174.7157	59.15692	20.36792	0.9625652	2464.537	470.3463
174.7665	57.17291	20.37943	1.038027	2475.349	391.563
174.8173	51.86485	20.6991	1.124023	2542.269	464.8474
174.8681	50.7136	20.65738	1.150289	2502.713	431.0473
174.9189	50.46994	22.0487	1.150887	2498.788	399.6374
174.9697	49.33404	21.84136	1.176191	2386.578	463.0221
175.0205	50.82354	22.2383	1.148376	2410.137	496.8244
175.0713	51.57482	23.46527	1.139134	2417.778	421.7566
175.1221	58.64904	24.36591	0.9211864	2452.337	415.6144
175.1729	59.18472	25.35082	0.9665006	2588.928	486.1563
175.2237	60.0295	24.75252	0.9421629	2532.757	480.7928
175.2745	64.45965	24.74398	0.710122	2577.328	470.5138
175.3253	66.46371	26.31277	0.5858243	2522.463	556.3058
175.3761	61.27168	25.96348	0.8873467	2477.155	478.204
175.4269	62.2659	26.169	0.8349472	2544.878	460.2565
175.4777	63.44221	25.03502	0.7729083	2623.335	478.2494
175.5285	55.02536	23.81482	1.077522	2448.486	543.8505
175.5793	54.10079	22.81742	1.090513	2477.429	535.3026
175.6301	52.61924	21.7833	1.117598	2588.486	509.4622
175.6809	50.84958	20.87761	1.148739	2521.27	462.2861
175.7317	55.09543	20.87542	1.061983	2535.244	496.743
175.7825	62.35491	21.79442	0.8042971	2478.602	510.2744
175.8333	64.59976	22.32139	0.6234297	2507.567	546.4514
175.8841	64.22636	23.24517	0.5262386	2551.006	494.6242
175.9349	65.11231	25.85182	0.2888554	2633.333	485.5999
175.9857	66.5462	26.34557	0.310193	2604.183	489.6593
176.0365	68.67692	26.31671	0.4141799	2522.862	457.0917
176.0873	68.27489	25.66966	0.4277155	2485.592	473.5525
176.1381	60.36981	23.35531	0.9064146	2568.426	448.0915
176.1889	55.16976	22.94638	1.078432	2500.019	532.7769
176.2397	51.27964	21.45752	1.151881	2550.851	470.0256
176.2905	45.08332	20.12245	1.24733	2496.115	525.5655
176.3413	41.67565	18.62477	1.279809	2458.933	538.226
176.3921	44.38963	19.68524	1.132045	2399.228	491.0997
176.4429	45.87831	21.01331	0.8081942	2371.647	432.7874
176.4937	43.12355	20.94372	0.7710611	2453.985	483.9935
176.5445	43.49855	20.41633	0.6138543	2436.683	444
176.5953	44.59835	20.49943	0.6479393	2557.461	467.8985
176.6461	45.061	21.12485	0.699662	2469.178	521.3179
176.6969	43.22437	20.52803	0.9373488	2551.115	515.7327
176.7477	40.316	18.87982	1.207558	2585.884	493.5608
176.7985	37.17235	19.41078	1.338436	2517.659	475.347
176.8493	38.36733	21.12884	1.323274	2579.077	500.9233
176.9001	40.63506	23.10892	1.295615	2492.162	540.9111
176.9509	46.73763	23.77019	1.216111	2533.177	516.1177
177.0017	52.0156	24.34896	1.133502	2597.273	563.9006
177.0525	57.03745	25.43529	1.006981	2588.207	598.8909
177.1033	64.5876	25.84244	0.6849265	2625.213	527.2128
177.1541	70.09175	26.22761	0.3138569	2466.19	454.1607
177.2049	71.39174	26.18547	0.2087514	2398.419	476.6015
177.2557	70.21922	25.61506	0.3140715	2527.971	487.0142
177.3065	67.31234	25.18711	0.5340042	2612.237	444.8518
177.3573	64.1413	24.48756	0.7377759	2544.442	456.7906
177.4081	62.54361	25.00397	0.8263748	2488.905	469.8492
177.4589	62.69323	26.04892	0.8300209	2602.113	465.7802
177.5097	61.09384	25.50387	0.9059563	2588.709	450.3871
177.5605	60.86784	24.82308	0.9098012	2590.617	481.9721
177.6113	62.44915	24.5811	0.8289252	2627.2	531.1996
177.6621	60.21695	23.32733	0.9236261	2509.51	553.7922
177.7129	57.33584	21.91189	1.033071	2473.41	558.7436
177.7637	53.02663	20.43451	1.113194	2481.73	569.5539
177.8145	48.58852	19.47624	1.17807	2462.897	549.7942
177.8653	45.43142	18.83215	1.142583	2512.293	557.4449
177.9161	48.3801	18.50167	1.145808	2464.998	524.3625
177.9669	51.39928	18.76316	1.136989	2478.67	498.4377
178.0177	56.12264	19.799	0.8534102	2471.588	538.6181
178.0685	58.47577	19.95378	0.5925511	2502.068	477.6665
178.1193	60.50239	19.18671	0.7004662	2454.642	495.1504
178.1701	56.03996	17.83648	0.9927133	2585.842	457.7028
178.2209	52.87188	17.39677	1.105739	2562.048	476.9761
178.2717	50.07787	16.95379	1.162394	2561.883	466.1171
178.3225	49.92922	16.18927	1.169747	2440.1	482.3825
178.3733	53.08588	16.82606	1.111427	2617.946	488
178.4241	57.54876	18.15077	1.025413	2546.549	446.9693
178.4749	60.78619	20.49955	0.9004596	2506.564	557.2399
178.5257	61.95354	21.73257	0.495261	2609.568	556.162
178.5765	63.13326	22.865	0.7277005	2563.943	455.0485
178.6273	60.52234	23.03614	0.8535756	2531.103	466.4194
178.6781	55.46084	23.25359	0.7966894	2424.104	529.1133
178.7289	50.78117	23.28635	0.8022919	2674.811	478.0004
178.7797	49.88593	24.08252	0.6064426	2448.466	496.058
178.8305	49.38301	22.31144	0.8908722	2488.204	496.1187
178.8813	50.84586	23.06132	0.7185338	2571.888	496
178.9321	50.99012	22.00791	0.7232534	2440.785	534.6328
178.9829	56.04703	20.88511	0.6409135	2689.778	590.6598
179.0337	52.79133	18.21136	1.102785	2565.193	484.9764
179.0845	53.49297	17.96518	1.105032	2397.123	541.4172
179.1353	59.9411	19.89335	0.9473419	2499.161	486.9092
179.1861	52.08493	18.63299	1.1349	2464.318	436.7197
179.2369	47.43315	17.37303	1.210488	2579.796	458.4477
179.2877	58.2548	18.49202	0.9946671	2564.252	504.792
179.3385	61.09159	19.65483	0.8828691	2401.727	509.8432
179.3893	57.82103	20.42802	0.9884217	2461.199	448.7909
179.4401	52.89185	20.8488	0.9066489	2622.31	524.3943
179.4909	53.31464	21.52194	0.4153693	2586.967	465.3751
179.5417	47.1375	22.0643	0.4042327	2442.161	495.9237
179.5925	44.85616	22.45759	0.6099445	2529.894	447.0441
179.6433	46.6665	22.7933	0.4272062	2485.905	520.6533
179.6941	49.72442	23.66153	0.2091444	2369.045	456.5906
179.7449	52.67522	23.89803	-0.02681396	2588.174	454.1934
179.7957	53.51994	23.17574	-0.2517603	2589.417	536.8035
179.8465	56.32271	23.47694	-0.4612372	2651.498	499.8531
179.8973	59.09507	24.4041	-0.5139912	2613.421	497.4207
179.9481	55.6849	24.40787	-0.1826785	2547.887	440.7605
179.9989	55.66379	25.00125	-0.03408666	2587.689	523.3784
180.0497	56.28698	24.20157	-0.2931461	2611.639	575.6798
180.1005	57.88463	23.7167	-0.2344998	2549.359	480
180.1513	60.74404	24.23793	-0.05806611	2482.636	499.6168
180.2021	63.41045	23.97147	0.2005909	2422.235	522.2427
180.2529	60.59492	22.62497	0.6326838	2578.655	460.6693
180.3037	58.58274	22.02703	0.9857862	2665.822	451.6895
180.3545	60.34586	21.76044	0.9067386	2530.09	510.8067
180.4053	64.89989	22.01583	0.6857285	2468.497	522.8027
180.4561	65.27154	21.72126	0.6640526	2527.709	511.5639
180.5069	62.96973	20.50919	0.7982746	2539.946	517.462
180.5577	62.70488	21.05678	0.8123048	2529.503	494.5085
180.6085	62.2729	21.01762	0.8280236	2508.908	523.409
180.6593	59.76347	21.3002	0.8517106	2519.582	537.7869
180.7101	56.19054	22.77133	0.8223735	2552.774	520.5078
180.7609	53.87761	23.77057	0.8167366	2605.649	492.1206
180.8117	52.8298	25.21661	0.7680329	2635.473	523.7475
180.8625	51.3673	25.5842	0.8064301	2497.412	483.5364
180.9133	51.30673	25.6015	0.5755841	2477.703	446.5418
180.9641	48.42692	24.41177	0.7556571	2582.473	462.1177
181.0149	47.6018	22.64309	1.111222	2584.609	481.4337
181.0657	48.67816	21.98979	1.114372	2475.121	482.5767
181.1165	50.35612	22.68535	0.9247497	2502.958	476.5773
181.1673	49.82303	22.40162	1.002648	2607.799	491.7434
181.2181	50.69597	23.18614	0.9291129	2553.286	471.0954
181.2689	50.86832	24.92775	0.5819155	2549.078	459.4063
181.3197	50.35218	26.27472	0.2796085	2454.296	462.7356
181.3705	51.34497	25.85592	0.08470701	2517.207	460.7056
181.4213	52.60456	25.06406	0.2496351	2528.736	457.364
181.4721	52.43142	24.61833	0.4613884	2509.447	476.1703
181.5229	58.01863	25.20076	0.1897086	2675.466	580.8546
181.5737	62.7827	25.39417	0.3266439	2668.32	545.7175
181.6245	62.74186	24.18352	0.7080346	2526.603	524.8877
181.6753	66.38574	24.69296	0.2153196	2571.459	502.3048
181.7261	64.48462	26.11533	-0.03410548	2605.485	486.0599
181.7769	59.5034	27.33136	0.1040612	2528.354	458.1182
181.8277	60.23538	27.21192	0.1065506	2637.064	494.8705
181.8785	60.98197	26.31416	0.09658285	2611.422	473.3485
181.9293	57.43035	24.86819	0.1618412	2438.307	521.783
181.9801	56.29947	24.51081	0.1231773	2586.401	493.4874
182.0309	55.80991	24.25503	0.2758163	2535.654	434.5291
182.0817	54.50121	21.91517	0.9638413	2539.574	467.7797
182.1325	57.36811	22.06545	0.7963228	2598.893	506.8771
182.1833	51.6142	21.86479	0.8615501	2621.896	484.209
182.2341	55.99987	22.77452	0.4913939	2634.646	522.5839
182.2849	57.10957	23.38174	0.1800027	2596.473	495.6597
182.3357	53.8057	23.77371	0.09685218	2581.046	433.5774
182.3865	51.19283	23.65818	0.2026093	2594.918	496.9984
182.4373	54.9345	24.50542	0.03825531	2758.221	537.8396
182.4881	54.48129	24.0549	0.1719241	2722.022	505.5164
182.5389	54.77514	23.42341	0.4337992	2572.839	513.6816
182.5897	63.42181	23.41507	-0.5503145	2485.427	547.4226
182.6405	59.77163	23.52227	-0.3082142	2370.777	452.6545
182.6913	55.65496	23.61446	0.1344238	2453.929	466.4432
182.7421	53.03963	23.56306	-0.006800314	2598.939	499.7767
182.7929	51.23035	22.89307	-0.0246438	2560.696	493.8413
182.8437	48.77001	22.64042	0.0937364	2538.4	542.7734
182.8945	52.57828	22.58311	-0.2423916	2693.407	587.4545
182.9453	53.82502	24.02406	-0.07187149	2492.495	576.3213
182.9961	53.79887	24.44043	0.09536617	2482.534	539.2669
183.0469	52.81625	23.60316	0.242822	2541.083	563.6664
183.0977	52.22847	23.87081	0.2804181	2543.339	530.2203
183.1485	48.97518	23.8446	0.3694271	2497.107	543.5096
183.1993	46.99702	23.56054	0.3983516	2524.244	528
183.2501	46.5225	22.84881	0.7231313	2612.428	519.2446
183.3009	49.53957	22.96798	0.4440053	2514.338	479.6676
183.3517	50.43934	22.11136	0.2382488	2597.185	496.7897
183.4025	49.01668	21.36451	0.4709902	2620.021	501.2573
183.4533	47.91929	20.44703	0.5343423	2700.791	507.3705
183.5041	46.12807	19.50197	0.5696635	2706.696	508.1243
183.5549	45.44315	18.66076	0.6122864	2597.606	490.9291
183.6057	48.69826	18.70891	0.4696048	2565.481	487.759
183.6565	49.24795	18.21571	0.7924202	2460.59	504.3937
183.7073	47.36086	18.33693	0.9396055	2573.639	472.854
