HOLE:	U1513E
EXPEDITION:	369
TOP:	424.3265
BOTTOM:	607.0541
DEPTH_WMSF	RLA1	RLA2	RLA3	RLA4	RLA5	RM_HRLT	RT_HRLT
m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m
434.9945	1.798394	1.705928	1.685731	1.690055	1.774366	0.3267349	1.731631
435.0453	1.746423	1.655149	1.632036	1.638597	1.72969	0.3284634	1.681057
435.0961	1.718659	1.62693	1.615303	1.616493	1.713898	0.3297401	1.659182
435.1469	1.743105	1.657232	1.643914	1.643717	1.739121	0.3304327	1.686132
435.1977	1.778568	1.691172	1.673178	1.667165	1.764575	0.3305855	1.714639
435.2485	1.806025	1.713312	1.687421	1.681886	1.775044	0.3304946	1.73119
435.2993	1.784809	1.700394	1.675173	1.667631	1.76014	0.3305947	1.716964
435.3501	1.765083	1.680167	1.657504	1.656911	1.74807	0.3311728	1.701709
435.4009	1.753429	1.668034	1.65061	1.652438	1.743454	0.3317929	1.694093
435.4517	1.752464	1.67398	1.655891	1.659459	1.749901	0.3319927	1.69893
435.5025	1.755594	1.683027	1.664611	1.667221	1.757514	0.3317333	1.70613
435.5533	1.7598	1.681221	1.668922	1.669243	1.760548	0.3313448	1.708592
435.6041	1.764024	1.680929	1.662756	1.659493	1.752657	0.3311352	1.704061
435.6549	1.772629	1.67714	1.657057	1.650383	1.748617	0.3310689	1.700708
435.7057	1.762131	1.686921	1.661062	1.660534	1.754229	0.3309769	1.705022
435.7565	1.749144	1.688041	1.661021	1.664506	1.755822	0.3308492	1.704318
435.8073	1.739214	1.669376	1.646336	1.644698	1.742349	0.3305386	1.689002
435.8581	1.716531	1.647667	1.633927	1.631548	1.731163	0.3299644	1.672894
435.9089	1.730196	1.656789	1.645673	1.643353	1.739489	0.3289356	1.683914
435.9597	1.748471	1.675046	1.660936	1.659756	1.756032	0.3274969	1.700986
436.0105	1.762871	1.685515	1.677913	1.676666	1.771113	0.3262365	1.715925
436.0613	1.740718	1.672738	1.660805	1.665212	1.75749	0.3253349	1.700561
436.1121	1.737479	1.66728	1.650672	1.655985	1.750689	0.324531	1.693499
436.1629	1.750414	1.677426	1.660742	1.661428	1.754701	0.3238451	1.701791
436.2137	1.764017	1.687089	1.671171	1.6678	1.755077	0.3231682	1.709526
436.2645	1.792381	1.689897	1.684372	1.680135	1.766837	0.3226141	1.723374
436.3153	1.779435	1.687533	1.683131	1.680586	1.767833	0.3223026	1.720667
436.3661	1.744776	1.672589	1.661011	1.661881	1.750799	0.3223926	1.699261
436.4169	1.72187	1.660056	1.646198	1.65089	1.739397	0.3227779	1.684983
436.4677	1.713339	1.669544	1.654881	1.659178	1.752383	0.3234485	1.692538
436.5185	1.773868	1.702632	1.685289	1.684889	1.771701	0.3241183	1.725048
436.5693	1.766086	1.682396	1.671142	1.671351	1.759745	0.3249559	1.710984
436.6201	1.76908	1.687923	1.674773	1.678942	1.766572	0.3256566	1.716218
436.6709	1.811773	1.727876	1.716408	1.707338	1.788377	0.3260819	1.749693
436.7217	1.82217	1.74258	1.717727	1.720952	1.802395	0.3264936	1.760939
436.7725	1.823633	1.72882	1.709531	1.708494	1.789956	0.3268328	1.749779
436.8233	1.805825	1.716828	1.700629	1.695738	1.778927	0.3270969	1.738082
436.8741	1.819819	1.721944	1.702513	1.707889	1.7909	0.3273494	1.74658
436.9249	1.832067	1.736375	1.716107	1.704252	1.787511	0.3278224	1.747928
436.9757	1.820902	1.717192	1.700167	1.692716	1.774102	0.3283938	1.73355
437.0265	1.816006	1.716184	1.706832	1.696709	1.775166	0.32873	1.737982
437.0773	1.796375	1.698393	1.685566	1.677336	1.757795	0.3289808	1.719886
437.1281	1.785484	1.71066	1.703993	1.688483	1.76321	0.3289888	1.730149
437.1789	1.749998	1.666674	1.657959	1.647403	1.733022	0.3287841	1.691087
437.2297	1.744875	1.66283	1.651939	1.643426	1.732646	0.3284859	1.687389
437.2805	1.760359	1.678475	1.657574	1.655881	1.741784	0.3282808	1.698753
437.3313	1.734524	1.659806	1.638183	1.629044	1.716467	0.3279194	1.674885
437.3821	1.752167	1.675161	1.656351	1.645218	1.731821	0.32746	1.691096
437.4329	1.766548	1.686557	1.659097	1.649855	1.732039	0.3270134	1.695274
437.4837	1.737426	1.660074	1.63786	1.62886	1.711564	0.3265527	1.672275
437.5345	1.772825	1.689054	1.654206	1.647632	1.723501	0.3259595	1.688324
437.5853	1.722424	1.658044	1.632713	1.621705	1.70778	0.3248556	1.667765
437.6361	1.735103	1.655609	1.630859	1.62464	1.712331	0.323875	1.668885
437.6869	1.792047	1.690031	1.656862	1.658633	1.740596	0.3232712	1.696814
437.7377	1.773917	1.680133	1.65741	1.642976	1.73015	0.3230217	1.690403
437.7885	1.679964	1.614941	1.598318	1.595438	1.687983	0.3227459	1.635607
437.8393	1.732055	1.656034	1.632093	1.6284	1.717157	0.322461	1.673325
437.8901	1.713736	1.644363	1.623571	1.620503	1.7102	0.3221041	1.662821
437.9409	1.758854	1.672102	1.656062	1.653609	1.735658	0.3214424	1.694864
437.9917	1.770108	1.686268	1.663398	1.66235	1.744502	0.3206196	1.704933
438.0425	1.755749	1.678703	1.658112	1.656513	1.742367	0.3199596	1.698876
438.0933	1.744749	1.674393	1.654921	1.653359	1.737804	0.3196839	1.693634
438.1441	1.727266	1.662459	1.640316	1.639945	1.725232	0.3197746	1.679469
438.1949	1.717744	1.647107	1.629771	1.624771	1.7114	0.3201246	1.666658
438.2457	1.70744	1.632747	1.613153	1.615052	1.699402	0.3206033	1.654084
438.2965	1.718305	1.641119	1.620931	1.622908	1.707333	0.3210177	1.6624
438.3473	1.735738	1.660444	1.638798	1.639715	1.722448	0.3213154	1.679395
438.3981	1.715705	1.657015	1.639138	1.645677	1.725772	0.3213481	1.677345
438.4489	1.73221	1.661701	1.647429	1.647761	1.729006	0.3216383	1.684074
438.4997	1.753474	1.671165	1.656582	1.653461	1.736834	0.3223473	1.694101
438.5505	1.755615	1.66878	1.655112	1.647345	1.729885	0.3232262	1.690576
438.6013	1.739778	1.662122	1.644031	1.646623	1.725963	0.3242567	1.684076
438.6521	1.737631	1.654922	1.636034	1.643321	1.724543	0.3255463	1.67974
438.7029	1.746612	1.666971	1.648566	1.649	1.733097	0.3269901	1.689155
438.7537	1.753623	1.672568	1.661933	1.654258	1.741594	0.3281473	1.697169
