HOLE:	U1513A
EXPEDITION:	369
TOP:	196.8607
BOTTOM:	277.3278
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
246.6955	177.1397	779.4327	825.2507	1.7207	0.3911	0.3693
246.8479	176.8131	761.4305	818.3004	1.7239	0.4003	0.3725
247.0003	177.6769	755.372	808.7923	1.7155	0.4035	0.3769
247.1527	178.1873	764.7521	792.3303	1.7106	0.3986	0.3847
247.3051	178.5582	768.054	772.5262	1.7070	0.3968	0.3945
247.4575	179.2629	765.4738	771.6846	1.7003	0.3982	0.3950
247.6099	179.104	771.2646	772.7884	1.7018	0.3952	0.3944
247.7623	178.4824	768.2657	772.393	1.7077	0.3967	0.3946
247.9147	178.1355	763.4426	773.8167	1.7111	0.3992	0.3939
248.0671	178.12	764.2407	784.4849	1.7112	0.3988	0.3885
248.2195	178.1558	765.6269	796.6359	1.7109	0.3981	0.3826
248.3719	177.5999	768.2943	804.9659	1.7162	0.3967	0.3786
248.5243	176.1508	772.0984	803.3254	1.7303	0.3948	0.3794
248.6767	176.0406	779.4091	779.6727	1.7314	0.3911	0.3909
248.8291	175.9437	790.0362	766.7109	1.7324	0.3858	0.3975
248.9815	176.0789	790.4332	763.0558	1.7310	0.3856	0.3994
249.1339	176.7687	796.2355	758.2729	1.7243	0.3828	0.4020
249.2863	176.9688	801.2363	750.8318	1.7223	0.3804	0.4059
249.4387	177.4095	791.1683	761.1331	1.7181	0.3853	0.4005
249.5911	177.8672	781.5659	742.462	1.7136	0.3900	0.4105
249.7435	177.669	775.9741	753.9376	1.7155	0.3928	0.4043
249.8959	177.3466	770.0261	755.2823	1.7187	0.3958	0.4036
250.0483	177.2687	767.7755	746.7963	1.7194	0.3970	0.4081
250.2007	177.3092	780.0588	756.9738	1.7190	0.3907	0.4027
250.3531	176.6075	776.1506	750.0118	1.7259	0.3927	0.4064
250.5055	176.3602	755.0207	753.496	1.7283	0.4037	0.4045
250.6579	176.4869	751.0153	771.9669	1.7270	0.4059	0.3948
250.8103	176.9446	750.6821	780.9235	1.7226	0.4060	0.3903
250.9627	179.3002	761.678	790.3494	1.6999	0.4002	0.3857
251.1151	178.7671	759.4295	774.8544	1.7050	0.4014	0.3934
251.2675	175.4062	757.5182	770.7257	1.7377	0.4024	0.3955
251.4199	176.2574	744.5916	751.4084	1.7293	0.4094	0.4056
251.5723	175.1207	743.7206	747.537	1.7405	0.4098	0.4077
251.7247	175.097	755.5506	729.2143	1.7407	0.4034	0.4180
251.8771	175.1749	750.3101	733.3857	1.7400	0.4062	0.4156
252.0295	175.3069	759.818	724.1736	1.7387	0.4011	0.4209
252.1819	175.9091	755.7338	729.941	1.7327	0.4033	0.4176
252.3342	177.2001	748.0822	771.3835	1.7201	0.4074	0.3951
252.4866	177.3544	756.0293	759.3459	1.7186	0.4032	0.4014
252.6390	177.0177	773.2997	780.8754	1.7219	0.3942	0.3903
252.7914	177.1681	775.1506	792.2042	1.7204	0.3932	0.3847
252.9438	177.2035	775.6054	793.7877	1.7201	0.3930	0.3840
253.0962	177.186	776.0964	786.5093	1.7202	0.3927	0.3875
253.2486	177.1365	771.226	780.8141	1.7207	0.3952	0.3904
253.4010	176.2906	770.0755	775.3262	1.7290	0.3958	0.3931
253.5534	176.555	773.7545	768.9339	1.7264	0.3939	0.3964
253.7058	177.3946	756.2937	769.7377	1.7182	0.4030	0.3960
253.8582	176.2625	743.6979	752.4915	1.7292	0.4098	0.4051
