HOLE:	U1513A
EXPEDITION:	369
TOP:	0.0646
BOTTOM:	293.8915
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
102.1725	5394.035	1789.046	1518.798
102.3249	5439.978	1848.972	1517.781
102.4773	5397.004	1789.006	1516.779
102.6297	5417.987	1785.002	1515.76
102.7821	5366.965	1794.004	1514.764
102.9345	5312.033	1799.996	1513.755
103.0869	5237.018	1804.999	1512.75
103.2393	5194.992	1806	1511.748
103.3917	5136.979	1804.002	1510.745
103.5441	5093.941	1807.996	1509.743
103.6965	5026.024	1803.002	1508.758
103.8489	5064.001	1795	1507.757
104.0013	5224.049	1792.998	1506.772
104.1537	5356.01	1787.007	1505.768
104.3061	5368.994	1795.996	1504.766
104.4585	5347.003	1795	1503.744
104.6109	5272.017	1788.999	1502.758
104.7633	5339.917	1786.001	1501.755
104.9157	5204.972	1787.005	1500.753
105.0681	5176.007	1791.999	1499.736
105.2205	5277.018	1782.999	1498.732
105.3729	5429.111	1776.996	1497.729
105.5253	5658.142	1768.001	1496.709
105.6777	5823.937	1769	1495.708
105.8301	5810	1770	1494.688
105.9825	5828.963	1771	1493.67
106.1349	5724.94	1772.001	1492.649
106.2873	5643.042	1773	1491.63
106.4397	5601.006	1785.998	1490.611
106.5921	5517.997	1789.999	1489.592
106.7445	5503.955	1784.996	1488.607
106.8969	5429.042	1779.004	1487.605
107.0493	5472.988	1782.999	1486.586
107.2017	5589.007	1769	1485.584
107.3541	5657.987	1768.998	1484.564
107.5065	5630.031	1765.008	1483.545
107.6589	5666.985	1774.996	1482.51
107.8113	5596.002	1775	1481.498
