HOLE:	U1513A
EXPEDITION:	369
TOP:	193.2031
BOTTOM:	294.2442
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
243.3427	5047.179	1716.474	355.6721
243.4951	5064.567	1719.897	354.6214
243.6475	5268.284	1715.322	353.5916
243.7999	5424.76	1710.914	352.5594
243.9523	5425.5	1712.048	351.5208
244.1047	5387.581	1713	350.4929
244.2571	5261.817	1713.654	349.4504
244.4095	5235.617	1714.641	348.4182
244.5619	5203.523	1715	347.3866
244.7143	5109.767	1714.386	346.3492
244.8667	5064.6	1714.6	345.3112
245.0191	5121.379	1713.241	344.2727
245.1715	5323.113	1708.566	343.2337
245.3239	5443.117	1706.558	342.205
245.4763	5408.542	1707	341.1649
245.6287	5371.027	1709.658	340.1198
245.7811	5313.858	1715.102	339.0832
245.9335	5273.55	1713.969	338.0444
246.0859	5282.454	1709.018	337.0052
246.2383	5285.952	1707.048	335.9747
246.3907	5334.148	1705.076	334.9443
246.5431	5386.754	1706.246	333.8978
246.6955	5373.551	1706.388	332.8514
246.8479	5373.088	1701.311	331.8138
247.0003	5393.043	1702.269	330.7684
247.1527	5383.398	1708.181	329.727
247.3051	5340.406	1710.761	328.6922
247.4575	5253.466	1711.265	327.6436
247.6099	5147.038	1709.293	326.6074
247.7623	5095.187	1707.662	325.5707
247.9147	5131.908	1707.325	324.5311
248.0671	5304.206	1706.439	323.4955
248.2195	5414.295	1702.404	322.4648
248.3719	5393.336	1701	321.4168
248.5243	5409.548	1700.188	320.3782
248.6767	5372.661	1699.798	319.3362
248.8291	5372.978	1704.27	318.285
248.9815	5376.589	1704.764	317.2426
249.1339	5267.133	1714.215	316.196
249.2863	5232.664	1712.983	315.1708
249.4387	5342.841	1705.189	314.1318
249.5911	5300.6	1706.35	313.0937
249.7435	5319.956	1708	312.0562
249.8959	5276.064	1708.148	311.0157
250.0483	5239.076	1708.866	309.9783
250.2007	5263.915	1707.76	308.9409
250.3531	5312.085	1706.106	307.9016
250.5055	5412.341	1706.908	306.8481
250.6579	5385.805	1706.078	305.8105
250.8103	5260.784	1707.264	304.7715
250.9627	5186.74	1711	303.735
251.1151	5181.963	1710.963	302.7137
251.2675	5182.146	1710.046	301.6589
251.4199	5231.901	1711.915	300.6179
251.5723	5315.723	1704.026	299.5804
251.7247	5326.795	1703.019	298.5456
251.8771	5455.875	1701.062	297.5076
252.0295	5357.796	1707.686	296.4539
252.1819	5335.115	1707.059	295.4298
252.3342	5288.554	1711.637	294.3766
252.4866	5290.481	1709.259	293.3379
252.6390	5317.093	1708.1	292.3148
252.7914	5435.35	1705.338	291.2776
252.9438	5430.78	1704.126	290.2242
253.0962	5343.875	1704	289.2005
253.2486	5275.877	1704.846	288.15
253.4010	5280.145	1703.336	287.1089
