HOLE:	U1513A
EXPEDITION:	369
TOP:	77.9409
BOTTOM:	294.0439
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
115.8885	174.3565	619.8419	615.5142	1.7481	0.4917	0.4952
116.0409	172.8587	626.7557	610.7814	1.7633	0.4863	0.4990
116.1933	171.1471	656.7974	613.9828	1.7809	0.4641	0.4964
116.3457	170.5506	655.9658	612.0334	1.7872	0.4647	0.4980
116.4981	172.2049	673.4761	617.6943	1.7700	0.4526	0.4934
116.6505	169.7529	596.8924	608.0611	1.7956	0.5106	0.5013
116.8029	168.817	582.9852	602.1628	1.8055	0.5228	0.5062
116.9553	171.7039	623.5764	605.0186	1.7751	0.4888	0.5038
117.1077	173.8492	623.7986	605.1881	1.7532	0.4886	0.5036
117.2601	173.9903	623.8434	626.3221	1.7518	0.4886	0.4867
117.4125	176.089	632.3423	636.4399	1.7309	0.4820	0.4789
117.5649	177.1629	695.4358	651.0993	1.7205	0.4383	0.4681
117.7173	169.8144	699.2209	627.8211	1.7949	0.4359	0.4855
117.8697	166.3151	659.7094	641.7064	1.8327	0.4620	0.4750
118.0221	163.6032	656.0168	616.0067	1.8630	0.4646	0.4948
118.1745	162.7218	654.4752	636.5162	1.8731	0.4657	0.4789
118.3269	165.0708	612.1976	612.5912	1.8465	0.4979	0.4976
118.4793	169.764	611.2335	578.8993	1.7954	0.4987	0.5265
118.6317	170.0088	598.3613	610.9846	1.7928	0.5094	0.4989
118.7841	169.5274	614.1214	606.2492	1.7979	0.4963	0.5028
118.9365	175.5576	600.7542	585.2379	1.7362	0.5074	0.5208
119.0889	177.1523	610.7528	567.2158	1.7206	0.4991	0.5374
119.2413	176.7769	620.9141	568.4277	1.7242	0.4909	0.5362
119.3937	177.1093	596.0447	585.8191	1.7210	0.5114	0.5203
119.5461	174.6206	571.0214	600.7425	1.7455	0.5338	0.5074
119.6985	175.4022	576.7094	614.7848	1.7377	0.5285	0.4958
119.8509	170.7813	554.673	601.8696	1.7847	0.5495	0.5064
120.0033	168.828	577.9657	565.342	1.8054	0.5274	0.5391
120.1557	167.1033	589.1362	545.5994	1.8240	0.5174	0.5587
120.3081	165.2612	550.3791	544.9877	1.8444	0.5538	0.5593
120.4605	167.7117	531.5814	545.8204	1.8174	0.5734	0.5584
120.6129	168.8533	536.97	535.5949	1.8051	0.5676	0.5691
120.7653	169.0504	527.4388	531.7909	1.8030	0.5779	0.5732
120.9177	173.3592	525.9564	618.0558	1.7582	0.5795	0.4932
121.0701	172.03	550.9426	594.4427	1.7718	0.5532	0.5127
121.2225	173.5468	554.424	572.0918	1.7563	0.5498	0.5328
121.3749	171.1365	563.4266	585.4344	1.7810	0.5410	0.5206
121.5273	168.8385	563.6799	560.7023	1.8053	0.5407	0.5436
121.6797	163.5311	572.2307	537.1929	1.8639	0.5327	0.5674
121.8321	164.236	582.796	564.7995	1.8559	0.5230	0.5397
121.9845	165.1993	527.3377	582.9516	1.8450	0.5780	0.5229
122.1369	170.5984	585.87	567.8581	1.7867	0.5203	0.5368
122.2893	172.9066	591.3013	567.2717	1.7628	0.5155	0.5373
122.4417	172.4946	573.014	572.393	1.7670	0.5319	0.5325
122.5941	163.2618	561.5577	572.9963	1.8669	0.5428	0.5319
122.7465	164.4408	567.8919	575.8518	1.8536	0.5367	0.5293
122.8989	164.4314	567.1125	572.3066	1.8537	0.5375	0.5326
123.0513	166.0309	572.3973	576.8017	1.8358	0.5325	0.5284
123.2037	164.4793	614.235	628.0471	1.8531	0.4962	0.4853
123.3561	169.8178	586.1583	662.9194	1.7949	0.5200	0.4598
123.5085	170.9656	607.2032	649.849	1.7828	0.5020	0.4690
123.6609	171.5835	619.3784	648.577	1.7764	0.4921	0.4700
123.8133	172.969	614.2535	650.0621	1.7622	0.4962	0.4689
123.9657	172.9899	594.1313	611.6174	1.7620	0.5130	0.4984
124.1181	173.294	621.0937	593.5753	1.7589	0.4907	0.5135
124.2705	173.1773	591.2756	598.2013	1.7600	0.5155	0.5095
124.4229	167.7238	570.7749	575.4634	1.8173	0.5340	0.5297
124.5753	165.2055	520.9954	561.0479	1.8450	0.5850	0.5433
124.7277	166.5639	524.3119	562.0763	1.8299	0.5813	0.5423
124.8801	163.0492	519.024	578.2781	1.8694	0.5873	0.5271
125.0325	162.483	506.5759	541.5037	1.8759	0.6017	0.5629
125.1849	162.2145	506.7009	551.7397	1.8790	0.6015	0.5524
125.3373	160.3704	525.1667	529.8791	1.9006	0.5804	0.5752
125.4897	161.2985	501.0175	522.3989	1.8897	0.6084	0.5835
125.6421	168.6433	510.606	536.544	1.8074	0.5969	0.5681
125.7945	168.5487	520.4313	540.9935	1.8084	0.5857	0.5634
125.9469	172.4456	509.6039	550.2343	1.7675	0.5981	0.5539
126.0993	172.5944	510.5945	548.2915	1.7660	0.5970	0.5559
126.2517	171.6071	528.6381	556.2674	1.7762	0.5766	0.5479
126.4041	170.8483	520.5224	563.1346	1.7840	0.5856	0.5413
126.5565	170.7779	522.2509	550.7502	1.7848	0.5836	0.5534
126.7089	169.5853	527.2675	537.4121	1.7973	0.5781	0.5672
126.8613	166.6182	519.2007	561.0848	1.8293	0.5871	0.5432
127.0137	167.5473	468.4563	580.3412	1.8192	0.6506	0.5252
127.1661	170.8771	505.623	576.5865	1.7837	0.6028	0.5286
