HOLE:	U1354C
EXPEDITION:	317
TOP:	0.0724
BOTTOM:	382.9012
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
35.1244	1314.2485	614.8198	495.2741	1139.6444
35.2768	1288.1099	615.4008	496.1436	1143.8389
35.4292	1294.7816	615.9818	497.0025	1155.6978
35.5816	1295.0000	616.8438	497.8432	1166.9015
35.7340	1285.3741	620.1159	498.7031	1184.6165
35.8864	1270.7491	617.7961	499.5651	1180.8318
36.0388	1285.9705	616.5056	500.4272	1179.2712
36.1912	1267.4985	614.9625	501.2643	1153.6069
36.3436	1281.0016	639.4151	502.1288	1125.5339
36.4960	1284.5929	646.8422	502.9954	1106.7313
36.6484	1298.8142	624.7429	503.8565	1111.9606
36.8008	1300.0619	610.7906	504.7089	1124.5245
36.9532	1290.4999	612.1910	505.5631	1141.5125
37.1056	1289.0936	613.8672	506.4247	1151.4086
37.2580	1279.8733	613.8672	507.2863	1150.6542
37.4104	1275.5481	614.0863	508.1420	1153.2585
37.5628	1294.3131	614.7626	508.9877	1150.5312
37.7152	1302.0144	615.3912	509.8377	1145.6029
37.8676	1291.0000	615.3912	510.6992	1134.6564
38.0200	1282.5762	615.4960	511.5574	1135.2217
38.1724	1242.5002	616.0770	512.4044	1118.5824
38.3248	1247.4855	616.5151	513.2658	1142.9719
38.4772	1266.4409	615.3339	514.1351	1151.5305
38.6296	1310.2844	613.5908	515.0043	1142.7208
38.7820	1329.7509	612.9909	515.8713	1138.2443
38.9344	1302.4973	613.4957	516.7292	1135.4224
39.0868	1289.7181	612.7908	517.5903	1121.9127
39.2392	1252.1385	612.1622	518.4523	1132.5016
39.3916	1257.2513	612.0384	519.3080	1145.6886
39.5440	1250.7490	613.7531	520.1617	1162.2251
39.6964	1270.2844	616.8774	521.0151	1172.2507
39.8488	1286.6566	615.9053	521.8787	1162.4395
40.0012	1274.9360	611.3904	522.7374	1148.6644
40.1536	1270.1887	607.2613	523.5829	1143.4490
40.3060	1267.5613	605.4947	524.4340	1152.2657
40.4584	1269.8136	605.5900	525.2957	1162.0906
40.6108	1285.6249	605.5994	526.1569	1159.5963
40.7632	1286.3127	604.9280	527.0128	1154.3524
40.9156	1291.2504	604.8947	527.8635	1148.4205
41.0680	1296.5311	605.4043	528.7254	1151.6600
41.2204	1290.8740	605.6948	529.5870	1164.5071
41.3728	1275.8142	606.0281	530.4462	1165.9060
