HOLE:	U1354C
EXPEDITION:	323
TOP:		108.0529
BOTTOM:		362.8657
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
154.5349	179.27272	735.57947	888.18182	1.7002	0.4144	0.3432
154.6873	178.36363	701.58655	961.81818	1.7089	0.4344	0.3169
154.8397	178.36363	697.97003	935.90906	1.7089	0.4367	0.3257
154.9921	178.36363	724.68427	910.00000	1.7089	0.4206	0.3349
155.1445	178.72728	725.60016	884.09094	1.7054	0.4201	0.3448
155.2969	178.72728	624.81732	858.18182	1.7054	0.4878	0.3552
155.4493	178.72728	639.93530	844.54547	1.7054	0.4763	0.3609
155.6017	174.90909	636.93744	850.00000	1.7426	0.4785	0.3586
155.7541	177.27272	648.38287	860.00000	1.7194	0.4701	0.3544
155.9065	176.72728	693.14099	846.36365	1.7247	0.4397	0.3601
156.0589	176.36363	673.02942	856.36365	1.7282	0.4529	0.3559
156.2113	176.36363	666.06879	863.18182	1.7282	0.4576	0.3531
156.3637	175.27272	693.54718	870.00000	1.7390	0.4395	0.3503
156.5161	174.72728	674.40112	843.63635	1.7444	0.4520	0.3613
156.6685	174.00000	655.67627	845.75757	1.7517	0.4649	0.3604
156.8209	174.00000	656.57825	847.87878	1.7517	0.4642	0.3595
156.9733	173.27272	683.92188	850.00000	1.7591	0.4457	0.3586
157.1257	173.27272	688.63824	885.45453	1.7591	0.4426	0.3442
157.2781	173.27272	669.89435	881.81818	1.7591	0.4550	0.3456
157.4305	174.00000	686.45520	880.00000	1.7517	0.4440	0.3464
157.5829	173.27272	705.74744	840.00000	1.7591	0.4319	0.3629
157.7353	172.72728	755.79608	885.45453	1.7646	0.4033	0.3442
157.8877	171.27272	739.59680	868.18182	1.7796	0.4121	0.3511
158.0401	170.00000	756.21198	876.36365	1.7929	0.4031	0.3478
158.1925	169.09091	712.01453	950.45453	1.8026	0.4281	0.3207
158.3449	170.00000	673.39264	1024.54541	1.7929	0.4526	0.2975
158.4973	172.00000	664.27661	856.36365	1.7721	0.4588	0.3559
158.6497	174.00000	665.62024	921.81818	1.7517	0.4579	0.3307
158.8021	180.72728	691.25812	930.60608	1.6865	0.4409	0.3275
158.9545	184.00000	737.15692	939.39392	1.6565	0.4135	0.3245
159.1069	181.63637	771.76202	948.18182	1.6781	0.3949	0.3215
159.2593	179.63637	759.18414	906.36365	1.6968	0.4015	0.3363
159.4117	176.00000	764.93842	881.81818	1.7318	0.3985	0.3456
159.5641	174.36363	679.01056	1028.18176	1.7481	0.4489	0.2964
159.7165	174.36363	718.05603	1141.81824	1.7481	0.4245	0.2669
159.8689	169.27272	667.92743	1061.21216	1.8006	0.4563	0.2872
160.0213	167.09091	634.87286	980.60608	1.8242	0.4801	0.3108
160.1737	165.09091	594.91418	900.00000	1.8463	0.5123	0.3387
160.3261	162.36363	578.55743	896.36365	1.8773	0.5268	0.3400
160.4785	162.00000	616.50336	914.54547	1.8815	0.4944	0.3333
160.6309	164.36363	619.81879	918.18182	1.8544	0.4918	0.3320
160.7833	167.27272	590.13086	1054.54541	1.8222	0.5165	0.2890
160.9357	168.36363	557.18445	1059.09082	1.8104	0.5470	0.2878
161.0881	167.27272	546.73932	1063.63635	1.8222	0.5575	0.2866
161.2405	165.63637	531.18884	946.36365	1.8402	0.5738	0.3221
161.3929	164.90909	518.31610	978.18182	1.8483	0.5881	0.3116
161.5453	168.00000	593.03290	910.00000	1.8143	0.5140	0.3349
161.6977	171.09091	656.44617	890.00000	1.7815	0.4643	0.3425
161.8501	173.27272	600.14911	861.81818	1.7591	0.5079	0.3537
162.0025	173.63637	665.67963	841.81818	1.7554	0.4579	0.3621
162.1549	174.00000	721.17975	838.18182	1.7517	0.4226	0.3636
162.3073	175.27272	746.36920	865.45453	1.7390	0.4084	0.3522
162.4597	177.63637	748.99225	845.45453	1.7159	0.4069	0.3605
162.6121	178.72728	726.81531	841.81818	1.7054	0.4194	0.3621
162.7645	179.63637	714.53760	761.81818	1.6968	0.4266	0.4001
162.9169	179.63637	674.88855	768.18182	1.6968	0.4516	0.3968
163.0693	177.27272	663.04309	714.09094	1.7194	0.4597	0.4268
163.2217	174.72728	693.54077	660.00000	1.7444	0.4395	0.4618
163.3741	169.63637	685.75244	660.00000	1.7968	0.4445	0.4618
163.5265	165.09091	670.65112	584.54547	1.8463	0.4545	0.5214
163.6789	164.36363	629.73120	566.36365	1.8544	0.4840	0.5382
163.8313	163.63637	571.27759	511.81818	1.8627	0.5335	0.5955
163.9837	164.72728	522.25354	458.18182	1.8503	0.5836	0.6652
164.1361	163.09091	516.69745	460.00000	1.8689	0.5899	0.6626
164.2885	160.72728	477.44031	480.00000	1.8964	0.6384	0.6350
164.4409	159.63637	458.37735	498.18182	1.9093	0.6650	0.6118
164.5933	162.36363	461.40234	504.54544	1.8773	0.6606	0.6041
