HOLE:	U1352B
EXPEDITION:	323
TOP:		79.5234
BOTTOM:		423.4902
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
131.1870	185.97937	784.18951	1024.84070	1.6389	0.3887	0.2974
131.3394	186.24828	784.77844	1022.20483	1.6365	0.3884	0.2982
131.4918	187.10661	789.09729	1019.56897	1.6290	0.3863	0.2989
131.6442	188.49588	784.78491	1016.93304	1.6170	0.3884	0.2997
131.7966	187.19145	819.96796	1014.29718	1.6283	0.3717	0.3005
131.9490	186.70926	840.47058	1011.66125	1.6325	0.3627	0.3013
132.1014	185.82718	806.37964	1009.93726	1.6402	0.3780	0.3018
132.2538	186.58696	817.00122	1013.63635	1.6336	0.3731	0.3007
132.4062	186.54346	822.87585	958.18182	1.6339	0.3704	0.3181
132.5586	185.83769	793.08966	1005.45453	1.6401	0.3843	0.3031
132.7110	185.31339	816.58386	1052.72729	1.6448	0.3733	0.2895
132.8634	185.37881	815.11786	1100.00000	1.6442	0.3739	0.2771
133.0158	186.25806	781.57874	1079.39392	1.6364	0.3900	0.2824
133.1682	185.00696	751.05768	1058.78784	1.6475	0.4058	0.2879
133.3206	184.64345	745.00507	1038.18176	1.6507	0.4091	0.2936
133.4730	184.95192	777.45068	1000.00000	1.6480	0.3921	0.3048
133.6254	184.47960	791.98975	961.81818	1.6522	0.3849	0.3169
133.7778	185.72284	798.12677	1008.48486	1.6412	0.3819	0.3022
133.9302	185.13774	786.30859	1055.15161	1.6463	0.3876	0.2889
134.0826	184.30386	759.23303	1101.81824	1.6538	0.4015	0.2766
134.2350	185.18517	672.30609	1096.36365	1.6459	0.4534	0.2780
134.3874	184.78265	654.24829	1090.00000	1.6495	0.4659	0.2796
134.5398	185.81393	690.08710	1107.72729	1.6404	0.4417	0.2752
134.6922	185.90985	688.81940	1125.45459	1.6395	0.4425	0.2708
134.8446	183.23843	695.11786	1124.54541	1.6634	0.4385	0.2710
134.9970	183.46817	699.29828	1123.63635	1.6613	0.4359	0.2713
135.1494	183.22719	773.84375	1135.45459	1.6635	0.3939	0.2684
135.3018	183.34802	830.58893	1118.63635	1.6624	0.3670	0.2725
135.4542	183.33736	838.83954	1101.81812	1.6625	0.3634	0.2766
135.6066	183.92825	814.90015	1085.00000	1.6572	0.3740	0.2809
135.7590	183.55516	790.96075	1068.18176	1.6605	0.3854	0.2853
135.9114	183.05811	786.76410	1091.81824	1.6650	0.3874	0.2792
136.0638	183.67455	805.17316	1031.81824	1.6595	0.3786	0.2954
136.2162	183.48387	823.58221	1020.00000	1.6612	0.3701	0.2988
136.3686	185.41489	841.99133	1020.00000	1.6439	0.3620	0.2988
136.5210	184.77042	850.97052	980.00000	1.6496	0.3582	0.3110
