HOLE:	U1352B
EXPEDITION:	317
TOP:	0.0492
BOTTOM:	485.9004
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
67.4100	1363.0000	440.7408	1803.0825	1036.9935
67.5624	1492.0000	454.7616	1804.2875	1010.3311
67.7148	1416.0000	437.3880	1805.6746	935.3206
67.8672	1462.0000	462.9912	1806.9270	990.0675
68.0196	1441.0000	463.6008	1808.1135	1125.8685
68.1720	1429.0000	435.5592	1809.3010	1131.5565
68.3244	1505.0000	432.5112	1810.4976	1100.2726
68.4768	1407.0000	438.6072	1811.8781	862.7985
68.6292	1432.0000	461.4672	1813.2485	987.9345
68.7816	1409.0000	460.5528	1814.4510	1015.6635
68.9340	1456.0000	461.1624	1815.6541	1089.2521
69.0864	1478.0000	461.4672	1816.8580	1291.1760
69.2388	1466.0000	461.1624	1818.1635	1248.1605
69.3912	1386.0000	460.5528	1819.3685	1126.2240
69.5436	1447.0000	457.8096	1820.5396	1111.6486
69.6960	1386.0000	459.3336	1821.7090	1183.8151
69.8484	1412.0000	458.7240	1822.9115	1289.7540
70.0008	1388.0000	459.0288	1824.2321	1465.3711
70.1532	1416.0000	462.3816	1825.5706	1635.3000
70.3056	1426.0000	461.4672	1826.8915	1510.5195
70.4580	1441.0000	462.3816	1828.2290	1576.6426
70.6104	1441.0000	463.2960	1829.5845	1463.2380
70.7628	1383.0000	463.2960	1830.9215	1514.7855
70.9152	1391.0000	463.6008	1832.2740	1528.2946
71.0676	1381.0000	462.6864	1833.6110	1685.4255
71.2200	1396.0000	461.4672	1834.9335	1684.7146
71.3724	1394.0000	462.0768	1836.2715	1803.0961
71.5248	1383.0000	461.4672	1837.5920	1722.0421
71.6772	1403.0000	461.1624	1838.9120	1672.9830
71.8296	1362.0000	461.7720	1840.2655	1669.7836
71.9820	1406.0000	462.3816	1841.6030	1631.0341
72.1344	1476.0000	466.0392	1842.9410	1734.1290
72.2868	1528.0000	437.9976	1844.2955	1616.4586
72.4392	1476.0000	430.3776	1845.6500	1632.4561
72.5916	1383.0000	455.6760	1846.9880	1674.0496
72.7440	1327.0000	457.2000	1848.3416	1726.6636
72.8964	1349.0000	457.8096	1849.6956	1601.1720
73.0488	1354.0000	458.1144	1851.0670	1642.7655
73.2012	1515.0000	461.4672	1852.4050	1612.1925
73.3536	1558.0000	462.9912	1853.7595	1633.5226
73.5060	1474.0000	444.7032	1855.1140	1649.8756
73.6584	1377.0000	455.6760	1856.4525	1600.4611
73.8108	1310.0000	452.9328	1857.7889	1654.4971
73.9632	1403.0000	461.1624	1859.1591	1568.8215
74.1156	1384.0000	457.8096	1860.5125	1603.3051
74.2680	1382.0000	459.0288	1861.8669	1598.6836
74.4204	1409.0000	460.8576	1863.2045	1730.2185
74.5728	1474.0000	465.1248	1864.5754	1642.7655
74.7252	1453.0000	454.4568	1865.9470	1635.6555
74.8776	1355.0000	453.5424	1867.3025	1568.1106
75.0300	1303.0000	455.9808	1868.6565	1594.0620
75.1824	1318.0000	457.5048	1869.8760	1646.3206
75.3348	1381.0000	461.1624	1871.2465	1641.3435
75.4872	1485.0000	463.6008	1872.5930	1726.6636
75.6396	1525.0000	447.1416	1873.9570	1665.1621
