HOLE:	U1351B
EXPEDITION:	317
TOP:	873.0352
BOTTOM:	1008.9760
DEPTH_WMSF	RHOM	DRH	PEFL	NRHB
m	g/cm3	g/cm3	barns/e-	g/cm3
938.2624	2.0105	0.0617	2.8622	2.0105
938.4148	1.8480	0.0538	3.1549	1.8480
938.5672	1.7243	0.0616	3.2193	1.7243
938.7196	1.6643	0.0898	3.0687	1.6643
938.8720	1.7782	0.1226	2.8872	1.7782
939.0244	1.9593	0.1578	2.7021	1.9593
939.1768	2.1871	0.1955	2.8588	2.1871
939.3292	2.2053	0.1638	2.9260	2.2053
939.4816	2.1938	0.1401	3.0194	2.1938
939.6340	2.1832	0.1602	3.0061	2.1832
939.7864	2.1313	0.1657	2.8277	2.1313
939.9388	2.0833	0.1644	2.6662	2.0833
940.0912	2.0806	0.1755	2.5799	2.0806
940.2436	2.0984	0.1936	2.5650	2.0984
940.3960	2.0693	0.1678	2.6589	2.0693
940.5484	2.0741	0.1626	2.6908	2.0741
940.7008	2.1113	0.1720	2.7515	2.1113
940.8532	2.1557	0.1862	2.6653	2.1557
941.0056	2.1762	0.1888	2.6751	2.1762
941.1580	2.1896	0.1987	2.6696	2.1896
941.3104	2.2053	0.2155	2.7444	2.2053
941.4628	2.2009	0.2190	2.7266	2.2009
941.6152	2.1772	0.1983	2.7128	2.1772
941.7676	2.1526	0.1798	2.5516	2.1526
941.9200	2.1313	0.1564	2.6280	2.1313
942.0724	2.1229	0.1499	2.7129	2.1229
942.2248	2.1251	0.1502	2.8477	2.1251
942.3772	2.1269	0.1525	2.7402	2.1269
942.5296	2.1326	0.1549	2.6647	2.1326
942.6820	2.1439	0.1669	2.6484	2.1439
942.8344	2.1301	0.1539	2.8202	2.1301
942.9868	2.1139	0.1433	2.9586	2.1139
943.1392	2.1231	0.1525	3.0019	2.1231
943.2916	2.1228	0.1545	2.9072	2.1228
943.4440	2.0756	0.1660	2.7814	2.0756
943.5964	2.0135	0.1795	2.7448	2.0135
943.7488	2.0419	0.2202	2.7185	2.0419
943.9012	2.1307	0.2646	2.7453	2.1307
944.0536	2.2446	0.3346	2.5462	2.2446
944.2060	2.0789	0.2627	2.5895	2.0789
944.3584	1.8932	0.1767	2.5001	1.8932
944.5108	1.8193	0.1446	2.4277	1.8193
944.6632	1.8672	0.1647	2.2952	1.8672
944.8156	1.8827	0.1553	2.2099	1.8827
944.9680	1.8062	0.1464	2.0752	1.8062
945.1204	1.7337	0.1373	1.8653	1.7337
945.2728	1.7322	0.1554	1.6402	1.7322
945.4252	1.7704	0.1600	1.5633	1.7704
945.5776	1.8179	0.1817	1.5180	1.8179
945.7300	1.8109	0.1758	1.5310	1.8109
945.8824	1.8389	0.2013	1.6682	1.8389
946.0348	1.7421	0.1604	1.7852	1.7421
946.1872	1.7899	0.1640	1.9483	1.7899
946.3396	1.8522	0.1720	1.9425	1.8522
946.4920	2.0707	0.2484	1.8536	2.0707
946.6444	2.0666	0.2527	1.7719	2.0666
946.7968	2.0647	0.2795	1.7697	2.0647
946.9492	2.0304	0.2648	1.8535	2.0304
947.1016	2.0396	0.2486	2.1104	2.0396
947.2540	2.0989	0.2569	2.4710	2.0989
947.4064	2.1378	0.2527	2.8212	2.1378
947.5588	2.1324	0.2411	2.8925	2.1324
947.7112	2.1232	0.2452	2.9962	2.1232
947.8636	2.0771	0.2305	2.5927	2.0771
948.0160	1.7808	0.1312	2.1494	1.7808
948.1684	1.5029	0.0734	1.9775	1.5029
948.3208	1.3762	0.0540	1.8886	1.3762
948.4732	1.3503	0.0477	1.8900	1.3503
948.6256	1.4040	0.0606	1.8559	1.4040
948.7780	1.4884	0.0897	1.8865	1.4884
948.9304	1.6498	0.1270	1.9983	1.6498
949.0828	1.8635	0.1638	2.2793	1.8635
949.2352	2.0582	0.2113	2.2726	2.0582
949.3876	2.0871	0.2156	2.2871	2.0871
949.5400	2.0851	0.2160	2.3733	2.0851
949.6924	2.0722	0.2180	2.4465	2.0722
949.8448	2.0622	0.2275	2.4307	2.0622
949.9972	2.0854	0.2519	2.4514	2.0854
950.1496	2.0972	0.2617	2.3956	2.0972
950.3020	2.0639	0.2564	2.3575	2.0639
950.4544	2.0204	0.2466	2.3743	2.0204
950.6068	2.0042	0.2483	2.4775	2.0042
950.7592	2.0171	0.2527	2.6701	2.0171
950.9116	2.0337	0.2693	2.5912	2.0337
951.0640	1.9984	0.2719	2.4778	1.9984
951.2164	1.9405	0.2482	2.5229	1.9405
951.3688	1.9117	0.2216	2.6896	1.9117
951.5212	1.9317	0.2075	2.8913	1.9317
951.6736	1.9325	0.1878	2.9422	1.9325
951.8260	1.9056	0.1651	3.0681	1.9056
951.9784	1.8804	0.1608	3.1014	1.8804
952.1308	1.8807	0.1620	3.0598	1.8807
952.2832	1.9003	0.1625	2.8867	1.9003
952.4356	1.9218	0.1589	2.9258	1.9218
952.5880	1.9307	0.1529	2.9817	1.9307
952.7404	1.8925	0.1535	3.0559	1.8925
952.8928	1.8605	0.1640	3.0386	1.8605
953.0452	1.8573	0.1972	2.9644	1.8573
953.1976	1.9048	0.2489	2.7982	1.9048
953.3500	1.9328	0.2799	2.5346	1.9328
953.5024	1.9417	0.2852	2.3650	1.9417
953.6548	1.9497	0.2827	2.2597	1.9497
953.8072	1.9746	0.2796	2.3000	1.9746
953.9596	1.9967	0.2828	2.3280	1.9967
954.1120	2.0103	0.2842	2.3428	2.0103
954.2644	2.0063	0.2790	2.3425	2.0063
954.4168	2.0151	0.2747	2.2767	2.0151
