HOLE:	U1351B
EXPEDITION:	317
TOP:	73.0876
BOTTOM:	483.3484
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
117.2836	1832.0000	302.9712	3514.9080	1502.6986
117.4360	1860.0000	303.2760	3513.0859	1527.9391
117.5884	1818.0000	303.8856	3511.2800	1481.3685
117.7408	1796.0000	303.8856	3509.4741	1452.2175
117.8932	1800.0000	303.2760	3507.6660	1478.8800
118.0456	1838.0000	303.5808	3505.8770	1478.5245
118.1980	1835.0000	303.8856	3504.0710	1504.8315
118.3504	1836.0000	303.8856	3502.2480	1495.5885
118.5028	1829.0000	304.4952	3500.4580	1491.6781
118.6552	1808.0000	304.8000	3498.6499	1479.2356
118.8076	1790.0000	304.8000	3496.8601	1456.8391
118.9600	1845.0000	304.1904	3495.0530	1500.5656
119.1124	1787.0000	304.1904	3493.2629	1484.2125
119.2648	1841.0000	306.0192	3491.4380	1485.2791
119.4172	1844.0000	297.4848	3489.6479	1500.5656
119.5696	1848.0000	194.1576	3487.8240	1490.6116
119.7220	1805.0000	193.8528	3485.0459	1492.0336
119.8744	1840.0000	193.8528	3482.2041	1511.5861
120.0268	1866.0000	194.4624	3479.3779	1505.5426
120.1792	1801.0000	194.7672	3476.5510	1476.7471
120.3316	1829.0000	193.5480	3473.7400	1495.5885
120.4840	1859.0000	194.1576	3470.9109	1527.9391
120.6364	1797.0000	196.9008	3468.1001	1462.1715
120.7888	1779.0000	196.5960	3465.3069	1458.9720
120.9412	1803.0000	197.2056	3462.5120	1486.7010
121.0936	1815.0000	197.2056	3459.7180	1497.0105
121.2460	1822.0000	112.1664	3456.9080	1492.7445
121.3984	1843.0000	396.2400	3368.9041	1520.1180
121.5508	1839.0000	396.2400	3367.5149	1509.8086
121.7032	1872.0000	395.9352	3366.1260	1521.8955
121.8556	1900.0000	396.5448	3364.7549	1530.4276
122.0080	1901.0000	396.8496	3363.3660	1547.8470
122.1604	1923.0000	397.4592	3361.9771	1527.9391
122.3128	1895.0000	397.7640	3360.6050	1540.3816
122.4652	1888.0000	398.0688	3359.2161	1543.9365
122.6176	1852.0000	398.6784	3357.8279	1513.3635
122.7700	1813.0000	399.2880	3356.4741	1476.7471
122.9224	1851.0000	400.5072	3355.0840	1491.3225
123.0748	1861.0000	400.8120	3353.7141	1517.2740
123.2272	1826.0000	401.1168	3352.3420	1482.4351
123.3796	1807.0000	401.1168	3350.9880	1457.9055
123.5320	1836.0000	397.1544	3349.6160	1488.8341
123.6844	1820.0000	396.8496	3348.2280	1482.0796
123.8368	1829.0000	397.1544	3346.8560	1473.1920
123.9892	1840.0000	397.7640	3345.4839	1510.1641
124.1416	1855.0000	398.6784	3344.0950	1504.8315
124.2940	1809.0000	399.2880	3342.7229	1466.0820
124.4464	1790.0000	400.5072	3341.3340	1451.8621
124.5988	1851.0000	401.4216	3339.9619	1482.0796
124.7512	1880.0000	400.2024	3338.6060	1529.3611
124.9036	1854.0000	399.8976	3337.2351	1514.0746
125.0560	1858.0000	398.0688	3335.8640	1506.6090
125.2084	1833.0000	397.7640	3334.4919	1489.5450
125.3608	1864.0000	397.7640	3333.1040	1509.4530
125.5132	1864.0000	397.4592	3331.7319	1505.1870
125.6656	1808.0000	396.5448	3330.3601	1476.0360
125.8180	1845.0000	397.4592	3328.9719	1480.3020
125.9704	1856.0000	397.7640	3327.5840	1492.3890
126.1228	1879.0000	398.3736	3326.2119	1512.6526
126.2752	1890.0000	398.3736	3324.8420	1500.9210
126.4276	1871.0000	398.9832	3323.4541	1493.8110
126.5800	1849.0000	398.9832	3322.0649	1491.6781
126.7324	1866.0000	398.9832	3320.7100	1493.4556
126.8848	1855.0000	399.2880	3319.3369	1500.5656
127.0372	1862.0000	399.8976	3317.9480	1495.2330
127.1896	1838.0000	400.2024	3316.5940	1496.6550
127.3420	1820.0000	400.2024	3315.2061	1495.2330
127.4944	1866.0000	398.6784	3313.8320	1496.6550
127.6468	1853.0000	397.4592	3312.4771	1496.2996
127.7992	1825.0000	397.4592	3311.0891	1500.2101
127.9516	1841.0000	396.8496	3309.7180	1501.6321
128.1040	1810.0000	398.9832	3308.3450	1488.1230
128.2564	1833.0000	399.5928	3306.9561	1491.3225
128.4088	1828.0000	399.2880	3305.5859	1503.7650
128.5612	1839.0000	401.4216	3304.2061	1489.9005
128.7136	1844.0000	405.6888	3302.8440	1489.1896
128.8660	1858.0000	399.8976	3301.4719	1502.3430
129.0184	1860.0000	398.3736	3300.0991	1495.5885
129.1708	1873.0000	397.4592	3298.7280	1497.3661
129.3232	1853.0000	397.1544	3297.3560	1510.8750
129.4756	1844.0000	397.7640	3295.9670	1486.7010
129.6280	1832.0000	397.7640	3294.5950	1476.3916
129.7804	1838.0000	397.4592	3293.2061	1488.1230
129.9328	1871.0000	397.1544	3291.8340	1495.5885
130.0852	1900.0000	396.8496	3290.4619	1508.7421
130.2376	1903.0000	397.1544	3289.0720	1514.4301
130.3900	1940.0000	398.6784	3287.6831	1531.4940
130.5424	1881.0000	398.0688	3286.3120	1530.4276
130.6948	1847.0000	398.9832	3284.9241	1471.7700
130.8472	1801.0000	399.8976	3283.5520	1442.6190
130.9996	1848.0000	387.4008	3282.1970	1509.4530
131.1520	1833.0000	399.5928	3280.7739	1502.6986
131.3044	1839.0000	399.5928	3279.4021	1513.0081
131.4568	1875.0000	398.0688	3278.0481	1526.5171
131.6092	1913.0000	396.8496	3276.6760	1531.1385
131.7616	1887.0000	397.1544	3275.2881	1522.9620
131.9140	1893.0000	397.1544	3273.8999	1517.6295
132.0664	1881.0000	398.0688	3272.5281	1514.4301
132.2188	1855.0000	398.3736	3271.1399	1498.7881
132.3712	1840.0000	398.6784	3269.7681	1499.4990
132.5236	1856.0000	398.9832	3268.3960	1502.6986
132.6760	1836.0000	400.5072	3267.0239	1497.3661
132.8284	1880.0000	399.8976	3265.6360	1509.8086
132.9808	1871.0000	398.9832	3264.2800	1509.8086
133.1332	1857.0000	397.7640	3262.9080	1506.2535
133.2856	1881.0000	396.8496	3261.5359	1505.8981
133.4380	1848.0000	396.5448	3260.1631	1505.5426
133.5904	1860.0000	396.5448	3258.7739	1504.4761
133.7428	1864.0000	397.1544	3257.4021	1503.0541
133.8952	1869.0000	397.7640	3256.0139	1504.1206
134.0476	1880.0000	397.7640	3254.6260	1506.9646
134.2000	1861.0000	397.7640	3253.2380	1488.1230
134.3524	1856.0000	398.0688	3251.8650	1489.1896
134.5048	1898.0000	398.3736	3250.4919	1515.1411
134.6572	1917.0000	398.6784	3249.1021	1521.5400
134.8096	1888.0000	399.2880	3247.7310	1504.1206
134.9620	1894.0000	399.5928	3246.3601	1496.2996
135.1144	1874.0000	400.2024	3244.9719	1499.1436
135.2668	1881.0000	400.5072	3243.6179	1511.2306
135.4192	1877.0000	399.2880	3242.2461	1505.5426
135.5716	1868.0000	397.1544	3240.8730	1513.7190
135.7240	1881.0000	397.1544	3239.5010	1511.2306
135.8764	1879.0000	397.7640	3238.1121	1505.8981
136.0288	1862.0000	397.4592	3236.7241	1519.0515
