HOLE:	U1351B
EXPEDITION:	317
TOP:	875.6260
BOTTOM:	1016.4436
DEPTH_WMSF	APLC	STOF	SIGF	AFEC	ANEC
1011.1096	27.1225	1.0559	21.3529	575.0000	2705.7144
1011.2620	26.2703	1.1027	21.6156	622.2857	2736.5000
1011.4144	28.2780	0.7833	22.7629	585.7143	2721.7144
1011.5668	27.3155	0.8188	22.6423	552.5000	2722.5000
1011.7192	24.2992	0.9727	21.5259	580.0000	2693.7144
1011.8716	28.2741	0.8857	23.1189	563.0000	2681.1428
1012.0240	26.0828	0.9471	23.7086	557.7143	2634.0000
1012.1764	26.1524	1.1596	22.9182	580.5714	2637.7144
1012.3288	23.1275	1.2310	23.2023	531.5000	2683.0000
1012.4812	25.5589	1.1374	23.5180	506.8571	2649.1428
1012.6336	38.4446	0.8186	23.9767	535.0000	2591.4285
1012.7860	58.0071	0.6288	24.3094	574.8571	2529.1428
1012.9384	72.7308	0.0007	25.5512	521.7143	2487.5000
1013.0908	72.3080	0.2393	26.3366	485.5000	2480.0000
1013.2432	68.5491	0.5074	27.8273	498.0000	2469.7144
1013.3956	67.6333	0.5712	30.7310	516.5714	2511.0000
1013.5480	70.5761	0.3770	29.8743	504.0000	2469.3333
1013.7004	70.7151	0.3613	31.2124	529.7778	2461.3333
1013.8528	67.5451	0.5704	30.9198	524.4445	2557.0000
1014.0052	67.4779	0.5802	31.4265	506.2222	2556.0000
1014.1576	69.9017	0.4166	32.3282	543.0000	2471.5000
1014.3100	70.8913	0.3563	34.4116	512.0000	2488.0000
1014.4624	68.8549	0.5088	33.5327	510.2222	2505.5000
1014.6148	68.4408	0.5419	33.6791	541.0000	2495.5000
1014.7672	66.2569	0.6544	32.6185	489.7778	2489.0000
1014.9196	70.0605	0.4328	32.3349	494.0000	2471.5000
1015.0720	70.7893	0.3733	32.1057	526.0000	2477.3333
1015.2244	71.2297	0.3352	32.6719	510.5000	2484.8889
1015.3768	68.2134	0.5379	32.0893	510.5000	2508.3999
1015.5292	70.7754	0.3700	32.8774	511.2727	2505.8181
1015.6816	70.3343	0.3939	32.6355	522.4000	2511.6001
1015.8340	70.9836	0.3543	33.4355	523.6364	2530.9092
1015.9864	68.0799	0.5495	32.8650	507.6000	2482.1819
1016.1388	64.0671	0.7703	30.7392	484.7273	2504.1392
1016.2912	58.8747	0.9754	30.0516	499.7500	2432.0000
1016.4436	54.3489	1.0645	29.6787	516.6602	2432.0000
