HOLE:	U1351B
EXPEDITION:	317
TOP:	82.0792
BOTTOM:	966.9136
DEPTH_WMSF	IDPH	IMPH	SFLU
m	ohm.m	ohm.m	ohm.m
139.2292	1.3094	1.0939	0.6916
139.3816	1.2796	1.0619	0.7215
139.5340	1.2720	1.0092	0.6210
139.6864	1.2733	0.9471	0.5728
139.8388	1.2758	0.8970	0.5332
139.9912	1.2747	0.8757	0.5249
140.1436	1.2628	0.8884	0.5782
140.2960	1.2570	0.9280	0.5571
140.4484	1.2687	0.9775	0.5481
140.6008	1.2898	1.0192	0.5908
140.7532	1.3110	1.0439	0.6329
140.9056	1.3308	1.0525	0.6324
141.0580	1.3506	1.0486	0.6273
141.2104	1.3678	1.0333	0.6387
141.3628	1.3741	1.0066	0.6152
141.5152	1.3615	0.9723	0.6466
141.6676	1.3337	0.9386	0.6580
141.8200	1.3105	0.9137	0.5667
141.9724	1.3100	0.9023	0.5728
142.1248	1.3301	0.9071	0.5559
142.2772	1.3653	0.9316	0.5893
142.4296	1.4068	0.9820	0.6136
142.5820	1.4629	1.0656	0.5703
142.7344	1.5598	1.1855	0.6182
142.8868	1.7086	1.3328	0.6584
143.0392	1.8705	1.4845	0.8925
143.1916	1.9836	1.6151	1.0819
143.3440	2.0390	1.7143	0.9097
143.4964	2.0269	1.7781	1.2680
143.6488	1.9624	1.7849	1.1240
143.8012	1.8825	1.7075	1.0936
143.9536	1.7993	1.5597	0.9323
144.1060	1.7127	1.3965	0.7750
144.2584	1.6275	1.2633	0.6505
144.4108	1.5409	1.1723	0.5713
144.5632	1.4605	1.1146	0.6035
144.7156	1.3853	1.0792	0.7734
144.8680	1.3259	1.0609	0.7184
145.0204	1.2906	1.0579	0.7435
145.1728	1.2732	1.0668	0.5722
145.3252	1.2681	1.0800	0.7397
145.4776	1.2704	1.0895	0.6606
145.6300	1.2758	1.0917	0.5406
145.7824	1.2812	1.0894	0.6658
145.9348	1.2749	1.0848	0.6825
146.0872	1.2534	1.0733	0.6252
146.2396	1.2307	1.0471	0.6208
146.3920	1.2094	1.0068	0.7048
146.5444	1.1867	0.9639	0.6755
146.6968	1.1659	0.9325	0.5114
146.8492	1.1544	0.9193	0.4801
147.0016	1.1587	0.9237	0.5072
147.1540	1.1792	0.9442	0.5441
147.3064	1.2116	0.9874	0.5956
147.4588	1.2520	1.0706	0.6323
147.6112	1.2963	1.2162	0.6893
147.7636	1.3462	1.4357	0.8086
147.9160	1.4107	1.6998	0.9333
148.0684	1.4919	1.9193	1.0334
148.2208	1.5906	2.0056	1.1038
148.3732	1.7100	1.9677	1.1133
148.5256	1.8580	1.8962	1.1325
148.6780	2.0490	1.8654	1.1372
148.8304	2.2566	1.9004	1.1342
148.9828	2.4222	1.9972	1.1742
149.1352	2.5400	2.1345	1.1942
149.2876	2.6617	2.2788	1.2970
149.4400	2.7894	2.3999	1.3174
149.5924	2.8807	2.4887	1.3865
149.7448	2.9115	2.5585	1.5187
149.8972	2.8609	2.6236	1.6122
150.0496	2.7368	2.6679	1.6879
150.2020	2.5382	2.6249	1.3848
150.3544	2.2873	2.4269	1.4041
150.5068	2.0588	2.1044	1.2998
150.6592	1.8807	1.7711	1.1058
150.8116	1.7254	1.5092	0.8119
150.9640	1.5891	1.3372	0.7342
151.1164	1.4903	1.2386	0.6906
151.2688	1.4293	1.1921	0.7314
151.4212	1.3945	1.1736	0.6817
151.5736	1.3737	1.1679	0.7760
151.7260	1.3630	1.1680	0.7281
151.8784	1.3583	1.1711	0.7139
152.0308	1.3577	1.1742	0.6115
152.1832	1.3608	1.1731	0.8494
152.3356	1.3646	1.1648	0.8504
152.4880	1.3627	1.1509	0.8781
152.6404	1.3593	1.1365	0.8219
152.7928	1.3546	1.1264	0.7885
152.9452	1.3501	1.1219	0.7265
153.0976	1.3458	1.1220	0.6628
153.2500	1.3393	1.1245	0.5614
153.4024	1.3294	1.1272	0.6811
153.5548	1.3242	1.1288	0.6731
153.7072	1.3337	1.1301	0.6862
153.8596	1.3546	1.1336	0.6942
154.0120	1.3771	1.1424	0.6793
154.1644	1.3939	1.1585	0.7146
154.3168	1.4096	1.1810	0.6996
154.4692	1.4206	1.2058	0.7250
154.6216	1.4270	1.2277	0.7570
154.7740	1.4290	1.2418	0.8545
154.9264	1.4278	1.2461	0.7421
155.0788	1.4274	1.2423	0.7301
155.2312	1.4264	1.2345	0.7364
155.3836	1.4235	1.2270	0.7323
155.5360	1.4201	1.2211	0.7273
155.6884	1.4170	1.2157	0.7437
155.8408	1.4136	1.2091	0.6755
155.9932	1.4098	1.2011	0.7171
156.1456	1.4050	1.1933	0.7044
156.2980	1.3991	1.1875	0.7230
156.4504	1.3931	1.1846	0.7076
156.6028	1.3858	1.1842	0.7114
156.7552	1.3756	1.1848	0.7147
156.9076	1.3637	1.1850	0.7113
157.0600	1.3527	1.1834	0.6844
157.2124	1.3451	1.1798	0.6334
157.3648	1.3388	1.1750	0.7042
157.5172	1.3288	1.1705	0.6925
157.6696	1.3164	1.1668	0.6791
157.8220	1.3041	1.1629	0.6956
157.9744	1.2925	1.1567	0.7596
158.1268	1.2830	1.1465	0.8066
158.2792	1.2734	1.1323	0.6965
158.4316	1.2632	1.1153	0.6488
158.5840	1.2545	1.0982	0.6862
158.7364	1.2503	1.0845	0.7049
158.8888	1.2496	1.0783	0.7527
159.0412	1.2513	1.0818	0.6907
159.1936	1.2553	1.0940	0.6733
159.3460	1.2623	1.1106	0.7052
159.4984	1.2717	1.1265	0.7623
159.6508	1.2828	1.1377	0.6758
159.8032	1.2955	1.1434	0.7115
159.9556	1.3063	1.1445	0.7938
160.1080	1.3111	1.1427	0.7360
160.2604	1.3099	1.1397	0.7237
160.4128	1.3055	1.1363	0.7359
160.5652	1.3014	1.1325	0.7594
160.7176	1.2988	1.1280	0.7277
160.8700	1.2979	1.1234	0.8025
161.0224	1.2980	1.1200	0.8035
161.1748	1.2988	1.1193	0.7537
161.3272	1.3009	1.1216	0.7842
161.4796	1.3038	1.1259	0.8041
161.6320	1.3066	1.1307	0.7698
161.7844	1.3091	1.1346	0.6888
161.9368	1.3111	1.1371	0.6768
162.0892	1.3130	1.1385	0.6891
162.2416	1.3147	1.1394	0.7070
162.3940	1.3162	1.1410	0.6440
162.5464	1.3178	1.1441	0.6164
162.6988	1.3201	1.1488	0.6974
162.8512	1.3233	1.1540	0.7285
163.0036	1.3257	1.1582	0.7373
163.1560	1.3266	1.1604	0.7829
163.3084	1.3260	1.1601	0.7381
163.4608	1.3233	1.1578	0.6271
163.6132	1.3195	1.1545	0.6550
163.7656	1.3136	1.1507	0.7649
163.9180	1.3057	1.1461	0.8433
164.0704	1.2992	1.1403	0.7209
164.2228	1.2947	1.1336	0.6894
164.3752	1.2907	1.1276	0.7261
164.5276	1.2877	1.1239	0.6796
164.6800	1.2882	1.1229	0.7743
164.8324	1.2905	1.1244	0.7562
164.9848	1.2923	1.1275	0.6712
165.1372	1.2936	1.1317	0.6673
165.2896	1.2950	1.1368	0.7564
165.4420	1.2961	1.1428	0.7089
165.5944	1.2976	1.1489	0.7102
