HOLE:	U1351B
EXPEDITION:	323
TOP:		80.1408
BOTTOM:		469.2180
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
123.4224	175.73003	430.66403	-999.25000	1.7345	0.7077	-999.2500
123.5748	175.50914	445.03735	-999.25000	1.7367	0.6849	-999.2500
123.7272	175.05899	515.64819	-999.25000	1.7411	0.5911	-999.2500
123.8796	175.99364	646.81134	-999.25000	1.7319	0.4712	-999.2500
124.0320	177.96413	742.66687	-999.25000	1.7127	0.4104	-999.2500
124.1844	179.83192	788.61877	-999.25000	1.6949	0.3865	-999.2500
124.3368	180.85094	830.66406	-999.25000	1.6854	0.3669	-999.2500
124.4892	181.47018	820.00000	-999.25000	1.6796	0.3717	-999.2500
124.6416	182.05667	823.67780	-999.25000	1.6742	0.3700	-999.2500
124.7940	182.64682	831.55658	-999.25000	1.6688	0.3665	-999.2500
124.9464	183.38310	839.43536	-999.25000	1.6621	0.3631	-999.2500
125.0988	183.07153	838.96838	-999.25000	1.6649	0.3633	-999.2500
125.2512	182.18063	870.13147	-999.25000	1.6731	0.3503	-999.2500
125.4036	181.53847	935.15808	-999.25000	1.6790	0.3259	-999.2500
125.5560	181.07903	981.76318	-999.25000	1.6832	0.3105	-999.2500
125.7084	180.44778	1014.44727	-999.25000	1.6891	0.3005	-999.2500
125.8608	179.94211	1035.65942	-999.25000	1.6939	0.2943	-999.2500
126.0132	178.92924	1056.87146	-999.25000	1.7035	0.2884	-999.2500
126.1656	177.58508	1019.38013	-999.25000	1.7164	0.2990	-999.2500
126.3180	171.94556	878.76398	-999.25000	1.7727	0.3469	-999.2500
126.4704	161.37735	761.44879	-999.25000	1.8887	0.4003	-999.2500
126.6228	152.01807	676.64935	-999.25000	2.0050	0.4505	-999.2500
126.7752	146.49768	545.67987	-999.25000	2.0806	0.5586	-999.2500
126.9276	142.01180	473.39310	-999.25000	2.1463	0.6439	-999.2500
127.0800	137.69594	364.33386	-999.25000	2.2136	0.8366	-999.2500
127.2324	139.57269	244.48509	-999.25000	2.1838	1.2467	-999.2500
127.3848	141.92247	265.39957	-999.25000	2.1477	1.1485	-999.2500
127.5372	146.00528	334.01291	-999.25000	2.0876	0.9125	-999.2500
127.6896	154.70532	382.54437	-999.25000	1.9702	0.7968	-999.2500
127.8420	163.87259	361.20734	-999.25000	1.8600	0.8438	-999.2500
127.9944	170.14917	382.13257	-999.25000	1.7914	0.7976	-999.2500
128.1468	171.56740	476.55908	-999.25000	1.7766	0.6396	-999.2500
128.2992	172.53107	587.83392	-999.25000	1.7666	0.5185	-999.2500
128.4516	173.08426	692.98126	-999.25000	1.7610	0.4398	-999.2500
128.6040	173.40683	745.51672	-999.25000	1.7577	0.4088	-999.2500
128.7564	173.01669	705.98712	-999.25000	1.7617	0.4317	-999.2500
128.9088	172.92148	628.59900	-999.25000	1.7626	0.4849	-999.2500
129.0612	173.20079	607.21417	-999.25000	1.7598	0.5020	-999.2500
129.2136	173.73734	634.55084	-999.25000	1.7544	0.4803	-999.2500
129.3660	174.59819	672.06500	-999.25000	1.7457	0.4535	-999.2500
129.5184	174.74637	670.47937	-999.25000	1.7442	0.4546	-999.2500
129.6708	174.43105	667.70245	-999.25000	1.7474	0.4565	-999.2500
129.8232	174.12184	691.69745	-999.25000	1.7505	0.4407	-999.2500
129.9756	174.12796	720.79553	-999.25000	1.7504	0.4229	-999.2500
130.1280	174.77589	752.66687	-999.25000	1.7439	0.4050	-999.2500
130.2804	174.29596	789.28271	-999.25000	1.7487	0.3862	-999.2500
130.4328	171.90602	849.52063	-999.25000	1.7731	0.3588	-999.2500
130.5852	170.18536	814.95374	-999.25000	1.7910	0.3740	-999.2500
130.7376	169.80475	728.35754	-999.25000	1.7950	0.4185	-999.2500
130.8900	169.46843	698.96838	-999.25000	1.7986	0.4361	-999.2500
131.0424	167.12895	658.41437	-999.25000	1.8237	0.4629	-999.2500
131.1948	169.21651	597.38812	-999.25000	1.8012	0.5102	-999.2500
131.3472	173.02669	481.54990	-999.25000	1.7616	0.6330	-999.2500
131.4996	171.64444	438.74481	-999.25000	1.7758	0.6947	-999.2500
131.6520	174.58513	468.83691	-999.25000	1.7459	0.6501	-999.2500
131.8044	178.19142	430.02249	-999.25000	1.7105	0.7088	-999.2500
131.9568	181.84309	447.59827	-999.25000	1.6762	0.6810	-999.2500
132.1092	185.32327	465.17401	-999.25000	1.6447	0.6552	-999.2500
132.2616	184.54131	497.46097	-999.25000	1.6517	0.6127	-999.2500
132.4140	184.40416	543.15698	-999.25000	1.6529	0.5612	-999.2500
132.5664	183.20724	600.25220	-999.25000	1.6637	0.5078	-999.2500
132.7188	182.03725	673.73676	-999.25000	1.6744	0.4524	-999.2500
132.8712	184.15260	746.00946	-999.25000	1.6551	0.4086	-999.2500
133.0236	188.25627	767.57098	-999.25000	1.6191	0.3971	-999.2500
133.1760	185.54576	746.06000	-999.25000	1.6427	0.4085	-999.2500
133.3284	180.94456	742.78766	-999.25000	1.6845	0.4103	-999.2500
133.4808	181.62267	736.16003	-999.25000	1.6782	0.4140	-999.2500
133.6332	181.10429	724.03882	-999.25000	1.6830	0.4210	-999.2500
133.7856	178.82697	711.91760	-999.25000	1.7044	0.4281	-999.2500
133.9380	183.17276	699.08911	-999.25000	1.6640	0.4360	-999.2500
134.0904	184.44556	660.83978	-999.25000	1.6525	0.4612	-999.2500
134.2428	181.92636	663.22272	-999.25000	1.6754	0.4596	-999.2500
134.3952	180.17221	722.06500	-999.25000	1.6917	0.4221	-999.2500
134.5476	176.50853	735.33203	-999.25000	1.7268	0.4145	-999.2500
134.7000	178.55779	732.97052	-999.25000	1.7070	0.4158	-999.2500
134.8524	180.57903	697.74677	-999.25000	1.6879	0.4368	-999.2500
135.0048	177.83144	674.43005	-999.25000	1.7140	0.4519	-999.2500
