HOLE:	U1351B
EXPEDITION:	317
TOP:	0.0879
BOTTOM:	486.3963
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
74.7639	675.2277	451.4702	1094.4341	781.6804
74.9163	579.6334	448.2757	1095.0630	846.7808
75.0687	612.1798	451.1738	1095.6836	859.1845
75.2211	627.4011	448.3918	1096.2974	818.0035
75.3735	632.6872	452.1037	1096.9181	805.4329
75.5259	611.5215	450.6189	1097.5405	822.5592
75.6783	600.8751	450.0426	1098.1678	825.6710
75.8307	588.5328	451.7261	1098.7875	816.3766
75.9831	590.6259	446.5937	1099.3999	854.4827
76.1355	618.1054	445.8608	1100.0142	895.1597
76.2879	630.9869	448.7676	1100.6356	872.9719
76.4403	609.8375	448.9622	1101.2484	843.7163
76.5927	581.7513	447.7667	1101.8313	812.4074
76.7451	595.5494	449.9300	1102.4694	872.2171
76.8975	625.7565	452.8213	1103.1094	861.8876
77.0499	644.3849	451.8677	1103.7544	833.8702
77.2023	631.8559	450.4079	1104.3940	838.1050
77.3547	624.8589	452.8060	1105.0376	863.5146
77.5071	612.2292	451.7881	1105.6637	886.9507
77.6595	592.9523	444.9499	1106.2816	897.0535
77.8119	582.9825	445.6080	1106.9180	890.4094
77.9643	613.3528	445.6150	1107.5476	887.3967
78.1167	635.4349	449.8634	1108.1786	900.3269
78.2691	614.5641	447.6691	1108.8224	805.0009
78.4215	616.7703	444.8372	1109.4991	358.4605
78.5739	622.3262	447.4464	1110.2115	58.8753
78.7263	597.3777	447.6564	1110.8834	-24.7744
78.8787	600.5994	448.7166	1111.5657	-25.6790
79.0311	599.3231	450.1018	1147.7444	-25.8671
79.1835	602.7616	449.1813	1262.4785	-25.4244
79.3359	588.5825	445.4389	1263.1829	-25.1465
79.4883	619.2340	450.7187	1263.8242	-25.9515
79.6407	622.1353	453.6894	1264.7415	-25.7717
