Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Porosity (vol%)
342,U1408,A,5,H,2,38,34.68,68.7
342,U1408,A,5,H,3,38,36.18,66.5
342,U1408,A,5,H,3,38,36.18,
342,U1408,A,5,H,4,38,37.68,
342,U1408,A,5,H,4,38,37.68,66.2
342,U1408,A,5,H,5,38,39.18,
342,U1408,A,5,H,5,38,39.18,69.2
342,U1408,A,5,H,6,21,40.51,
342,U1408,A,5,H,6,21,40.51,68
342,U1408,A,5,H,7,16,41.46,65.5
342,U1408,A,5,H,7,16,41.46,
342,U1408,A,6,H,1,38,42.68,
342,U1408,A,6,H,1,38,42.68,69.5
342,U1408,A,6,H,2,38,44.18,68.8
342,U1408,A,6,H,2,38,44.18,
342,U1408,A,6,H,3,38,45.68,68.2
342,U1408,A,6,H,3,38,45.68,
342,U1408,A,6,H,4,38,47.18,
342,U1408,A,6,H,4,38,47.18,66.8
342,U1408,A,6,H,5,38,48.68,
342,U1408,A,6,H,5,38,48.68,68.1
342,U1408,A,6,H,6,21,50.01,67.4
342,U1408,A,6,H,6,21,50.01,
342,U1408,A,6,H,7,15,50.95,67.3
342,U1408,A,6,H,7,15,50.95,
342,U1408,A,7,H,3,63,55.43,66.6
342,U1408,A,7,H,3,63,55.43,
342,U1408,A,7,H,4,38,56.68,
342,U1408,A,7,H,4,38,56.68,67.4
342,U1408,A,7,H,5,38,58.18,
342,U1408,A,7,H,5,38,58.18,65.9
342,U1408,A,7,H,6,38,59.68,67.9
342,U1408,A,7,H,6,38,59.68,
342,U1408,A,7,H,7,18,60.98,
342,U1408,A,7,H,7,18,60.98,65.9
342,U1408,A,8,H,1,38,61.68,
342,U1408,A,8,H,1,38,61.68,67.7
342,U1408,A,8,H,2,38,63.18,
342,U1408,A,8,H,2,38,63.18,66.2
342,U1408,A,8,H,3,38,64.68,
342,U1408,A,8,H,3,38,64.68,66.5
342,U1408,A,8,H,4,38,66.18,
342,U1408,A,8,H,4,38,66.18,65.8
342,U1408,A,8,H,5,38,67.68,
342,U1408,A,8,H,5,38,67.68,63.8
342,U1408,A,8,H,6,25,69.05,63.7
342,U1408,A,8,H,6,25,69.05,
342,U1408,A,8,H,7,12,70.04,
342,U1408,A,8,H,7,12,70.04,64.6
342,U1408,A,9,H,1,38,71.18,
342,U1408,A,9,H,1,38,71.18,63.7
342,U1408,A,9,H,2,38,72.68,
342,U1408,A,9,H,2,38,72.68,62.5
342,U1408,A,9,H,3,38,74.18,61.7
342,U1408,A,9,H,3,38,74.18,
342,U1408,A,9,H,4,38,75.68,
342,U1408,A,9,H,4,38,75.68,63.4
342,U1408,A,9,H,5,38,77.18,60.2
342,U1408,A,9,H,5,38,77.18,
342,U1408,A,9,H,6,15,78.26,
342,U1408,A,9,H,6,15,78.26,62.1
342,U1408,A,10,H,1,38,80.68,
342,U1408,A,10,H,1,38,80.68,65.7
342,U1408,A,10,H,2,38,82.18,
342,U1408,A,10,H,2,38,82.18,63.7
342,U1408,A,10,H,3,38,83.68,
342,U1408,A,10,H,3,38,83.68,64.3
342,U1408,A,10,H,4,38,85.18,
342,U1408,A,10,H,4,38,85.18,63.9
342,U1408,A,10,H,5,38,86.68,63.6
342,U1408,A,10,H,5,38,86.68,
342,U1408,A,10,H,6,38,88.18,
342,U1408,A,10,H,6,38,88.18,63.6
342,U1408,A,10,H,7,14,89.44,61
342,U1408,A,10,H,7,14,89.44,
342,U1408,A,11,H,1,38,90.18,63.5
342,U1408,A,11,H,1,38,90.18,
342,U1408,A,11,H,2,38,91.68,
342,U1408,A,11,H,2,38,91.68,64.6
342,U1408,A,11,H,3,38,93.18,
342,U1408,A,11,H,3,38,93.18,64.4
342,U1408,A,11,H,4,38,94.68,61.3
342,U1408,A,11,H,4,38,94.68,
342,U1408,A,11,H,5,38,96.18,62.8
342,U1408,A,11,H,5,38,96.18,
342,U1408,A,11,H,6,38,97.68,61.3
342,U1408,A,11,H,6,38,97.68,
342,U1408,A,11,H,7,14,98.75,
342,U1408,A,11,H,7,14,98.75,60.8
342,U1408,A,12,H,1,8,99.38,63.1
342,U1408,A,12,H,1,8,99.38,
342,U1408,A,12,H,2,28,99.99,60.9
342,U1408,A,12,H,2,28,99.99,
342,U1408,A,12,H,3,38,101.59,61.2
342,U1408,A,12,H,3,38,101.59,
342,U1408,A,12,H,4,38,103.09,60.7
342,U1408,A,12,H,4,38,103.09,
342,U1408,A,12,H,5,38,104.59,
342,U1408,A,12,H,5,38,104.59,61.1
342,U1408,A,12,H,6,38,106.09,
342,U1408,A,12,H,6,38,106.09,64.2
342,U1408,A,12,H,7,38,107.59,62.3
342,U1408,A,12,H,7,38,107.59,
342,U1408,A,13,H,1,38,109.18,63.3
342,U1408,A,13,H,1,38,109.18,
342,U1408,A,13,H,2,38,110.68,
342,U1408,A,13,H,2,38,110.68,64.5
342,U1408,A,13,H,3,38,112.18,63.4
342,U1408,A,13,H,3,38,112.18,
342,U1408,A,13,H,4,38,113.68,62.7
342,U1408,A,13,H,4,38,113.68,
342,U1408,A,13,H,5,38,115.18,64
342,U1408,A,13,H,5,38,115.18,
342,U1408,A,13,H,6,38,116.68,
342,U1408,A,13,H,6,38,116.68,64
342,U1408,A,13,H,7,19,117.99,64.1
342,U1408,A,13,H,7,19,117.99,
342,U1408,A,14,H,1,38,118.68,64.6
342,U1408,A,14,H,1,38,118.68,
342,U1408,A,14,H,2,38,120.18,65
342,U1408,A,14,H,2,38,120.18,
342,U1408,A,14,H,3,38,121.68,
342,U1408,A,14,H,3,38,121.68,65.7
342,U1408,A,14,H,4,38,123.18,
342,U1408,A,14,H,4,38,123.18,63.5
342,U1408,A,14,H,5,38,124.68,
342,U1408,A,14,H,5,38,124.68,62.7
342,U1408,A,14,H,6,38,126.18,
342,U1408,A,14,H,6,38,126.18,62.4
342,U1408,A,14,H,7,14,127.44,
342,U1408,A,14,H,7,14,127.44,63.5
342,U1408,A,15,H,1,38,128.18,63.1
342,U1408,A,15,H,1,38,128.18,
342,U1408,A,15,H,2,38,129.68,63.4
342,U1408,A,15,H,2,38,129.68,
342,U1408,A,15,H,3,38,131.18,
342,U1408,A,15,H,3,38,131.18,62.7
342,U1408,A,15,H,4,38,132.68,65.7
342,U1408,A,15,H,4,38,132.68,
342,U1408,A,15,H,5,38,134.18,
342,U1408,A,15,H,5,38,134.18,62.1
342,U1408,A,15,H,6,38,135.68,
342,U1408,A,15,H,6,38,135.68,62.5
342,U1408,A,15,H,7,10,136.9,63.2
342,U1408,A,15,H,7,10,136.9,
342,U1408,A,16,H,1,14,137.44,67.4
342,U1408,A,16,H,1,14,137.44,
342,U1408,A,16,H,2,38,137.89,62.4
342,U1408,A,16,H,2,38,137.89,
342,U1408,A,16,H,3,38,139.38,
342,U1408,A,16,H,3,38,139.38,62.9
342,U1408,A,16,H,4,38,140.88,
342,U1408,A,16,H,4,38,140.88,67.1
342,U1408,A,16,H,5,38,142.38,66
342,U1408,A,16,H,5,38,142.38,
342,U1408,A,16,H,6,38,143.88,
342,U1408,A,16,H,6,38,143.88,64.8
342,U1408,A,16,H,7,38,145.38,63.8
342,U1408,A,16,H,7,38,145.38,
342,U1408,A,17,H,1,38,147.18,
342,U1408,A,17,H,1,38,147.18,64.4
342,U1408,A,17,H,2,38,148.68,
342,U1408,A,17,H,2,38,148.68,63.1
342,U1408,A,17,H,3,38,150.18,65.9
342,U1408,A,17,H,3,38,150.18,
342,U1408,A,17,H,4,38,151.68,
342,U1408,A,17,H,4,38,151.68,64.3
342,U1408,A,17,H,5,38,153.18,61.3
342,U1408,A,17,H,5,38,153.18,
342,U1408,A,17,H,6,20,154.5,65.2
342,U1408,A,17,H,6,20,154.5,
342,U1408,A,17,H,7,15,155.46,
342,U1408,A,17,H,7,15,155.46,61.8
342,U1408,A,18,H,1,20,156.5,67.1
342,U1408,A,18,H,1,20,156.5,
342,U1408,A,18,H,2,20,157.71,
342,U1408,A,18,H,2,20,157.71,61.4
342,U1408,A,18,H,3,38,158.51,
342,U1408,A,18,H,3,38,158.51,61.2
342,U1408,A,18,H,4,38,159.85,59.7
342,U1408,A,18,H,4,38,159.85,
342,U1408,A,18,H,5,38,161.29,58.3
342,U1408,A,18,H,5,38,161.29,
342,U1408,A,18,H,6,45,162.78,60.1
342,U1408,A,18,H,6,45,162.78,
342,U1408,A,18,H,7,20,163.96,59.9
342,U1408,A,18,H,7,20,163.96,
342,U1408,A,19,H,1,38,166.18,
342,U1408,A,19,H,1,38,166.18,57.9
342,U1408,A,19,H,2,38,167.68,
342,U1408,A,19,H,2,38,167.68,58
342,U1408,A,19,H,3,38,169.18,
342,U1408,A,19,H,3,38,169.18,56.3
342,U1408,A,19,H,4,38,170.68,
342,U1408,A,19,H,4,38,170.68,56.6
342,U1408,A,19,H,5,38,172.18,
342,U1408,A,19,H,5,38,172.18,55.1
342,U1408,A,19,H,6,38,173.68,54.9
342,U1408,A,19,H,6,38,173.68,
342,U1408,A,19,H,7,10,174.8,55.3
342,U1408,A,19,H,7,10,174.8,
342,U1408,A,20,H,1,38,175.68,55.8
342,U1408,A,20,H,1,38,175.68,
342,U1408,A,20,H,2,38,177.18,
342,U1408,A,20,H,2,38,177.18,56
342,U1408,A,20,H,3,38,178.68,
342,U1408,A,20,H,3,38,178.68,56.8
342,U1408,A,20,H,4,38,180.18,
342,U1408,A,20,H,4,38,180.18,55.5
342,U1408,A,20,H,5,38,181.68,55
342,U1408,A,20,H,5,38,181.68,
342,U1408,A,21,X,1,33,183.23,
342,U1408,A,21,X,1,33,183.23,55.5
342,U1408,A,21,X,2,71,185.11,56.9
342,U1408,A,21,X,2,71,185.11,
342,U1408,A,21,X,3,46,186.36,
342,U1408,A,21,X,3,46,186.36,58.3
342,U1408,A,21,X,4,26,187.66,55.1
342,U1408,A,21,X,4,26,187.66,
342,U1408,A,22,X,1,38,189.38,
342,U1408,A,22,X,1,38,189.38,56.1
342,U1408,A,21,X,5,65,189.55,
342,U1408,A,21,X,5,65,189.55,55
342,U1408,A,22,X,2,36,190.66,55.6
342,U1408,A,22,X,2,36,190.66,
342,U1408,A,21,X,6,38,190.78,
342,U1408,A,21,X,6,38,190.78,55.5
342,U1408,A,21,X,7,15,191.95,55.2
342,U1408,A,21,X,7,15,191.95,
342,U1408,A,22,X,3,35,192.15,
342,U1408,A,22,X,3,35,192.15,55.3
342,U1408,A,22,X,4,44,193.74,
342,U1408,A,22,X,4,44,193.74,53.7
342,U1408,A,22,X,5,36,195.16,
342,U1408,A,22,X,5,36,195.16,55.5
342,U1408,A,22,X,6,35,196.67,
342,U1408,A,22,X,6,35,196.67,54.9
342,U1408,A,22,X,7,17,197.99,
342,U1408,A,22,X,7,17,197.99,55.3
342,U1408,A,23,X,1,51,199.01,
342,U1408,A,23,X,1,51,199.01,54.5
342,U1408,A,23,X,2,41,200.41,
342,U1408,A,23,X,2,41,200.41,54.4
342,U1408,A,23,X,3,82,202.32,58.4
342,U1408,A,23,X,3,82,202.32,
342,U1408,A,23,X,4,37,203.37,54.1
342,U1408,A,23,X,4,37,203.37,
342,U1408,A,23,X,5,19,204.69,
342,U1408,A,23,X,5,19,204.69,55.8
342,U1408,A,23,X,6,62,206.62,54.9
342,U1408,A,23,X,6,62,206.62,
342,U1408,A,24,X,1,31,208.41,58.5
342,U1408,A,24,X,1,31,208.41,
342,U1408,A,24,X,2,10,209.7,54.9
342,U1408,A,24,X,2,10,209.7,
342,U1408,A,24,X,3,41,211.51,
342,U1408,A,24,X,3,41,211.51,55.8
342,U1408,A,24,X,4,44,213.04,54.3
342,U1408,A,24,X,4,44,213.04,
342,U1408,A,24,X,5,35,214.45,55.4
342,U1408,A,24,X,5,35,214.45,
342,U1408,A,25,X,1,36,218.06,
342,U1408,A,25,X,1,36,218.06,56.6
342,U1408,A,25,X,2,51,219.71,54.3
342,U1408,A,25,X,2,51,219.71,
342,U1408,A,25,X,3,81,221.51,
342,U1408,A,25,X,3,81,221.51,52.2
342,U1408,A,25,X,4,19,222.39,50.7
342,U1408,A,25,X,4,19,222.39,
342,U1408,A,25,X,5,23,223.93,
342,U1408,A,25,X,5,23,223.93,50.4
342,U1408,A,25,X,6,24,225.44,51.1
342,U1408,A,25,X,6,24,225.44,
342,U1408,A,25,X,7,24,226.44,
342,U1408,A,25,X,7,24,226.44,49.1
342,U1408,A,26,X,1,2,227.32,51.4
342,U1408,A,26,X,1,2,227.32,
342,U1408,A,26,X,2,49,228.48,47.2
342,U1408,A,26,X,2,49,228.48,
342,U1408,A,26,X,3,45,229.94,
342,U1408,A,26,X,3,45,229.94,53.5
342,U1408,A,26,X,4,62,231.61,
342,U1408,A,26,X,4,62,231.61,52.5
342,U1408,A,27,X,1,79,237.69,
342,U1408,A,27,X,1,79,237.69,53.2
342,U1408,A,27,X,2,69,239.09,56.7
342,U1408,A,27,X,2,69,239.09,
342,U1408,A,27,X,3,84,240.74,54.2
342,U1408,A,27,X,3,84,240.74,
342,U1408,A,27,X,4,78,242.18,
342,U1408,A,27,X,4,78,242.18,56.2
342,U1408,A,27,X,5,73,243.63,57.4
342,U1408,A,27,X,5,73,243.63,
342,U1408,A,27,X,6,34,244.74,
342,U1408,A,27,X,6,34,244.74,60.9
342,U1408,A,27,X,7,18,245.89,
342,U1408,A,27,X,7,18,245.89,63.6
342,U1409,A,1,H,1,26,0.26,79.9
342,U1409,A,1,H,1,26,0.26,
342,U1409,A,2,H,1,38,1.48,
342,U1409,A,2,H,1,38,1.48,76.4
342,U1409,A,2,H,2,38,2.98,78.3
342,U1409,A,2,H,2,38,2.98,
342,U1409,A,2,H,3,38,4.48,78.2
342,U1409,A,2,H,3,38,4.48,
342,U1409,A,2,H,4,38,5.98,77.2
342,U1409,A,2,H,4,38,5.98,
342,U1409,A,2,H,5,38,7.48,70.2
342,U1409,A,2,H,5,38,7.48,
342,U1409,A,2,H,6,38,8.98,
342,U1409,A,2,H,6,38,8.98,70.9
342,U1409,A,2,H,7,13,10.13,
342,U1409,A,2,H,7,13,10.13,79.4
342,U1409,A,3,H,1,38,10.98,
342,U1409,A,3,H,1,38,10.98,58
342,U1409,A,3,H,2,38,12.48,
342,U1409,A,3,H,2,38,12.48,66
342,U1409,A,3,H,3,38,13.98,63.7
342,U1409,A,3,H,3,38,13.98,
342,U1409,A,3,H,4,38,15.48,
342,U1409,A,3,H,4,38,15.48,58.1
342,U1409,A,3,H,5,38,16.98,65.5
342,U1409,A,3,H,5,38,16.98,
342,U1409,A,3,H,6,20,18.3,
342,U1409,A,3,H,6,20,18.3,73.3
342,U1409,A,3,H,7,18,19.78,65.8
342,U1409,A,3,H,7,18,19.78,
342,U1409,A,4,H,1,85,20.95,
342,U1409,A,4,H,1,85,20.95,73.6
342,U1409,A,4,H,2,30,21.9,71.6
342,U1409,A,4,H,2,30,21.9,
342,U1409,A,4,H,3,30,23.4,70.1
342,U1409,A,4,H,3,30,23.4,
342,U1409,A,4,H,4,30,24.9,67.2
342,U1409,A,4,H,4,30,24.9,
342,U1409,A,4,H,5,30,26.4,
342,U1409,A,4,H,5,30,26.4,69
342,U1409,A,4,H,6,30,27.9,67.7
342,U1409,A,4,H,6,30,27.9,
342,U1409,A,4,H,7,18,29.28,66
342,U1409,A,4,H,7,18,29.28,
342,U1409,A,5,H,1,38,29.98,
342,U1409,A,5,H,1,38,29.98,71.3
342,U1409,A,5,H,2,38,31.48,70.1
342,U1409,A,5,H,2,38,31.48,
342,U1409,A,5,H,3,38,32.98,68.8
342,U1409,A,5,H,3,38,32.98,
342,U1409,A,5,H,4,38,34.48,71.5
342,U1409,A,5,H,4,38,34.48,
342,U1409,A,5,H,5,38,35.98,
342,U1409,A,5,H,5,38,35.98,71.1
342,U1409,A,5,H,6,38,37.48,
342,U1409,A,5,H,6,38,37.48,69.7
342,U1409,A,6,H,1,38,39.48,71.5
342,U1409,A,6,H,1,38,39.48,
342,U1409,A,6,H,2,38,40.98,68.2
342,U1409,A,6,H,2,38,40.98,
342,U1409,A,6,H,3,38,42.48,
342,U1409,A,6,H,3,38,42.48,68.3
342,U1409,A,6,H,4,38,43.98,68.9
342,U1409,A,6,H,4,38,43.98,
342,U1409,A,6,H,5,38,45.48,68.2
342,U1409,A,6,H,5,38,45.48,
342,U1409,A,6,H,6,38,46.98,68.2
342,U1409,A,6,H,6,38,46.98,
342,U1409,A,6,H,7,18,48.28,68.4
342,U1409,A,6,H,7,18,48.28,
342,U1409,A,7,H,1,38,48.98,71.6
342,U1409,A,7,H,1,38,48.98,
342,U1409,A,7,H,2,38,50.48,70.6
342,U1409,A,7,H,2,38,50.48,
342,U1409,A,7,H,3,38,51.98,68.5
342,U1409,A,7,H,3,38,51.98,
342,U1409,A,7,H,4,38,53.49,69.4
342,U1409,A,7,H,4,38,53.49,
342,U1409,A,7,H,5,38,54.99,67.8
342,U1409,A,7,H,5,38,54.99,
342,U1409,A,7,H,6,38,56.5,
342,U1409,A,7,H,6,38,56.5,68.5
342,U1409,A,7,H,7,18,57.8,68.9
342,U1409,A,7,H,7,18,57.8,
342,U1409,A,8,H,1,38,58.48,70
342,U1409,A,8,H,1,38,58.48,
342,U1409,A,8,H,2,38,59.98,
342,U1409,A,8,H,2,38,59.98,68
342,U1409,A,8,H,3,38,61.48,68.4
342,U1409,A,8,H,3,38,61.48,
342,U1409,A,8,H,4,38,62.98,69.9
342,U1409,A,8,H,4,38,62.98,
342,U1409,A,8,H,5,38,64.48,
342,U1409,A,8,H,5,38,64.48,69.5
342,U1409,A,8,H,6,38,65.98,
342,U1409,A,8,H,6,38,65.98,68.6
342,U1409,A,8,H,7,15,67.25,
342,U1409,A,8,H,7,15,67.25,69
342,U1409,A,9,H,1,38,67.98,
342,U1409,A,9,H,1,38,67.98,69.3
342,U1409,A,9,H,2,38,69.48,
342,U1409,A,9,H,2,38,69.48,67.2
342,U1409,A,9,H,3,38,70.99,
342,U1409,A,9,H,3,38,70.99,64.7
342,U1409,A,9,H,4,38,72.49,68.8
342,U1409,A,9,H,4,38,72.49,
342,U1409,A,9,H,5,38,73.99,
342,U1409,A,9,H,5,38,73.99,66.9
342,U1409,A,9,H,6,38,75.49,67.4
342,U1409,A,9,H,6,38,75.49,
342,U1409,A,9,H,7,15,76.76,
342,U1409,A,9,H,7,15,76.76,65.2
342,U1409,A,10,H,1,38,77.48,65.4
342,U1409,A,10,H,1,38,77.48,
342,U1409,A,10,H,2,38,78.98,
342,U1409,A,10,H,2,38,78.98,65.6
342,U1409,A,10,H,3,38,80.48,64.8
342,U1409,A,10,H,3,38,80.48,
342,U1409,A,10,H,4,38,81.98,
342,U1409,A,10,H,4,38,81.98,63.6
342,U1409,A,10,H,5,38,83.48,63.3
342,U1409,A,10,H,5,38,83.48,
342,U1409,A,10,H,6,26,84.86,63.1
342,U1409,A,10,H,6,26,84.86,
342,U1409,A,10,H,7,10,86.11,62.7
342,U1409,A,10,H,7,10,86.11,
342,U1409,A,11,H,1,38,86.98,
342,U1409,A,11,H,1,38,86.98,62.9
342,U1409,A,11,H,2,38,88.48,
342,U1409,A,11,H,2,38,88.48,61.4
342,U1409,A,11,H,3,38,89.98,
342,U1409,A,11,H,3,38,89.98,61.2
342,U1409,A,11,H,4,38,91.48,62.4
342,U1409,A,11,H,4,38,91.48,
342,U1409,A,11,H,5,31,92.91,
342,U1409,A,11,H,5,31,92.91,60.5
342,U1409,A,11,H,6,38,94.48,
342,U1409,A,11,H,6,38,94.48,60.6
342,U1409,A,11,H,7,14,95.74,
342,U1409,A,11,H,7,14,95.74,62.8
342,U1409,A,12,H,1,38,96.48,
342,U1409,A,12,H,1,38,96.48,62.5
342,U1409,A,12,H,2,38,97.98,
342,U1409,A,12,H,2,38,97.98,61.6
342,U1409,A,12,H,3,38,99.48,61.4
342,U1409,A,12,H,3,38,99.48,
342,U1409,A,12,H,4,38,100.98,
342,U1409,A,12,H,4,38,100.98,63.2
342,U1409,A,12,H,5,38,102.48,
342,U1409,A,12,H,5,38,102.48,59.3
342,U1409,A,12,H,6,38,103.98,62.9
342,U1409,A,12,H,6,38,103.98,
342,U1409,A,12,H,7,16,105.26,63.5
342,U1409,A,12,H,7,16,105.26,
342,U1409,A,13,H,1,38,105.98,
342,U1409,A,13,H,1,38,105.98,63.8
342,U1409,A,13,H,2,38,107.51,60.4
342,U1409,A,13,H,2,38,107.51,
342,U1409,A,13,H,3,38,109.02,62.8
342,U1409,A,13,H,3,38,109.02,
342,U1409,A,13,H,4,38,110.52,62.8
342,U1409,A,13,H,4,38,110.52,
342,U1409,A,13,H,5,38,112.02,
342,U1409,A,13,H,5,38,112.02,59.8
342,U1409,A,13,H,6,38,113.52,
342,U1409,A,13,H,6,38,113.52,59.5
342,U1409,A,13,H,7,14,114.58,
342,U1409,A,13,H,7,14,114.58,58.9
342,U1409,A,14,H,1,38,115.48,61
342,U1409,A,14,H,1,38,115.48,
342,U1409,A,14,H,2,38,116.98,58.2
342,U1409,A,14,H,2,38,116.98,
342,U1409,A,14,H,3,38,118.48,59.9
342,U1409,A,14,H,3,38,118.48,
342,U1409,A,14,H,4,38,119.98,
342,U1409,A,14,H,4,38,119.98,54.6
342,U1409,A,14,H,5,38,121.48,
342,U1409,A,14,H,5,38,121.48,54.3
342,U1409,A,14,H,6,38,122.98,
342,U1409,A,14,H,6,38,122.98,53.3
342,U1409,A,14,H,7,14,124.24,
342,U1409,A,14,H,7,14,124.24,54.2
342,U1409,A,15,H,1,38,124.98,57.7
342,U1409,A,15,H,1,38,124.98,
342,U1409,A,17,X,1,30,127.3,58.4
342,U1409,A,17,X,1,30,127.3,
342,U1409,A,17,X,2,38,128.88,52.9
342,U1409,A,17,X,2,38,128.88,
342,U1409,A,17,X,3,30,130.3,
342,U1409,A,17,X,3,30,130.3,54.4
342,U1409,A,18,X,1,27,131.87,
342,U1409,A,18,X,1,27,131.87,55.4
342,U1409,A,18,X,2,12,133.22,54.2
342,U1409,A,18,X,2,12,133.22,
342,U1409,A,18,X,3,58,135.18,
342,U1409,A,18,X,3,58,135.18,52.3
342,U1409,A,18,X,4,53,136.63,
342,U1409,A,18,X,4,53,136.63,51.4
342,U1409,A,18,X,5,16,137.76,51.3
342,U1409,A,18,X,5,16,137.76,
342,U1409,A,20,X,1,37,151.17,
342,U1409,A,20,X,1,37,151.17,49.3
342,U1409,A,20,X,2,36,152.66,
342,U1409,A,20,X,2,36,152.66,51.1
342,U1409,A,20,X,3,12,153.92,46.4
342,U1409,A,20,X,3,12,153.92,
342,U1409,A,20,X,4,25,155.55,48.8
342,U1409,A,20,X,4,25,155.55,
342,U1409,A,20,X,5,19,156.99,50.6
342,U1409,A,20,X,5,19,156.99,
342,U1409,A,20,X,6,15,158.45,55.3
342,U1409,A,20,X,6,15,158.45,
342,U1409,A,20,X,7,15,159.87,
342,U1409,A,20,X,7,15,159.87,57.9
342,U1409,A,21,X,1,15,160.55,60.8
342,U1409,A,21,X,1,15,160.55,
342,U1409,A,21,X,2,53,162.43,59
342,U1409,A,21,X,2,53,162.43,
342,U1409,A,22,X,1,32,170.32,54.1
342,U1409,A,22,X,1,32,170.32,
342,U1409,A,22,X,2,37,171.87,55.5
342,U1409,A,22,X,2,37,171.87,
342,U1409,A,22,X,3,33,173.33,
342,U1409,A,22,X,3,33,173.33,50.6
342,U1409,A,22,X,4,30,174.8,55.5
342,U1409,A,22,X,4,30,174.8,
342,U1409,A,22,X,5,14,176.14,
342,U1409,A,22,X,5,14,176.14,53.6
342,U1409,A,22,X,6,23,177.73,51.5
342,U1409,A,22,X,6,23,177.73,
342,U1409,A,22,X,7,8,178.69,
342,U1409,A,22,X,7,8,178.69,46.2
342,U1409,A,23,X,1,24,179.84,49.4
342,U1409,A,23,X,1,24,179.84,
342,U1409,A,23,X,2,29,181.39,
342,U1409,A,23,X,2,29,181.39,49.7
342,U1409,A,23,X,3,26,182.86,46.5
342,U1409,A,23,X,3,26,182.86,
342,U1409,A,23,X,4,22,184.32,
342,U1409,A,23,X,4,22,184.32,51.8
342,U1409,A,23,X,5,22,185.82,
342,U1409,A,23,X,5,22,185.82,51.1
342,U1409,A,23,X,6,20,187.3,
342,U1409,A,23,X,6,20,187.3,52.3
342,U1409,A,24,X,1,44,189.64,
342,U1409,A,24,X,1,44,189.64,51.3
342,U1409,A,24,X,2,40,191.1,
342,U1409,A,24,X,2,40,191.1,50.4
342,U1409,A,24,X,3,28,192.48,
342,U1409,A,24,X,3,28,192.48,51.6
342,U1409,A,24,X,4,31,194.01,
342,U1409,A,24,X,4,31,194.01,52.1
342,U1409,A,24,X,5,22,195.42,
342,U1409,A,24,X,5,22,195.42,48.6
342,U1409,A,26,X,1,20,199.5,
342,U1409,A,26,X,1,20,199.5,49
342,U1409,C,20,X,1,56,149.86,
342,U1409,C,20,X,1,56,149.86,51.2
342,U1409,C,20,X,2,32,151.12,
342,U1409,C,20,X,2,32,151.12,50.1
342,U1409,C,20,X,3,35,152.65,
342,U1409,C,20,X,3,35,152.65,50.9
342,U1409,C,20,X,4,36,154.16,
342,U1409,C,20,X,4,36,154.16,54
342,U1409,C,20,X,5,60,155.9,
342,U1409,C,20,X,5,60,155.9,52.7
342,U1409,C,20,X,6,24,157.04,51.1
342,U1409,C,20,X,6,24,157.04,
342,U1410,A,1,H,1,148,1.48,68.6
342,U1410,A,1,H,1,148,1.48,
342,U1410,A,1,H,2,38,1.88,
342,U1410,A,1,H,2,38,1.88,71.3
342,U1410,A,1,H,3,60,3.6,
342,U1410,A,1,H,3,60,3.6,68.2
342,U1410,A,1,H,4,46,4.96,
342,U1410,A,1,H,4,46,4.96,70.9
342,U1410,A,1,H,5,30,6.3,
342,U1410,A,1,H,5,30,6.3,74.8
342,U1410,A,1,H,6,20,7.7,68
342,U1410,A,1,H,6,20,7.7,
342,U1410,A,2,H,1,39,8.89,
342,U1410,A,2,H,1,39,8.89,45.9
342,U1410,A,2,H,2,38,10.38,
342,U1410,A,2,H,2,38,10.38,66.5
342,U1410,A,2,H,3,38,11.88,65.6
342,U1410,A,2,H,3,38,11.88,
342,U1410,A,2,H,4,38,13.38,
342,U1410,A,2,H,4,38,13.38,67.4
342,U1410,A,2,H,5,38,14.88,
342,U1410,A,2,H,5,38,14.88,74.5
342,U1410,A,2,H,6,38,16.38,73.2
342,U1410,A,2,H,6,38,16.38,
342,U1410,A,2,H,7,18,17.68,68.4
342,U1410,A,2,H,7,18,17.68,
342,U1410,A,3,H,1,38,18.38,
342,U1410,A,3,H,1,38,18.38,71.6
342,U1410,A,3,H,2,38,19.88,65.3
342,U1410,A,3,H,2,38,19.88,
342,U1410,A,3,H,3,38,21.38,68.4
342,U1410,A,3,H,3,38,21.38,
342,U1410,A,3,H,4,38,22.88,67.1
342,U1410,A,3,H,4,38,22.88,
342,U1410,A,3,H,5,38,24.38,66.4
342,U1410,A,3,H,5,38,24.38,
342,U1410,A,3,H,6,38,25.88,
342,U1410,A,3,H,6,38,25.88,62.4
342,U1410,A,3,H,7,18,27.18,
342,U1410,A,3,H,7,18,27.18,65.2
342,U1410,A,4,H,1,38,27.88,65.2
342,U1410,A,4,H,1,38,27.88,
342,U1410,A,4,H,2,38,29.38,62.5
342,U1410,A,4,H,2,38,29.38,
342,U1410,A,4,H,3,38,30.88,
342,U1410,A,4,H,3,38,30.88,61.2
342,U1410,A,4,H,4,35,32.35,63.5
342,U1410,A,4,H,4,35,32.35,
342,U1410,A,4,H,5,38,33.88,
342,U1410,A,4,H,5,38,33.88,57.2
342,U1410,A,4,H,6,38,35.38,67.4
342,U1410,A,4,H,6,38,35.38,
342,U1410,A,4,H,7,18,36.68,
342,U1410,A,4,H,7,18,36.68,68.2
342,U1410,A,5,H,1,60,37.6,65
342,U1410,A,5,H,1,60,37.6,
342,U1410,A,5,H,2,38,38.88,
