HOLE:	U1352C
EXPEDITION:	317
TOP:	0.0920
BOTTOM:	204.9176
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
48.8600	1709.0000	366.9792	2063.0120	1150.3981
49.0124	1714.0000	366.6744	2061.5254	1158.5746
49.1648	1715.0000	367.8936	2060.0225	1154.3086
49.3172	1678.0000	367.5888	2058.5259	1122.6691
49.4696	1681.0000	367.2840	2057.0430	1121.6025
49.6220	1718.0000	366.6744	2055.5535	1146.8430
49.7744	1747.0000	366.6744	2054.0510	1170.6615
49.9268	1746.0000	366.6744	2052.5649	1150.7535
50.0792	1573.0000	366.9792	2051.0596	1068.9885
50.2316	1663.0000	364.8456	2049.5686	1131.5565
50.3840	1731.0000	364.2360	2048.0786	1167.8175
50.5364	1734.0000	364.8456	2046.5720	1156.7970
50.6888	1655.0000	364.8456	2045.0500	1123.7356
50.8412	1636.0000	364.5408	2043.5615	1117.6920
50.9936	1675.0000	364.8456	2042.0570	1151.8201
51.1460	1718.0000	364.8456	2040.5515	1161.7740
51.2984	1676.0000	364.8456	2039.0605	1136.5336
51.4508	1662.0000	367.2840	2037.5515	1131.2010
51.6032	1695.0000	367.5888	2036.0630	1134.7560
51.7556	1685.0000	366.3696	2034.5630	1148.6205
51.9080	1695.0000	366.3696	2033.0790	1157.8635
52.0604	1704.0000	365.1504	2031.5740	1150.7535
52.2128	1585.0000	369.7224	2030.0825	1084.6305
52.3652	1669.0000	368.5032	2028.5909	1120.8915
52.5176	1730.0000	366.3696	2027.0845	1158.9301
52.6700	1731.0000	366.0648	2025.6140	1160.3521
52.8224	1738.0000	365.4552	2024.1265	1158.9301
52.9748	1728.0000	366.9792	2022.6195	1151.8201
53.1272	1661.0000	367.2840	2021.1270	1103.4720
53.2796	1676.0000	366.9792	2019.6285	1108.8046
53.4320	1699.0000	366.6744	2018.1515	1139.0221
53.5844	1707.0000	366.6744	2016.6486	1147.5541
53.7368	1727.0000	366.6744	2015.1429	1159.9966
53.8892	1714.0000	366.0648	2013.6440	1158.9301
54.0416	1718.0000	365.4552	2012.1655	1142.2216
54.1940	1657.0000	365.4552	2010.6615	1105.9606
54.3464	1664.0000	364.2360	2009.1570	1131.2010
54.4988	1729.0000	364.2360	2007.6680	1161.0630
54.6512	1742.0000	365.1504	2006.1460	1166.7511
54.8036	1697.0000	364.8456	2004.6405	1147.1985
54.9560	1655.0000	366.3696	2003.1525	1115.9146
55.1084	1624.0000	366.0648	2001.6475	1107.0271
55.2608	1645.0000	365.7600	2000.1395	1124.4465
55.4132	1736.0000	366.3696	1998.6495	1173.8611
55.5656	1735.0000	367.2840	1997.1450	1177.0605
55.7180	1677.0000	368.5032	1995.6470	1115.2035
55.8704	1572.0000	370.0272	1994.1670	1072.8990
56.0228	1655.0000	367.8936	1992.6794	1135.8225
56.1752	1710.0000	367.2840	1991.1915	1165.3291
56.3276	1729.0000	366.3696	1989.7015	1178.4825
56.4800	1714.0000	367.5888	1988.2111	1162.1295
56.6324	1683.0000	368.1984	1986.7220	1124.0911
56.7848	1667.0000	368.8080	1985.2190	1133.6896
56.9372	1741.0000	365.7600	1983.7321	1163.9070
57.0896	1754.0000	366.3696	1982.2415	1177.7715
57.2420	1711.0000	367.2840	1980.7505	1152.8866
57.3944	1606.0000	368.5032	1979.2450	1070.0551
57.5468	1685.0000	366.9792	1977.7426	1125.8685
57.6992	1690.0000	365.4552	1976.2729	1162.4850
57.8516	1773.0000	364.5408	1974.7670	1184.5260
58.0040	1753.0000	363.9312	1973.2605	1179.5491
58.1564	1658.0000	365.7600	1971.7710	1104.5386
58.3088	1603.0000	366.0648	1970.2670	1051.9246
58.4612	1709.0000	363.6264	1968.7610	1138.3110
58.6136	1731.0000	364.2360	1967.2710	1165.3291
58.7660	1777.0000	364.8456	1965.7500	1186.3036
58.9184	1692.0000	366.6744	1964.2280	1161.0630
59.0708	1577.0000	369.1128	1962.7395	1048.0140
59.2232	1641.0000	366.3696	1961.2515	1114.1371
59.3756	1718.0000	365.7600	1959.7640	1171.7280
59.5280	1736.0000	366.0648	1958.2590	1175.9940
59.6804	1695.0000	367.2840	1956.7690	1162.8406
59.8328	1595.0000	369.1128	1955.2625	1083.9196
59.9852	1682.0000	368.1984	1953.7745	1151.1090
60.1376	1717.0000	367.5888	1952.3025	1179.5491
60.2900	1717.0000	367.2840	1950.8110	1171.0171
60.4424	1646.0000	367.5888	1949.3206	1120.8915
60.5948	1676.0000	368.1984	1947.8335	1154.6641
60.7472	1724.0000	366.3696	1946.3300	1171.3726
60.8996	1724.0000	366.3696	1944.8571	1169.5951
61.0520	1712.0000	366.6744	1943.3500	1164.2626
61.2044	1742.0000	366.9792	1941.8445	1171.7280
61.3568	1728.0000	366.9792	1940.3740	1173.1500
61.5092	1632.0000	366.9792	1938.8700	1101.6946
61.6616	1694.0000	364.8456	1937.3805	1137.2445
61.8140	1757.0000	363.6264	1935.8910	1189.8585
61.9664	1792.0000	363.3216	1934.3680	1200.1681
62.1188	1602.0000	366.3696	1932.8535	1066.1445
62.2712	1632.0000	364.5408	1931.3735	1108.8046
62.4236	1734.0000	363.9312	1929.8680	1173.1500
62.5760	1754.0000	364.8456	1928.3455	1187.7256
62.7284	1746.0000	364.5408	1926.8550	1174.9275
62.8808	1665.0000	367.8936	1925.3485	1124.4465
63.0332	1690.0000	367.5888	1923.8595	1137.6001
63.1856	1731.0000	366.9792	1922.3571	1169.9506
63.3380	1775.0000	366.9792	1920.8710	1185.9480
63.4904	1691.0000	368.5032	1919.3815	1154.3086
63.6428	1603.0000	369.1128	1917.8910	1060.8120
63.7952	1703.0000	368.5032	1916.4025	1152.1755
63.9476	1737.0000	367.5888	1914.8975	1178.1271
64.1000	1761.0000	367.5888	1913.4270	1187.3700
64.2524	1745.0000	365.4552	1911.9210	1180.9711
64.4048	1636.0000	371.5512	1910.4135	1089.6075
64.5572	1696.0000	368.8080	1908.9580	1138.6665
64.7096	1704.0000	367.2840	1907.4700	1162.8406
64.8620	1732.0000	367.2840	1905.9640	1156.0861
65.0144	1699.0000	367.5888	1904.4926	1152.5310
65.1668	1705.0000	367.2840	1902.9890	1167.8175
65.3192	1729.0000	366.9792	1901.5005	1168.1731
65.4716	1696.0000	366.6744	1900.0110	1137.9556
65.6240	1577.0000	367.5888	1898.5045	1060.4565
65.7764	1680.0000	364.2360	1897.0165	1121.2471
65.9288	1738.0000	363.3216	1895.5284	1175.6385
66.0812	1771.0000	363.3216	1894.0060	1183.8151
66.2336	1678.0000	365.7600	1892.4995	1106.3160
66.3860	1637.0000	366.0648	1890.9919	1106.6715
66.5384	1731.0000	364.8456	1889.5040	1152.5310
66.6908	1762.0000	364.5408	1887.9995	1170.6615
66.8432	1764.0000	365.7600	1886.4910	1174.5720
66.9956	1715.0000	367.5888	1884.9840	1112.7151
67.1480	1717.0000	367.2840	1883.4965	1145.7765
67.3004	1714.0000	367.5888	1882.0115	1162.4850
67.4528	1747.0000	367.5888	1880.5245	1164.9735
67.6052	1708.0000	368.1984	1879.0175	1150.0425
67.7576	1720.0000	368.1984	1877.5260	1151.8201
67.9100	1731.0000	365.7600	1876.0375	1152.1755
68.0624	1704.0000	366.3696	1874.5496	1146.4875
68.2148	1727.0000	368.1984	1873.0439	1156.7970
68.3672	1754.0000	367.5888	1871.5555	1176.7051
68.5196	1770.0000	366.3696	1870.0680	1179.5491
68.6720	1587.0000	368.1984	1868.5785	1033.0830
68.8244	1556.0000	367.8936	1867.0699	1027.3950
68.9768	1667.0000	366.6744	1865.5966	1124.4465
69.1292	1723.0000	366.3696	1864.0925	1174.5720
69.2816	1770.0000	365.4552	1862.6064	1185.9480
69.4340	1742.0000	363.6264	1861.1010	1176.7051
69.5864	1547.0000	367.2840	1859.5945	1028.1061
69.7388	1604.0000	365.1504	1858.1040	1051.5691
69.8912	1751.0000	363.9312	1856.5995	1157.5081
70.0436	1771.0000	363.9312	1855.1115	1174.2166
70.1960	1716.0000	365.1504	1853.5900	1153.5975
70.3484	1721.0000	366.3696	1852.0835	1151.8201
70.5008	1728.0000	366.9792	1850.5950	1166.3955
70.6532	1720.0000	367.2840	1849.0900	1163.1960
70.8056	1645.0000	368.8080	1847.5845	1106.3160
70.9580	1674.0000	366.3696	1846.1315	1151.1090
71.1104	1745.0000	366.0648	1844.6270	1167.1066
71.2628	1745.0000	367.5888	1843.1210	1166.7511
71.4152	1742.0000	368.8080	1841.6305	1157.8635
71.5676	1738.0000	368.8080	1840.1415	1149.6870
71.7200	1744.0000	367.2840	1838.6534	1157.1526
71.8724	1764.0000	366.0648	1837.1820	1165.3291
72.0248	1762.0000	368.5032	1835.6760	1169.9506
72.1772	1661.0000	369.1128	1834.1685	1093.5181
72.3296	1680.0000	366.6744	1832.6945	1090.3185
72.4820	1735.0000	366.3696	1831.2065	1162.1295
72.6344	1734.0000	367.2840	1829.7025	1179.1935
72.7868	1716.0000	367.8936	1828.2150	1175.9940
72.9392	1598.0000	368.1984	1826.7095	1088.1855
73.0916	1650.0000	366.9792	1825.2200	1091.0295
73.2440	1696.0000	364.5408	1823.7295	1128.7125
73.3964	1702.0000	364.5408	1822.2240	1147.5541
73.5488	1727.0000	364.5408	1820.7209	1164.2626
73.7012	1738.0000	364.5408	1819.2340	1168.5286
