HOLE:	U1508C
EXPEDITION:	371
TOP:	580.1570
BOTTOM:	706.4965
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
622.0670	4641.106	1509.66	659.6141
622.2194	4529.101	1507.795	658.4319
622.3718	4367.96	1515.057	657.2454
622.5242	4352.088	1521.417	656.061
622.6766	4655.261	1510.06	654.8931
622.8290	4810.692	1503.135	653.725
622.9814	4681.416	1505.116	652.5327
623.1338	4541.708	1506	651.3434
623.2862	4444.337	1508.163	650.1578
623.4386	4381.676	1508.401	648.9629
623.5910	4542.685	1505.428	647.7831
623.7434	4799.687	1503.485	646.6078
623.8958	4811.923	1505.029	645.4196
624.0482	4662.182	1507.499	644.228
624.2006	4576.207	1508.979	643.0446
624.3530	4530.444	1509.52	641.8607
624.5054	4526.934	1507.112	640.6751
624.6578	4522.802	1504.071	639.4974
624.8102	4545.99	1502.088	638.3207
624.9626	4722.853	1499.659	637.1377
625.1150	4797.219	1499.314	635.9387
625.2674	4715.219	1501.859	634.7372
625.4198	4563.97	1507.218	633.5504
625.5722	4400.18	1516.303	632.3739
625.7246	4379.262	1522.614	631.1981
625.8770	4347.313	1526.581	630.0206
626.0294	4419.667	1520.106	628.8439
626.1818	4730.737	1502.215	627.6742
626.3342	4821.317	1499.324	626.4977
626.4866	4681.366	1505.722	625.2946
626.6390	4609.404	1507.353	624.0999
626.7914	4525.474	1509.38	622.912
626.9438	4461.783	1509.313	621.7365
627.0962	4668.507	1504.327	620.5607
627.2486	4842.913	1505.318	619.3788
627.4010	4757.073	1505.379	618.1852
627.5534	4587.463	1504.302	616.9938
627.7058	4466.187	1504.102	615.8004
627.8582	4427.078	1501.368	614.5939
628.0106	4556.23	1504.317	613.3823
628.1630	4563.796	1528.272	612.1611
628.3154	4415.883	1541.042	610.9401
628.4678	4283.974	1515.651	609.7247
628.6202	4220.253	1524.733	608.5192
628.7726	4172.448	1533.644	607.3187
628.9250	4474.244	1520.653	606.1304
629.0774	4905.885	1500	604.937
629.2298	4740.6	1502.289	603.7175
629.3822	4531.897	1505.947	602.4877
629.5346	4505.728	1507	601.2671
629.6870	4485.208	1509.522	600.0615
629.8394	4452.479	1511.48	598.8548
629.9918	4464.332	1514.217	597.6406
630.1442	4428.636	1518.656	596.4299
630.2966	4317.296	1524.536	595.2264
630.4490	4430.044	1521.005	594.0258
630.6014	4747.061	1504.608	592.8213
630.7538	4817.092	1496.385	591.6072
630.9062	4693.917	1499.151	590.386
631.0586	4602.637	1502.293	589.1631
631.2110	4566.101	1504.324	587.9528
631.3634	4508.829	1506.356	586.7367
631.5158	4507.886	1509.774	585.5152
631.6682	4476.905	1510.292	584.2941
631.8206	4497.686	1515.073	583.0829
631.9730	4625.431	1510.328	581.8882
632.1254	4789.874	1503.459	580.6754
632.2778	4741.241	1505.087	579.4688
632.4302	4572.353	1509.152	578.2516
632.5826	4425.356	1511.609	577.03
632.7350	4367.836	1512.82	575.8085
632.8874	4302.543	1518.846	574.6074
633.0398	4275.673	1516.594	573.4091
633.1922	4259.999	1525.534	572.1909
633.3446	4560.051	1511.986	570.998
633.4970	4904.553	1501.016	569.7969
633.6494	4804.731	1500.913	568.5631
633.8018	4692.499	1501.93	567.3384
633.9542	4618.74	1501.053	566.147
634.1065	4593.877	1500.04	564.9294
634.2589	4669.178	1503.907	563.7076
634.4113	4586.569	1504	562.4846
634.5637	4478.325	1508.025	561.279
634.7161	4404.789	1510.9	560.0559
634.8685	4675.475	1507	558.851
635.0209	4800.998	1506.945	557.6303
635.1733	4695.992	1505.857	556.41
635.3257	4678.369	1503.119	555.2054
635.4781	4768.665	1494.204	554.0004
635.6305	4789.037	1496.474	552.7759
635.7829	4685.836	1500.54	551.5522
635.9353	4587.055	1504.3	550.3312
636.0877	4525.813	1506.661	549.1104
636.2401	4440.369	1510	547.8912
636.3925	4440.537	1509.606	546.6869
636.5449	4575.263	1506.719	545.4771
636.6973	4802.579	1502	544.2588
636.8497	4703.794	1502	543.0515
637.0021	4642.792	1500.959	541.8327
637.1545	4718.583	1498.829	540.6224
637.3069	4629.861	1502.749	539.4014
637.4593	4483.557	1509.149	538.18
637.6117	4350.256	1513.677	536.9586
637.7641	4257.178	1514.355	535.743
637.9165	4224.874	1519.483	534.5364
638.0689	4208.778	1526.963	533.3295
638.2213	4368.834	1520.021	532.13
638.3737	4739.105	1501.402	530.937
638.5261	4813.194	1502.419	529.7259
638.6785	4571.81	1504.302	528.5124
638.8309	4487.512	1504.205	527.2997
638.9833	4500.153	1505.724	526.0751
639.1357	4391.521	1513.369	524.8609
639.2881	4500.667	1507.57	523.6499
639.4405	4831.364	1499.024	522.4386
639.5929	4788.26	1504.752	521.2169
639.7453	4650.911	1507.912	519.9962
639.8977	4607.771	1510.358	518.791
640.0501	4487.543	1517.022	517.5764
640.2025	4390.873	1518.819	516.3638
640.3549	4563	1504.033	515.1627
640.5073	4786.649	1491.885	513.9666
640.6597	4761.967	1492.552	512.7455
640.8121	4620.441	1498.578	511.5076
640.9645	4595.435	1505.017	510.2909
641.1169	4535.689	1508.371	509.0788
641.2693	4650.954	1509	507.8595
641.4217	4898.066	1503.27	506.6581
641.5741	4866.998	1502.465	505.4445
641.7265	4717.388	1505.247	504.2215
641.8789	4586.884	1504.474	503.0005
642.0313	4494.89	1508.675	501.7833
642.1837	4535.889	1505.225	500.5812
