HOLE:	U1508C
EXPEDITION:	371
TOP:	580.6142
BOTTOM:	698.2669
DEPTH_WMSF	RLA1	RLA2	RLA3	RLA4	RLA5	RM_HRLT	RT_HRLT
m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m
606.8270	2.506907	2.631442	2.727984	2.81147	2.98068	0.2653669	3.232822
606.9794	2.462949	2.571635	2.670179	2.760321	2.918379	0.268214	3.15063
607.1318	2.671699	2.750664	2.789751	2.846657	2.978335	0.2642669	3.053621
607.2842	2.969928	2.9932	3.039721	3.12017	3.263683	0.2672902	3.321735
607.4366	2.597147	2.520667	2.544476	2.610395	2.75113	0.2796886	2.680131
607.5890	2.859278	2.747409	2.771626	2.833757	2.991449	0.2851657	2.893924
607.7414	2.840105	2.741306	2.772368	2.836499	2.992444	0.2940373	2.912276
607.8938	3.051827	2.954626	2.987737	3.042521	3.221827	0.3001383	3.134315
608.0462	3.141586	3.089708	3.091894	3.134477	3.349041	0.2983777	3.276033
608.1986	2.942685	2.870492	2.901047	2.938259	3.165729	0.2934158	3.096416
608.3510	2.985607	2.91296	2.951279	2.987891	3.230311	0.290899	3.169967
608.5034	2.975449	2.899214	2.944621	2.97262	3.211917	0.2904283	3.149535
608.6558	2.983568	2.905584	2.945597	2.979503	3.215498	0.2909754	3.149547
608.8082	2.997426	2.92322	2.958137	2.994194	3.2309	0.2903968	3.15946
608.9606	3.210027	3.116245	3.157481	3.183647	3.446426	0.2924123	3.373315
609.1130	2.766448	2.665941	2.683751	2.708934	2.958678	0.2957209	2.843784
609.2654	3.387674	3.268293	3.266415	3.340328	3.614452	0.2949018	3.498683
609.4178	3.279454	3.16326	3.164833	3.264496	3.488554	0.2955317	3.384754
609.5702	3.327284	3.19931	3.25284	3.333986	3.535023	0.2958455	3.448413
609.7226	3.45722	3.364949	3.421753	3.517673	3.718211	0.2943625	3.669225
609.8750	3.483355	3.392515	3.441619	3.540052	3.73994	0.2934027	3.686458
610.0274	3.478474	3.390695	3.442512	3.539016	3.740898	0.2931921	3.69095
610.1798	3.471484	3.379491	3.434421	3.531928	3.733332	0.2934996	3.682245
610.3322	3.485255	3.398501	3.454971	3.552725	3.757591	0.2888692	3.710316
610.4846	3.581913	3.551672	3.573808	3.677859	3.861664	0.2729754	3.840624
610.6370	3.128214	3.157188	3.202838	3.304146	3.44419	0.2675972	3.515982
610.7894	2.663007	2.648206	2.673902	2.739979	2.852098	0.2727515	2.828815
610.9418	2.766388	2.711518	2.719828	2.751336	2.856714	0.2756244	2.780113
611.0942	2.845743	2.743967	2.744527	2.769178	2.871371	0.285187	2.794033
611.2466	3.230864	3.132154	3.096199	3.103923	3.2186	0.292932	3.155654
611.3990	3.002128	2.972683	2.966034	2.976462	3.075895	0.2965619	3.010077
611.5514	3.283936	3.193503	3.15438	3.155815	3.261058	0.297306	3.206111
611.7038	3.390934	3.274938	3.259437	3.282601	3.397359	0.2975509	3.319758
611.8562	3.431161	3.290053	3.272542	3.289834	3.401809	0.3013538	3.333436
612.0086	3.452236	3.292534	3.275112	3.287236	3.394316	0.3027686	3.33295
612.1610	3.440804	3.291115	3.267311	3.286345	3.399386	0.3076387	3.332973
612.3134	3.349724	3.181966	3.189785	3.215685	3.342862	0.3216718	3.249738
612.4658	3.897494	3.692232	3.688399	3.707453	3.875168	0.3275741	3.768111
612.6182	4.37208	4.124949	4.125286	4.148518	4.370742	0.3282552	4.218167
612.7706	4.179524	4.027879	4.050019	4.090411	4.328636	0.3304718	4.172072
612.9230	4.079532	3.99365	4.025428	4.067989	4.312771	0.316866	4.20441
613.0754	4.052283	3.982148	4.016311	4.064404	4.309013	0.3057482	4.221316
613.2278	4.015083	3.919936	3.962233	4.008261	4.257511	0.3077136	4.173025
613.3802	3.648253	3.483263	3.468174	3.554081	3.779169	0.311504	3.620006
613.5326	3.671875	3.525217	3.524721	3.645635	3.840681	0.309032	3.704809
613.6850	3.817564	3.691415	3.678642	3.81294	4.016195	0.3068153	3.896169
613.8374	3.797122	3.689193	3.68615	3.816909	4.033191	0.3023638	3.935399
613.9898	3.752382	3.662654	3.672085	3.796831	4.010115	0.2967303	3.937479
614.1422	3.556731	3.464625	3.481114	3.59699	3.79708	0.2943095	3.7229
614.2946	3.461829	3.395604	3.434561	3.509856	3.706818	0.2936878	3.653102
614.4470	3.435336	3.371274	3.416429	3.492691	3.681648	0.2878279	3.634376
614.5994	3.306909	3.249107	3.284516	3.36613	3.537644	0.2781719	3.492635
614.7518	2.841841	2.862734	2.867029	2.955635	3.071703	0.2717982	3.07741
614.9042	3.063108	3.076377	3.114365	3.172537	3.294952	0.2648019	3.302731
615.0566	3.013238	3.024205	3.072982	3.140959	3.254802	0.2591434	3.274491
615.2090	3.009717	3.003623	3.048781	3.120822	3.232829	0.2603503	3.234362
615.3614	3.071885	3.058949	3.104519	3.173316	3.282761	0.2619817	3.273018
615.5138	3.101525	3.073926	3.116523	3.179847	3.291114	0.2658111	3.263855
615.6662	3.086434	3.043993	3.093835	3.165508	3.278059	0.2713593	3.258447
615.8186	3.056658	3.122604	3.016454	3.057312	3.145807	0.2760353	3.123821
615.9710	2.77562	2.721067	2.71752	2.754904	2.852295	0.2775577	2.773489
616.1234	3.266116	3.163958	3.232537	3.273618	3.425278	0.2757145	3.345055
616.2758	3.240115	3.177094	3.252702	3.293784	3.450417	0.267728	3.411749
616.4282	3.202593	3.159727	3.246208	3.283477	3.44649	0.2642411	3.437178
616.5806	3.17256	3.141583	3.229163	3.272901	3.429943	0.26515	3.432707
616.7330	3.560298	3.602162	3.693768	3.734874	3.929882	0.2662013	4.003661
616.8854	3.402767	3.421343	3.468516	3.504912	3.71053	0.2671295	3.710961
617.0378	3.247514	3.162631	3.201233	3.256039	3.442103	0.2696289	3.368069
617.1902	3.113525	3.027098	3.053764	3.125134	3.29841	0.2673299	3.218795
617.3426	3.117296	3.025845	3.056507	3.123121	3.296844	0.2656312	3.214753
617.4950	3.11266	3.022445	3.041064	3.110973	3.285327	0.2694264	3.193096
617.6474	3.47851	3.398231	3.390449	3.521865	3.695127	0.273932	3.627337
617.7998	3.373665	3.26384	3.256642	3.355629	3.532534	0.2783863	3.415368
617.9522	3.805684	3.701089	3.731259	3.853413	4.055374	0.2792701	3.97692
618.1046	3.708227	3.618255	3.656878	3.773433	3.978255	0.2792172	3.921955
618.2570	3.465947	3.370702	3.407455	3.511318	3.69953	0.2795619	3.633561
618.4094	3.362342	3.261549	3.295445	3.406023	3.583998	0.282507	3.515702
618.5618	3.370549	3.261395	3.256267	3.364268	3.538368	0.2827269	3.424057
618.7142	3.777606	3.724679	3.744368	3.788395	3.985956	0.2862501	3.913053
618.8666	2.847501	2.718581	2.678388	2.678276	2.849202	0.2959366	2.750287
619.0190	3.758236	3.645053	3.572146	3.624903	3.833318	0.298236	3.690357
619.1714	3.810542	3.673552	3.601236	3.657051	3.85988	0.3005443	3.722616
619.3238	3.777365	3.660015	3.589793	3.642519	3.849775	0.3045147	3.707875
619.4762	3.760031	3.65158	3.576579	3.638473	3.843178	0.3006186	3.700652
619.6286	3.6703	3.570542	3.502069	3.563043	3.761178	0.2968137	3.625601
619.7810	3.307725	3.203003	3.148053	3.223469	3.382309	0.2943271	3.261889
619.9334	3.225991	3.121259	3.074768	3.150244	3.301647	0.292397	3.184874
620.0858	3.199342	3.092726	3.057037	3.129165	3.290474	0.2947682	3.169979
620.2382	3.479512	3.354034	3.360291	3.485075	3.668542	0.2951832	3.549782
620.3906	4.266261	4.162227	4.25077	4.345225	4.579216	0.286245	4.528152
620.5430	3.585509	3.498122	3.48564	3.584909	3.749428	0.2814467	3.662352
620.6954	2.804049	2.713059	2.709634	2.825119	2.942264	0.2767043	2.86406
