HOLE:	U1508C
EXPEDITION:	371
TOP:	0.1164
BOTTOM:	660.0083
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
68.3916	3648.001	3060	479.283
68.5440	3836.004	3071.002	479.8797
68.6964	3846.999	3076	480.4935
68.8488	3635.94	3055.992	481.1022
69.0012	3445.023	3029.003	481.7109
69.1536	3264.948	3000	482.3217
69.3060	3056.038	2998	482.9374
69.4584	2951.987	2994.997	483.5561
69.6108	2884.017	2980.004	484.1743
69.7632	2937.015	2976.002	484.7931
69.9156	3057.963	2989.996	485.4028
70.0680	3226.015	2996.001	486.02
70.2204	3481.905	3018.991	486.6367
70.3728	3739.999	3028	487.248
70.5252	3781.987	3024.996	487.8632
70.6776	3747.002	3013.001	488.4805
70.8300	3627.934	2991.998	489.0907
70.9824	3409.029	2986.001	489.6854
71.1348	3310.981	2979	490.3017
71.2872	3232.015	2978	490.9114
71.4396	3227.012	2990	491.5216
71.5920	3295.982	2992.999	492.1318
71.7444	3352.002	2995	492.7501
71.8968	3368.995	2997.999	493.3608
72.0492	3313	2993	493.977
72.2016	3301.005	2991.001	494.5943
72.3540	3345.999	2991	495.204
72.5064	3351.997	2990	495.8222
72.6588	3343.001	2989	496.433
72.8112	3363.999	2986.999	497.0497
72.9636	3361	2984	497.6674
73.1160	3346.98	2985.002	498.2701
73.2684	3259.018	2995.998	498.8804
73.4208	3197.005	2992	499.4986
73.5732	3226.992	2989.001	500.1078
73.7256	3249.004	2989	500.718
73.8780	3283.989	2988	501.3358
74.0304	3396.007	2990	501.9475
74.1828	3565.029	3005.002	502.5638
74.3352	3635.998	3010	503.1735
74.4876	3610.97	3003.999	503.7867
74.6400	3523.008	3001	504.3859
74.7924	3429.966	3007	505.0022
74.9448	3308.018	3007	505.6114
75.0972	3221.986	2997.998	506.2291
75.2496	3159.013	2989.002	506.8409
75.4020	3165.008	2977	507.4576
75.5544	3214.986	2974.001	508.0688
75.7068	3125.995	2973	508.6886
75.8592	3069.019	2973	509.3018
76.0116	3063.002	2974	509.909
76.1640	3135.025	2974.002	510.5208
76.3164	3198.998	2979	511.136
76.4688	3337.042	2994.006	511.7452
76.6212	3460.988	3012.998	512.3555
76.7736	3626.035	3016.002	512.9712
76.9260	3753.979	3022.999	513.5799
77.0784	3725.982	3019.997	514.1896
77.2308	3640.019	3007.003	514.7994
77.3832	3498.98	2995.998	515.4181
77.5356	3364.039	2982.004	516.0303
77.6880	3245.99	2981	516.6331
77.8404	3126.042	2979.001	517.2498
77.9928	3120	2987	517.86
78.1452	3094.004	2989.999	518.4717
78.2976	3104	2986	519.0875
78.4500	3140.012	2986	519.6977
78.6024	3176.996	2987	520.3154
78.7548	3224.03	2992	520.9247
78.9072	3338.98	2992	521.5344
79.0596	3368	2992	522.1521
79.2120	3370.999	2992	522.7699
79.3644	3361.001	2993	523.3851
79.5168	3366.998	2994	523.9893
79.6692	3377.998	2999.001	524.6016
79.8216	3347.011	3007.997	525.2183
79.9740	3333	3003	525.828
80.1264	3350.008	3001	526.4382
80.2788	3370.999	3002	527.0474
80.4312	3395.018	3001.999	527.6577
80.5836	3450.993	2998	528.2595
80.7360	3495	2996	528.8781
80.8884	3495	2996	529.4734
81.0408	3472.983	2996	530.0901
81.1932	3382.022	2994	530.7019
81.3456	3283.981	2994	531.3276
81.4980	3131.047	2992.001	531.9463
81.6504	3045.997	2987	532.5646
81.8028	3002.016	2987	533.1758
81.9552	3013	2986	533.7925
82.1076	3123.051	2978.001	534.4017
82.2600	3260.991	2982	535.0109
82.4124	3422.062	2997.003	535.6127
82.5648	3625.974	3005.999	536.223
82.7172	3700.976	3012.999	536.8351
82.8696	3601.019	3007.001	537.4514
83.0220	3491.974	3001	538.0701
83.1744	3347.037	3002	538.6798
83.3268	3161.984	2996.999	539.2896
83.4792	3023.044	2988.003	539.8988
83.6316	2940.008	2973	540.5081
83.7840	3096.94	2971.001	541.1113
83.9364	3231.999	2982	541.7275
84.0888	3395.095	2987.008	542.3303
84.2412	3659.981	3009.998	542.9495
84.3936	3863.017	3017.003	543.5692
84.5460	3918.992	3027.999	544.1899
84.6984	3772.944	3029.996	544.8066
84.8508	3533.048	3012.004	545.4234
85.0032	3427.97	3003.998	546.0321
85.1556	3252.046	2990.004	546.6428
85.3080	3047.998	2977.999	547.2505
85.4604	3031.006	2965.004	547.8603
85.6128	3131.006	2966	548.467
85.7652	3258.95	2978.995	549.0652
85.9176	3352.998	2980	549.682
86.0700	3506.054	2996.003	550.2922
86.2224	3659.987	3004.999	550.9014
86.3748	3674.934	3019.999	551.5117
86.5272	3445.034	3016	552.1229
86.6796	3296.966	2997.999	552.7411
86.8320	3143.032	2991.001	553.3569
86.9844	3027.998	2979.999	553.9671
87.1368	3012.004	2974.002	554.5773
87.2892	3069.018	2973	555.1796
87.4416	3252.938	2978.998	555.7898
87.5940	3458.007	2992	556.4085
87.7464	3663.918	3006.994	557.0198
87.8988	3924.992	3039.999	557.638
88.0512	3890.96	3045.992	558.2537
88.2036	3772.011	3023.002	558.8715
88.3560	3556.957	3016.994	559.4812
88.5084	3402.024	2997.003	560.0904
88.6608	3222.969	2986.997	560.7086
88.8132	3079.031	2974.003	561.3099
88.9656	3043.001	2971	561.9201
89.1180	3048.998	2967.001	562.5463
89.2704	3131.008	2975	563.1661
89.4228	3223.968	2981.998	563.7847
89.5752	3352.001	2992	564.4025
89.7276	3419	3015	565.0203
89.8800	3418	3014	565.6375
90.0324	3300.962	2998.998	566.2552
90.1848	3186.012	2993.001	566.8734
90.3372	3128.018	2977.999	567.4807
90.4896	3195.989	2975	568.0939
90.6420	3262.022	2989.001	568.7141
90.7944	3370.975	2992.999	569.3318
90.9468	3526.017	3005.001	569.9651
91.0992	3648.964	3011.998	570.5743
91.2516	3663.995	3030	571.1851
91.4040	3602.022	3025.002	571.7922
91.5564	3500.998	3011	572.4035
91.7088	3312.945	3006.992	573.0117
91.8612	3168.007	2986.001	573.6225
92.0136	3011.962	2974.005	574.2397
92.1660	2893.013	2989.998	574.8499
92.3184	2934.043	3033.99	575.4622
92.4708	3102.97	2994.007	576.0619
92.6232	3147.024	2993.001	576.6726
92.7756	3270.97	2996.999	577.2904
92.9280	3427.014	3004.002	577.902
93.0804	3531.968	3021.995	578.5093
93.2328	3435.991	3017.999	579.1186
93.3852	3301.049	3006.004	579.7213
93.5376	3230	3002	580.337
93.6900	3227.017	2987.999	580.9467
93.8424	3271.997	2985	581.5645
93.9948	3263.011	2990.001	582.1737
94.1472	3299.995	2993	582.7805
94.2996	3360.011	2995.002	583.3766
94.4520	3404.992	3003.998	583.9954
94.6044	3362.986	3014.998	584.6046
94.7568	3286.019	3006.002	585.2144
94.9092	3323.001	3001	585.8246
95.0616	3330.998	3002	586.4338
95.2140	3312.997	2997	587.0441
95.3664	3263.019	2994.001	587.6553
95.5188	3296	2994	588.2715
95.6712	3334.974	2993.999	588.8903
95.8236	3262.005	2991	589.4824
95.9760	3194.01	2987.001	590.0927
96.1284	3226.996	2991	590.702
96.2808	3284.018	3001.004	591.3131
96.4332	3357.986	3016.997	591.9203
96.5856	3388.995	3011.999	592.5321
96.7380	3362.007	3003.002	593.1483
96.8904	3379.987	3004	593.759
97.0428	3259.039	3001.001	594.3688
97.1952	3064.995	2991.999	594.9875
97.3476	2966.038	2971.008	595.5978
97.5000	2911.001	2967	596.1925
97.6524	2898.018	2967.006	596.8007
97.8048	2949.996	2982.999	597.4114
97.9572	3054.067	2993.001	598.0272
98.1096	3285.967	2996	598.6299
98.2620	3587.059	3016.003	599.2461
98.4144	3845.947	3027.998	599.8564
98.5668	4023.002	3034	600.4751
98.7192	4035.997	3036	601.0853
98.8716	3963.983	3024	601.6965
99.0240	3799.055	3021.001	602.2983
99.1764	3586.994	2998	602.9105
99.3288	3415.068	2989.004	603.5267
99.4812	3267.004	2986	604.128
99.6336	3069.948	2986.998	604.7312
99.7860	2918.014	2980.001	605.3384
99.9384	2779.974	2977.999	605.9482
100.0908	2688.014	2974	606.5574
100.2432	2678.011	2967.997	607.1756
100.3956	2730.989	2955.003	607.7934
100.5480	2894.032	2971.002	608.4056
100.7004	3101.942	2984.996	609.0218
100.8528	3464.029	3002.002	609.6246
101.0052	3788.889	3029.99	610.2348
101.1576	3928.002	3044	610.8365
101.3100	4014.965	3047.998	611.4482
101.4624	3926.003	3038	612.0565
101.6148	3745.943	3028.998	612.6577
101.7672	3574.017	3024	613.275
101.9196	3411.97	2994.998	613.8862
102.0720	3300.018	2988.001	614.5014
102.2244	3171.977	2974.999	615.1116
102.3768	3061.025	2972.001	615.7064
102.5292	3015.003	2969	616.3235
102.6816	3034.994	2970	616.9338
102.8340	3077.002	2978.001	617.5441
102.9864	3102.991	2990.995	618.1537
103.1388	3111.001	2996	618.7555
103.2912	3166.977	2997	619.3647
103.4436	3216.998	2993	619.976
103.5960	3216.997	3002.007	620.5932
103.7484	3209.001	3024.998	621.2045
103.9008	3198.003	3029	621.8092
104.0532	3208.998	3029	622.4139
104.2056	3238.997	3022.001	623.0256
104.3580	3225.003	3027.999	623.6419
104.5104	3252.012	3038.999	624.2521
104.6628	3342.973	3033.002	624.8618
104.8152	3448.004	3032	625.4716
104.9676	3499.981	3032	626.0978
105.1200	3569	3028	626.718
105.2724	3593.989	3016.005	627.3362
105.4248	3624.998	3021	627.9545
105.5772	3622.951	3013.996	628.5757
105.7296	3467.019	3002.001	629.1735
105.8820	3300.968	2983.999	629.7896
106.0344	3172.023	2978.001	630.3999
106.1868	2923.962	2984.999	631.0121
106.3392	2722.05	2980.001	631.6208
106.4916	2616.999	2958	632.2316
106.6440	2607.003	2957	632.8413
106.7964	2713.015	2967	633.451
106.9488	2954.91	2970.999	634.0538
107.1012	3343.999	3004	634.6695
107.2536	3794.109	3022.008	635.2747
107.4060	4092.98	3042.999	635.874
107.5584	4249.937	3042.997	636.4817
107.7108	4042.027	3034.001	637.0994
107.8632	3806.911	3021.992	637.7091
108.0156	3435.072	2988.007	638.3188
108.1680	3093.952	2976.997	638.9376
108.3204	2822.07	2958.005	639.5468
108.4728	2760.993	2950	640.1511
108.6252	2697.02	2950	640.7698
108.7776	2925.01	2960.001	641.3701
108.9300	3118.926	2976.993	641.9803
109.0824	3394.996	2992	642.59
109.2348	3795.05	3020.003	643.1998
109.3872	3935.989	3028	643.809
109.5396	3858.951	3025.997	644.4122
