HOLE:	U1508C
EXPEDITION:	371
TOP:	271.1869
BOTTOM:	706.1364
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
351.5017	5191.782	1522.219	2986.721
351.6541	5191.292	1522.937	2985.519
351.8065	5456.567	1518.395	2984.323
351.9589	5485.418	1519.408	2983.131
352.1113	5355.941	1520.421	2981.924
352.2637	5217.197	1519.697	2980.722
352.4161	5222.175	1518	2979.522
352.5685	5231.253	1517.54	2978.311
352.7209	5235.478	1518.889	2977.115
352.8733	5312.333	1519.544	2975.921
353.0257	5425.237	1511.524	2974.72
353.1781	5511.79	1501.425	2973.513
353.3305	5467.44	1510.558	2972.297
353.4829	5293.273	1524.145	2971.087
353.6353	5207.77	1526	2969.893
353.7877	5247.048	1524.876	2968.699
353.9401	5206.92	1523.425	2967.507
354.0925	5300.907	1519.474	2966.313
354.2449	5355.558	1517.601	2965.12
354.3973	5337.815	1518.614	2963.915
354.5497	5362.795	1520.253	2962.718
354.7021	5386.138	1519.083	2961.524
354.8545	5505.078	1513.439	2960.323
355.0069	5489.254	1512.329	2959.111
355.1593	5350.726	1517.065	2957.915
355.3117	5254.026	1520.38	2956.708
355.4641	5215.137	1520.297	2955.501
355.6165	5248.063	1521.431	2954.299
355.7689	5167.833	1520.543	2953.097
355.9213	5158.708	1514.065	2951.894
356.0737	5316.544	1510.492	2950.706
356.2261	5341.223	1510.767	2949.507
356.3785	5454.857	1508.661	2948.293
356.5309	5476.313	1515.929	2947.088
356.6833	5411.823	1522.025	2945.876
356.8357	5254.667	1527.908	2944.672
356.9881	5166.513	1528.169	2943.471
357.1405	5173.566	1534.751	2942.298
357.2929	5038.234	1527.434	2941.1
357.4453	5154.928	1521.654	2939.898
357.5977	5192.751	1516.592	2938.712
357.7501	5458.107	1510.63	2937.512
357.9025	5455.394	1511.817	2936.309
358.0549	5542.174	1512.92	2935.109
358.2073	5567.734	1513	2933.891
358.3597	5420.482	1517.73	2932.69
358.5121	5320.868	1520.878	2931.49
358.6645	5196.489	1519.056	2930.282
358.8169	5221.548	1519.984	2929.086
358.9693	5316.709	1523.988	2927.901
359.1217	5397.7	1516.887	2926.698
359.2741	5462.238	1506.046	2925.498
359.4265	5346.334	1507.823	2924.289
359.5789	5405.973	1503.384	2923.094
359.7313	5340.346	1509.958	2921.859
359.8837	5560.448	1493.702	2920.656
360.0361	5560.074	1489.826	2919.439
360.1885	5490.624	1488.399	2918.222
360.3409	5419.17	1492.449	2917.004
360.4933	5371.959	1496	2915.783
360.6457	5286.884	1495.862	2914.549
360.7981	5150.816	1495.303	2913.33
360.9505	5163.45	1495.693	2912.116
361.1029	5220.311	1488.823	2910.911
361.2553	5437.408	1487.622	2909.689
361.4077	5492.324	1485.798	2908.456
361.5601	5549.552	1485	2907.234
361.7125	5624.117	1483.862	2906
361.8649	5606.005	1481.686	2904.77
362.0173	5361.228	1489.029	2903.552
362.1697	5240.473	1495	2902.329
362.3221	5173.392	1495	2901.098
362.4745	5118.474	1493.833	2899.882
362.6269	5171.114	1491.305	2898.672
362.7793	5230.538	1490.095	2897.453
362.9317	5494.191	1487.319	2896.224
363.0841	5573.43	1491.714	2895
363.2365	5495.834	1496.422	2893.765
363.3889	5293.125	1500.476	2892.537
363.5413	5144.016	1502.237	2891.325
363.6937	5172.369	1499.424	2890.116
363.8461	5147.961	1497.814	2888.904
363.9985	5116.639	1497.74	2887.687
364.1509	5376.371	1489.943	2886.462
364.3033	5572.671	1485.116	2885.254
364.4557	5435.567	1488.542	2884.033
364.6081	5359.45	1490.826	2882.797
364.7605	5269.601	1496.42	2881.57
364.9129	5139.441	1497.51	2880.344
365.0653	5011.861	1500.072	2879.126
365.2177	5115.996	1499.824	2877.916
365.3701	5265.323	1493.859	2876.705
365.5225	5343.531	1481.591	2875.483
365.6749	5496.311	1475.802	2874.257
365.8273	5363.326	1490.614	2873.021
365.9797	5130.149	1502.345	2871.8
366.1321	5035.045	1505.798	2870.589
366.2845	4895.373	1506.388	2869.369
366.4369	4976.208	1505.376	2868.15
366.5893	5248.74	1502.45	2866.942
366.7417	5548.014	1492.547	2865.741
366.8941	5460.32	1488.663	2864.529
367.0465	5199.192	1490.351	2863.301
367.1989	5227.011	1488.935	2862.066
367.3513	5267.982	1492.21	2860.841
367.5037	5265	1497.573	2859.616
367.6561	5347.159	1572.434	2858.402
367.8085	5278.153	1523.081	2857.188
367.9609	5279.885	1495.247	2855.958
368.1133	5213.154	1493.469	2854.748
368.2657	5143.837	1491.443	2853.52
368.4181	5394.317	1490.209	2852.311
368.5705	5336.202	1492.411	2851.095
368.7229	5229.069	1493	2849.864
368.8753	5186.28	1490.511	2848.643
369.0277	5118.717	1491.683	2847.426
369.1801	5168.543	1492	2846.207
369.3325	5310.956	1494.604	2844.987
369.4849	5347.735	1495	2843.753
369.6373	5312.45	1493.212	2842.532
369.7897	5272.668	1491.188	2841.315
369.9421	5348.965	1489.162	2840.095
370.0945	5270.28	1490.864	2838.877
370.2469	5331.099	1492.89	2837.643
370.3993	5276.632	1496.827	2836.425
370.5517	5081.911	1497.97	2835.207
370.7041	4916.801	1500.948	2833.972
370.8565	5261.624	1498.012	2832.769
371.0089	5391.63	1497	2831.565
371.1613	5347.963	1497.042	2830.331
371.3137	5293.896	1498.965	2829.114
371.4661	5119	1497.859	2827.897
371.6185	5044.098	1495	2826.679
371.7709	5135.865	1494.781	2825.475
371.9233	5102.58	1492	2824.255
372.0757	5170.156	1492.098	2823.036
372.2281	5161.147	1493	2821.805
372.3805	5302.212	1493.619	2820.601
372.5329	5317.949	1497.727	2819.382
372.6853	5222.888	1497.342	2818.15
372.8377	5171.607	1505	2816.931
372.9901	5045.877	1505.525	2815.713
373.1425	4864.797	1508	2814.497
373.2949	4988.05	1504.989	2813.295
373.4473	5285.895	1490.439	2812.089
373.5997	5353.272	1482.36	2810.866
373.7521	5208.647	1491.305	2809.636
