HOLE:	U1508C
EXPEDITION:	371
TOP:	274.6921
BOTTOM:	686.1720
DEPTH_WMSF	DTCO	DT1	DT2	VELP	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
327.7273	165.5718	619.8821	628.7117	1.8409	0.4917	0.4848
327.8797	158.1757	524.77	529.2471	1.9270	0.5808	0.5759
328.0321	154.5441	483.3217	493.2642	1.9723	0.6306	0.6179
328.1845	152.2609	505.995	495.65	2.0018	0.6024	0.6150
328.3369	153.1897	512.5856	514.2078	1.9897	0.5946	0.5928
328.4893	153.9972	520.8187	518.4265	1.9793	0.5852	0.5879
328.6417	154.9988	528.3352	526.7916	1.9665	0.5769	0.5786
328.7941	156.577	534.3452	533.1614	1.9466	0.5704	0.5717
328.9465	157.7172	542.634	536.1994	1.9326	0.5617	0.5684
329.0989	158.4392	543.7112	544.0245	1.9238	0.5606	0.5603
329.2513	157.8078	543.9968	542.4688	1.9315	0.5603	0.5619
329.4037	157.8235	537.1409	532.9027	1.9313	0.5674	0.5720
329.5561	157.6913	531.7303	521.8282	1.9329	0.5732	0.5841
329.7085	156.7057	529.9385	522.5284	1.9450	0.5752	0.5833
329.8609	155.9629	523.9039	521.1196	1.9543	0.5818	0.5849
330.0133	155.8035	522.379	520.3137	1.9563	0.5835	0.5858
330.1657	155.3804	520.3091	521.0738	1.9616	0.5858	0.5849
330.3181	156.1637	522.6262	526.7481	1.9518	0.5832	0.5786
330.4705	156.6983	525.6243	532.9987	1.9451	0.5799	0.5719
330.6229	157.0607	514.0019	528.6461	1.9407	0.5930	0.5766
330.7753	156.4256	499.3113	521.0092	1.9485	0.6104	0.5850
330.9277	156.0737	496.2592	487.8422	1.9529	0.6142	0.6248
331.0801	157.057	490.108	446.3601	1.9407	0.6219	0.6829
331.2325	157.1365	489.9846	446.7735	1.9397	0.6221	0.6822
331.3849	158.2507	497.3993	453.9734	1.9261	0.6128	0.6714
331.5373	159.2958	509.0988	478.9551	1.9134	0.5987	0.6364
331.6897	161.3628	529.9875	499.4455	1.8889	0.5751	0.6103
331.8421	163.5214	551.2774	511.3697	1.8640	0.5529	0.5960
331.9945	163.6831	559.6089	526.8893	1.8621	0.5447	0.5785
332.1469	163.0158	559.4243	541.2456	1.8698	0.5448	0.5631
332.2993	162.2814	558.5472	563.8116	1.8782	0.5457	0.5406
332.4517	163.398	601.1299	613.3531	1.8654	0.5070	0.4969
332.6041	165.8721	611.1831	638.5709	1.8376	0.4987	0.4773
332.7565	166.8059	607.6711	641.5413	1.8273	0.5016	0.4751
332.9089	166.9596	607.4635	641.7536	1.8256	0.5018	0.4749
333.0613	166.799	607.6152	641.6406	1.8273	0.5016	0.4750
333.2137	167.0104	602.3197	647.3492	1.8250	0.5060	0.4708
333.3661	158.6179	586.069	609.8561	1.9216	0.5201	0.4998
333.5185	157.2224	551.8563	572.5974	1.9387	0.5523	0.5323
