Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),NGR total counts (cps)
317,U1354,B,4,H,2,30,13.9,62.303
317,U1354,B,4,H,2,40,14,66.04
317,U1354,B,4,H,2,50,14.1,66.663
317,U1354,B,4,H,2,60,14.2,67.328
317,U1354,B,4,H,2,70,14.3,66.612
317,U1354,B,4,H,2,80,14.4,65.351
317,U1354,B,4,H,2,90,14.5,64.321
317,U1354,B,4,H,2,100,14.6,62.463
317,U1354,B,4,H,2,110,14.7,61.413
317,U1354,B,4,H,2,120,14.8,62.062
317,U1354,B,4,H,2,130,14.9,60.982
317,U1354,B,4,H,2,140,15,57.934
317,U1354,B,4,H,2,150,15.1,50.56
317,U1354,B,4,H,3,0,15.1,62.455
317,U1354,B,4,H,3,10,15.2,62.959
317,U1354,B,4,H,3,20,15.3,67.599
317,U1354,B,4,H,3,30,15.4,69.283
317,U1354,B,4,H,3,40,15.5,70.133
317,U1354,B,4,H,3,50,15.6,68.75
317,U1354,B,4,H,3,60,15.7,69.232
317,U1354,B,4,H,3,70,15.8,68.512
317,U1354,B,4,H,3,80,15.9,68.855
317,U1354,B,4,H,3,90,16,69.845
317,U1354,B,4,H,3,100,16.1,71.096
317,U1354,B,4,H,3,110,16.2,70.406
317,U1354,B,4,H,3,120,16.3,67.306
317,U1354,B,4,H,3,130,16.4,65.196
317,U1354,B,4,H,3,140,16.5,64.034
317,U1354,B,4,H,3,150,16.6,59.14
317,U1354,B,4,H,4,0,16.6,68.535
317,U1354,B,4,H,4,10,16.7,65.728
317,U1354,B,4,H,4,20,16.8,69.159
317,U1354,B,4,H,4,30,16.9,70.279
317,U1354,B,4,H,4,40,17,70.007
317,U1354,B,4,H,4,50,17.1,71.157
317,U1354,B,4,H,4,60,17.2,69.628
317,U1354,B,4,H,4,70,17.3,69.445
317,U1354,B,4,H,4,80,17.4,67.638
317,U1354,B,4,H,4,90,17.5,64.095
317,U1354,B,4,H,4,100,17.6,62.128
317,U1354,B,5,H,1,0,17.7,43.548
317,U1354,B,5,H,1,10,17.8,25.757
317,U1354,B,5,H,1,20,17.9,18.449
317,U1354,B,5,H,1,30,18,19.999
317,U1354,B,5,H,1,40,18.1,27.763
317,U1354,B,5,H,1,50,18.2,44.067
317,U1354,B,5,H,1,60,18.3,57.425
317,U1354,B,5,H,1,70,18.4,59.038
317,U1354,B,5,H,1,80,18.5,59.088
317,U1354,B,5,H,1,90,18.6,57.828
317,U1354,B,5,H,1,100,18.7,58.336
317,U1354,B,5,H,1,110,18.8,57.816
317,U1354,B,5,H,1,120,18.9,55.216
317,U1354,B,5,H,1,130,19,55.219
317,U1354,B,5,H,1,140,19.1,50.979
317,U1354,B,5,H,1,150,19.2,43.187
317,U1354,B,5,H,2,0,19.2,51.188
317,U1354,B,5,H,2,10,19.3,49.214
317,U1354,B,5,H,2,20,19.4,49.346
317,U1354,B,5,H,2,30,19.5,48.276
317,U1354,B,5,H,2,40,19.6,48.003
317,U1354,B,5,H,2,50,19.7,46.853
317,U1354,B,5,H,2,60,19.8,45.692
317,U1354,B,5,H,2,70,19.9,43.308
317,U1354,B,5,H,2,80,20,40.535
317,U1354,B,5,H,2,90,20.1,38.935
317,U1354,B,5,H,2,100,20.2,39.315
317,U1354,B,5,H,2,110,20.3,41.196
317,U1354,B,7,H,1,0,20.9,32.661
317,U1354,B,7,H,1,10,21,36.359
317,U1354,B,7,H,1,20,21.1,35.749
317,U1354,B,7,H,1,30,21.2,30.763
317,U1354,B,7,H,1,40,21.3,31.307
317,U1354,B,7,H,1,50,21.4,38.02
317,U1354,B,7,H,1,60,21.5,41.478
317,U1354,B,7,H,1,70,21.6,42.142
317,U1354,B,7,H,1,80,21.7,40.344
317,U1354,B,7,H,1,90,21.8,39.271
317,U1354,B,7,H,2,0,21.88,33.895
317,U1354,B,7,H,2,10,21.98,36.479
317,U1354,B,7,H,2,20,22.08,38.473
317,U1354,B,7,H,2,30,22.18,39.796
317,U1354,B,7,H,2,40,22.28,39.213
317,U1354,B,7,H,2,50,22.38,39.487
317,U1354,B,7,H,2,60,22.48,39.918
317,U1354,B,7,H,2,70,22.58,38.515
317,U1354,B,7,H,2,80,22.68,38.478
317,U1354,B,7,H,2,90,22.78,38.425
317,U1354,B,7,H,2,100,22.88,38.865
317,U1354,B,7,H,2,110,22.98,39.213
317,U1354,B,7,H,3,0,22.99,36.135
317,U1354,B,7,H,3,10,23.09,36.389
317,U1354,B,7,H,3,20,23.19,38.213
317,U1354,B,7,H,3,30,23.29,38.263
317,U1354,B,7,H,3,40,23.39,38.347
317,U1354,B,7,H,3,50,23.49,38.803
317,U1354,B,7,H,3,60,23.59,38.982
317,U1354,B,7,H,3,70,23.69,37.995
317,U1354,B,7,H,3,80,23.79,37.041
317,U1354,B,7,H,3,90,23.89,37.781
317,U1354,B,7,H,3,100,23.99,36.986
317,U1354,B,7,H,3,110,24.09,38.443
317,U1354,B,7,H,3,120,24.19,38.11
317,U1354,B,7,H,3,130,24.29,37.069
317,U1354,B,7,H,4,0,24.32,38.461
317,U1354,B,7,H,4,10,24.42,37.068
317,U1354,B,7,H,4,20,24.52,40.176
317,U1354,B,7,H,4,30,24.62,39.746
317,U1354,B,7,H,4,40,24.72,39.247
317,U1354,B,7,H,4,50,24.82,40.38
317,U1354,B,7,H,4,60,24.92,39.095
317,U1354,B,7,H,4,70,25.02,39.575
317,U1354,B,7,H,4,80,25.12,38.955
317,U1354,B,7,H,4,90,25.22,39.731
317,U1354,B,7,H,4,100,25.32,38.67
317,U1354,B,7,H,4,110,25.42,39.04
317,U1354,B,7,H,4,120,25.52,38.277
317,U1354,B,7,H,5,0,25.56,35.215
317,U1354,B,7,H,5,10,25.66,33.173
317,U1354,B,7,H,5,20,25.76,33.646
317,U1354,B,7,H,5,30,25.86,34.396
317,U1354,B,7,H,5,40,25.96,34.71
317,U1354,B,7,H,5,50,26.06,35.177
317,U1354,B,7,H,5,60,26.16,36.222
317,U1354,B,7,H,5,70,26.26,35.888
317,U1354,B,7,H,5,80,26.36,35.005
317,U1354,B,7,H,5,90,26.46,34.626
317,U1354,B,8,H,1,0,26.6,6.241
317,U1354,B,8,H,1,10,26.7,5.996
317,U1354,B,8,H,1,20,26.8,7.239
317,U1354,B,8,H,1,30,26.9,8.116
317,U1354,B,8,H,1,40,27,9.907
317,U1354,B,8,H,1,50,27.1,16.2
317,U1354,B,8,H,1,60,27.2,37.112
317,U1354,B,8,H,1,70,27.3,51.555
317,U1354,B,8,H,1,80,27.4,54.038
317,U1354,B,8,H,1,90,27.5,55.358
317,U1354,B,8,H,1,100,27.6,59.266
317,U1354,B,8,H,1,110,27.7,61.07
317,U1354,B,8,H,1,120,27.8,61.936
317,U1354,B,8,H,1,130,27.9,59.776
317,U1354,B,8,H,1,140,28,57.966
317,U1354,B,8,H,1,150,28.1,54.013
317,U1354,B,8,H,2,0,28.1,55.661
317,U1354,B,8,H,2,10,28.2,54.13
317,U1354,B,8,H,2,20,28.3,56.079
317,U1354,B,8,H,2,30,28.4,55.179
317,U1354,B,8,H,2,40,28.5,53.097
317,U1354,B,8,H,2,50,28.6,53.387
317,U1354,B,8,H,2,60,28.7,53.952
317,U1354,B,8,H,2,70,28.8,59.562
317,U1354,B,8,H,2,80,28.9,60.101
317,U1354,B,8,H,2,90,29,56.171
317,U1354,B,8,H,2,100,29.1,55.87
317,U1354,B,8,H,2,110,29.2,60.68
317,U1354,B,8,H,2,120,29.3,59.522
317,U1354,B,8,H,2,130,29.4,57.289
317,U1354,B,8,H,2,140,29.5,49.562
317,U1354,B,8,H,2,150,29.6,40.76
317,U1354,B,8,H,3,0,29.6,55.675
317,U1354,B,8,H,3,10,29.7,54.78
317,U1354,B,8,H,3,20,29.8,59.463
317,U1354,B,8,H,3,30,29.9,58.493
317,U1354,B,8,H,3,40,30,60.28
317,U1354,B,8,H,3,50,30.1,61.64
317,U1354,B,8,H,3,60,30.2,61.955
317,U1354,B,8,H,3,70,30.3,62.662
317,U1354,B,8,H,3,80,30.4,62.755
317,U1354,B,8,H,3,90,30.5,60.341
317,U1354,B,8,H,3,100,30.6,58.656
317,U1354,B,8,H,3,110,30.7,60.94
317,U1354,B,8,H,3,120,30.8,59.059
317,U1354,B,8,H,3,130,30.9,58.462
317,U1354,B,8,H,3,140,31,57.422
317,U1354,B,8,H,4,0,31.1,59.515
317,U1354,B,8,H,4,10,31.2,59.075
317,U1354,B,8,H,4,20,31.3,62.363
317,U1354,B,8,H,4,30,31.4,61.969
317,U1354,B,8,H,4,40,31.5,60.503
317,U1354,B,8,H,4,50,31.6,58.93
317,U1354,B,8,H,4,60,31.7,57.325
317,U1354,B,8,H,4,70,31.8,58.152
317,U1354,B,8,H,4,80,31.9,58.648
317,U1354,B,8,H,4,90,32,58.921
317,U1354,B,8,H,4,100,32.1,61.12
317,U1354,B,8,H,4,110,32.2,62.056
317,U1354,B,8,H,4,120,32.3,60.479
317,U1354,B,8,H,4,130,32.4,58.052
317,U1354,B,8,H,4,140,32.5,52.872
317,U1354,B,8,H,4,150,32.6,45.18
317,U1354,B,8,H,5,0,32.6,57.321
317,U1354,B,8,H,5,10,32.7,55.692
317,U1354,B,8,H,5,20,32.8,60.096
317,U1354,B,8,H,5,30,32.9,60.016
317,U1354,B,8,H,5,40,33,56.727
317,U1354,B,8,H,5,50,33.1,56.307
317,U1354,B,8,H,5,60,33.2,54.36
317,U1354,B,9,H,1,0,33.5,21.035
317,U1354,B,9,H,1,10,33.6,31.676
317,U1354,B,9,H,1,20,33.7,50.213
317,U1354,B,9,H,1,30,33.8,54.613
317,U1354,B,9,H,1,40,33.9,55.047
317,U1354,B,9,H,1,50,34,55.737
317,U1354,B,9,H,1,60,34.1,59.218
317,U1354,B,9,H,1,70,34.2,60.235
317,U1354,B,9,H,1,80,34.3,59.078
317,U1354,B,9,H,1,90,34.4,59.561
317,U1354,B,9,H,1,100,34.5,60.036
317,U1354,B,9,H,1,110,34.6,59.82
317,U1354,B,9,H,1,120,34.7,58.932
317,U1354,B,9,H,1,130,34.8,57.982
317,U1354,B,9,H,1,140,34.9,57.908
317,U1354,B,9,H,1,150,35,52.093
317,U1354,B,9,H,2,0,35,54.321
317,U1354,B,9,H,2,10,35.1,53.16
317,U1354,B,9,H,2,20,35.2,51.126
317,U1354,B,9,H,2,30,35.3,53.666
317,U1354,B,9,H,2,40,35.4,59.26
317,U1354,B,9,H,2,50,35.5,55.34
317,U1354,B,9,H,2,60,35.6,54.262
317,U1354,B,9,H,2,70,35.7,57.638
317,U1354,B,9,H,2,80,35.8,55.221
317,U1354,B,9,H,2,90,35.9,52.631
317,U1354,B,9,H,2,100,36,48.783
317,U1354,B,9,H,2,110,36.1,45.566
317,U1354,B,9,H,2,120,36.2,46.256
317,U1354,B,9,H,2,130,36.3,53.619
317,U1354,B,9,H,2,140,36.4,54.565
317,U1354,B,9,H,2,150,36.5,54.08
317,U1354,B,9,H,3,0,36.5,71.815
317,U1354,B,9,H,3,10,36.6,67.09
317,U1354,B,9,H,3,20,36.7,67.473
317,U1354,B,9,H,3,30,36.8,67.399
317,U1354,B,9,H,3,40,36.9,68.187
317,U1354,B,9,H,3,50,37,67.957
317,U1354,B,9,H,3,60,37.1,66.295
317,U1354,B,9,H,3,70,37.2,62.452
317,U1354,B,9,H,3,80,37.3,60.018
317,U1354,B,9,H,3,90,37.4,60.821
317,U1354,B,9,H,3,100,37.5,62.72
317,U1354,B,9,H,3,110,37.6,62.213
317,U1354,B,9,H,3,120,37.7,60.236
317,U1354,B,9,H,3,130,37.8,58.612
317,U1354,B,9,H,3,140,37.9,56.814
317,U1354,B,9,H,3,150,38,48.22
317,U1354,B,9,H,4,0,38,60.321
317,U1354,B,9,H,4,10,38.1,59.682
317,U1354,B,9,H,4,20,38.2,61.849
317,U1354,B,9,H,4,30,38.3,61.496
317,U1354,B,9,H,4,40,38.4,61.263
317,U1354,B,9,H,4,50,38.5,60.86
317,U1354,B,9,H,4,60,38.6,60.485
317,U1354,B,9,H,4,70,38.7,60.825
317,U1354,B,9,H,4,80,38.8,60.728
317,U1354,B,9,H,4,90,38.9,60.688
317,U1354,B,9,H,4,100,39,58.57
317,U1354,B,9,H,4,110,39.1,60.636
317,U1354,B,9,H,4,120,39.2,61.956
317,U1354,B,9,H,4,130,39.3,60.972
317,U1354,B,9,H,4,140,39.4,59.261
317,U1354,B,9,H,4,0,38,60.321
317,U1354,B,9,H,4,10,38.1,59.682
317,U1354,B,9,H,4,20,38.2,61.849
317,U1354,B,9,H,4,30,38.3,61.496
317,U1354,B,9,H,4,40,38.4,61.263
317,U1354,B,9,H,4,50,38.5,60.86
317,U1354,B,9,H,4,60,38.6,60.485
317,U1354,B,9,H,4,70,38.7,60.825
317,U1354,B,9,H,4,80,38.8,60.728
317,U1354,B,9,H,4,90,38.9,60.688
317,U1354,B,9,H,4,100,39,58.57
317,U1354,B,9,H,4,110,39.1,60.636
317,U1354,B,9,H,4,120,39.2,61.956
317,U1354,B,9,H,4,130,39.3,60.972
317,U1354,B,9,H,4,140,39.4,59.261
317,U1354,B,9,H,5,0,39.5,56.688
317,U1354,B,9,H,5,10,39.6,54.577
317,U1354,B,9,H,5,20,39.7,56.896
317,U1354,B,9,H,5,30,39.8,57.606
317,U1354,B,9,H,5,40,39.9,56.4
317,U1354,B,9,H,5,50,40,59.19
317,U1354,B,9,H,5,60,40.1,60.402
317,U1354,B,9,H,5,70,40.2,60.418
317,U1354,B,9,H,5,80,40.3,59.838
317,U1354,B,9,H,5,90,40.4,57.481
317,U1354,B,9,H,5,100,40.5,62.093
317,U1354,B,9,H,5,110,40.6,64.086
317,U1354,B,9,H,6,0,40.6,56.515
317,U1354,B,9,H,6,10,40.7,55.918
317,U1354,B,9,H,6,20,40.8,57.956
317,U1354,B,9,H,6,30,40.9,57.699
317,U1354,B,9,H,6,40,41,57.067
317,U1354,B,9,H,6,50,41.1,56.004
317,U1354,B,9,H,6,60,41.2,49.857
317,U1354,B,10,H,1,0,41.5,47.881
317,U1354,B,10,H,1,10,41.6,48.626
317,U1354,B,10,H,1,20,41.7,54.759
317,U1354,B,10,H,1,30,41.8,58.103
317,U1354,B,10,H,1,40,41.9,58.873
317,U1354,B,10,H,1,50,42,58.95
317,U1354,B,10,H,1,60,42.1,55.768
317,U1354,B,10,H,1,70,42.2,56.772
317,U1354,B,10,H,1,80,42.3,57.705
317,U1354,B,10,H,1,90,42.4,58.071
317,U1354,B,10,H,1,100,42.5,57.893
317,U1354,B,10,H,1,110,42.6,50.773
317,U1354,B,10,H,1,120,42.7,51.649
317,U1354,B,10,H,1,130,42.8,54.762
317,U1354,B,10,H,1,140,42.9,55.97
317,U1354,B,10,H,2,0,43,55.975
317,U1354,B,10,H,2,10,43.1,53.752
317,U1354,B,10,H,2,20,43.2,55.319
317,U1354,B,10,H,2,30,43.3,58.633
317,U1354,B,10,H,2,40,43.4,59.02
317,U1354,B,10,H,2,50,43.5,57.873
317,U1354,B,10,H,2,60,43.6,58.762
317,U1354,B,10,H,2,70,43.7,58.988
317,U1354,B,10,H,2,80,43.8,57.545
317,U1354,B,10,H,2,90,43.9,56.788
317,U1354,B,10,H,2,100,44,59.083
317,U1354,B,10,H,2,110,44.1,59.513
317,U1354,B,10,H,2,120,44.2,60.012
317,U1354,B,10,H,2,130,44.3,59.572
317,U1354,B,10,H,2,140,44.4,57.931
317,U1354,B,10,H,3,0,44.5,59.368
317,U1354,B,10,H,3,10,44.6,56.877
317,U1354,B,10,H,3,20,44.7,59.723
317,U1354,B,10,H,3,30,44.8,61.749
317,U1354,B,10,H,3,40,44.9,61.287
317,U1354,B,10,H,3,50,45,60.35
317,U1354,B,10,H,3,60,45.1,61.875
317,U1354,B,10,H,3,70,45.2,62.192
317,U1354,B,10,H,3,80,45.3,62.511
317,U1354,B,10,H,3,90,45.4,62.048
317,U1354,B,10,H,3,100,45.5,63.776
317,U1354,B,10,H,3,110,45.6,65.406
317,U1354,B,10,H,3,120,45.7,62.162
317,U1354,B,10,H,3,130,45.8,60.032
317,U1354,B,10,H,3,140,45.9,55.045
317,U1354,B,10,H,3,150,46,49.6
317,U1354,B,10,H,4,0,46,44.908
317,U1354,B,10,H,4,10,46.1,38.133
317,U1354,B,10,H,4,20,46.2,39.569
317,U1354,B,10,H,4,30,46.3,39.783
317,U1354,B,10,H,4,40,46.4,39.65
317,U1354,B,10,H,4,50,46.5,40.523
317,U1354,B,10,H,4,60,46.6,45.158
317,U1354,B,10,H,4,70,46.7,50.738
317,U1354,B,10,H,4,80,46.8,53.415
317,U1354,B,10,H,4,90,46.9,55.298
317,U1354,B,10,H,4,100,47,58.52
317,U1354,B,10,H,4,110,47.1,57.906
317,U1354,B,10,H,4,120,47.2,59.859
317,U1354,B,10,H,4,130,47.3,63.876
317,U1354,B,10,H,4,140,47.4,63.084
317,U1354,B,10,H,5,0,47.5,49.395
317,U1354,B,10,H,5,10,47.6,46.402
317,U1354,B,10,H,5,20,47.7,45.033
317,U1354,B,10,H,5,30,47.8,43.306
317,U1354,B,10,H,5,40,47.9,42.917
317,U1354,B,10,H,5,50,48,42.113
317,U1354,B,10,H,5,60,48.1,43.322
317,U1354,B,10,H,5,70,48.2,41.485
317,U1354,B,10,H,5,80,48.3,41.098
317,U1354,B,10,H,5,90,48.4,41.115
317,U1354,B,10,H,5,100,48.5,41.97
317,U1354,B,10,H,5,110,48.6,41.95
317,U1354,B,10,H,5,120,48.7,42.622
317,U1354,B,10,H,5,130,48.8,38.579
317,U1354,B,10,H,5,140,48.9,38.266
317,U1354,B,10,H,5,0,47.5,49.395
317,U1354,B,10,H,5,10,47.6,46.402
317,U1354,B,10,H,5,20,47.7,45.033
317,U1354,B,10,H,5,30,47.8,43.306
317,U1354,B,10,H,5,40,47.9,42.917
317,U1354,B,10,H,5,50,48,42.113
317,U1354,B,10,H,5,60,48.1,43.322
317,U1354,B,10,H,5,70,48.2,41.485
317,U1354,B,10,H,5,80,48.3,41.098
317,U1354,B,10,H,5,90,48.4,41.115
317,U1354,B,10,H,5,100,48.5,41.97
317,U1354,B,10,H,5,110,48.6,41.95
317,U1354,B,10,H,5,120,48.7,42.622
317,U1354,B,10,H,5,130,48.8,38.579
317,U1354,B,10,H,5,140,48.9,38.266
317,U1354,B,10,H,6,0,49,38.241
317,U1354,B,10,H,6,10,49.1,39.335
317,U1354,B,10,H,6,20,49.2,41.836
317,U1354,B,10,H,6,30,49.3,42.996
317,U1354,B,10,H,6,40,49.4,44.843
317,U1354,B,10,H,6,50,49.5,46.49
317,U1354,B,10,H,6,60,49.6,45.848
317,U1354,B,10,H,6,70,49.7,45.705
317,U1354,B,10,H,6,80,49.8,45.138
317,U1354,B,10,H,6,90,49.9,44.664
317,U1354,B,10,H,6,100,50,47.089
317,U1354,B,11,H,1,0,50.5,34.715
317,U1354,B,11,H,1,10,50.6,38.503
317,U1354,B,11,H,1,20,50.7,49.779
317,U1354,B,11,H,1,30,50.8,54.193
317,U1354,B,11,H,1,40,50.9,57.783
317,U1354,B,11,H,1,50,51,57.443
317,U1354,B,11,H,1,60,51.1,58.688
317,U1354,B,11,H,1,70,51.2,59.815
317,U1354,B,11,H,1,80,51.3,59.508
317,U1354,B,11,H,1,90,51.4,59.908
317,U1354,B,11,H,1,100,51.5,59.43
317,U1354,B,11,H,1,110,51.6,60.256
317,U1354,B,11,H,1,120,51.7,57.739
317,U1354,B,11,H,1,130,51.8,57.119
317,U1354,B,11,H,1,140,51.9,55.564
317,U1354,B,11,H,2,0,52,57.128
317,U1354,B,11,H,2,10,52.1,56.742
317,U1354,B,11,H,2,20,52.2,58.629
317,U1354,B,11,H,2,30,52.3,58.656
317,U1354,B,11,H,2,40,52.4,58.65
317,U1354,B,11,H,2,50,52.5,58.377
317,U1354,B,11,H,2,60,52.6,59.435
317,U1354,B,11,H,2,70,52.7,60.168
317,U1354,B,11,H,2,80,52.8,59.065
317,U1354,B,11,H,2,90,52.9,59.851
317,U1354,B,11,H,2,100,53,59.736
317,U1354,B,11,H,2,110,53.1,60.256
317,U1354,B,11,H,2,120,53.2,59.386
317,U1354,B,11,H,2,130,53.3,57.382
317,U1354,B,11,H,2,140,53.4,56.59
317,U1354,B,11,H,3,0,53.5,59.628
317,U1354,B,11,H,3,10,53.6,56.95
317,U1354,B,11,H,3,20,53.7,62.003
317,U1354,B,11,H,3,30,53.8,63.149
317,U1354,B,11,H,3,40,53.9,61.467
317,U1354,B,11,H,3,50,54,60.533
317,U1354,B,11,H,3,60,54.1,61.002
317,U1354,B,11,H,3,70,54.2,61.352
317,U1354,B,11,H,3,80,54.3,61.021
317,U1354,B,11,H,3,90,54.4,60.851
317,U1354,B,11,H,3,100,54.5,62.353
317,U1354,B,11,H,3,110,54.6,60.543
317,U1354,B,11,H,3,120,54.7,58.022
317,U1354,B,11,H,3,130,54.8,57.549
317,U1354,B,11,H,3,140,54.9,56.951
317,U1354,B,11,H,4,0,55,58.401
317,U1354,B,11,H,4,10,55.1,56.721
317,U1354,B,11,H,4,20,55.2,61.876
317,U1354,B,11,H,4,30,55.3,60.536
317,U1354,B,11,H,4,40,55.4,61.77
317,U1354,B,11,H,4,50,55.5,61.483
317,U1354,B,11,H,4,60,55.6,62.328
317,U1354,B,11,H,4,70,55.7,62.908
317,U1354,B,11,H,4,80,55.8,63.965
317,U1354,B,11,H,4,90,55.9,62.545
317,U1354,B,11,H,4,100,56,64.883
317,U1354,B,11,H,4,110,56.1,64.196
317,U1354,B,11,H,4,120,56.2,64.376
317,U1354,B,11,H,4,130,56.3,62.682
317,U1354,B,11,H,4,140,56.4,61.244
317,U1354,B,11,H,4,150,56.5,60.987
317,U1354,B,11,H,5,0,56.5,59.615
317,U1354,B,11,H,5,10,56.6,57.16
317,U1354,B,11,H,5,20,56.7,60.443
317,U1354,B,11,H,5,30,56.8,62.603
317,U1354,B,11,H,5,40,56.9,63.86
317,U1354,B,11,H,5,50,57,64.01
317,U1354,B,11,H,5,60,57.1,64.282
317,U1354,B,11,H,5,70,57.2,63.278
317,U1354,B,11,H,5,80,57.3,63.275
317,U1354,B,11,H,5,90,57.4,61.559
317,U1354,B,12,H,1,0,57.5,49.321
317,U1354,B,12,H,1,10,57.6,48.342
317,U1354,B,12,H,1,20,57.7,52.019
317,U1354,B,12,H,1,30,57.8,54.839
317,U1354,B,12,H,1,40,57.9,54.787
317,U1354,B,12,H,1,50,58,55.52
317,U1354,B,12,H,1,60,58.1,55.092
317,U1354,B,12,H,1,70,58.2,55.415
317,U1354,B,12,H,1,80,58.3,55.535
317,U1354,B,12,H,1,90,58.4,55.947
317,U1354,B,12,H,2,0,58.42,60.381
317,U1354,B,12,H,2,10,58.52,58.21
317,U1354,B,12,H,2,20,58.62,61.286
317,U1354,B,12,H,2,30,58.72,60.176
317,U1354,B,12,H,2,40,58.82,62.527
317,U1354,B,12,H,2,50,58.92,61.53
317,U1354,B,12,H,2,60,59.02,58.698
317,U1354,B,12,H,2,70,59.12,58.688
317,U1354,B,12,H,2,80,59.22,58.491
317,U1354,B,12,H,2,90,59.32,60.361
317,U1354,B,12,H,2,100,59.42,60.11
317,U1354,B,12,H,2,110,59.52,59.33
317,U1354,B,12,H,2,120,59.62,56.986
317,U1354,B,12,H,2,130,59.72,53.262
317,U1354,B,12,H,2,140,59.82,51.237
317,U1354,B,12,H,2,150,59.92,47.82
317,U1354,B,12,H,3,0,59.92,56.848
317,U1354,B,12,H,3,10,60.02,56.016
317,U1354,B,12,H,3,20,60.12,58.263
317,U1354,B,12,H,3,30,60.22,57.719
317,U1354,B,12,H,3,40,60.32,56.177
317,U1354,B,12,H,3,50,60.42,55.95
317,U1354,B,12,H,3,60,60.52,56.392
317,U1354,B,12,H,3,70,60.62,57.285
317,U1354,B,12,H,3,80,60.72,56.165
317,U1354,B,12,H,3,90,60.82,56.775
317,U1354,B,12,H,3,100,60.92,56.83
317,U1354,B,12,H,3,110,61.02,57.176
317,U1354,B,12,H,3,120,61.12,54.959
317,U1354,B,12,H,3,130,61.22,52.649
317,U1354,B,12,H,3,140,61.32,50.609
317,U1354,B,12,H,3,150,61.42,44.053
317,U1354,B,12,H,4,0,61.42,50.841
317,U1354,B,12,H,4,10,61.52,48.309
317,U1354,B,12,H,4,20,61.62,50.436
317,U1354,B,12,H,4,30,61.72,50.493
317,U1354,B,12,H,4,40,61.82,49.487
317,U1354,B,12,H,4,50,61.92,47.807
317,U1354,B,12,H,4,60,62.02,46.695
317,U1354,B,12,H,4,70,62.12,45.731
317,U1354,B,13,H,1,0,62.5,34.128
317,U1354,B,13,H,1,10,62.6,33.598
317,U1354,B,13,H,1,20,62.7,39.646
317,U1354,B,13,H,1,30,62.8,43.003
317,U1354,B,13,H,1,40,62.9,45.773
317,U1354,B,13,H,1,50,63,48.097
317,U1354,B,13,H,1,60,63.1,48.328
317,U1354,B,13,H,1,70,63.2,50.825
317,U1354,B,13,H,1,80,63.3,51.551
317,U1354,B,13,H,1,90,63.4,48.915
317,U1354,B,13,H,1,100,63.5,46.543
317,U1354,B,13,H,1,110,63.6,44.103
317,U1354,B,13,H,1,120,63.7,40.816
317,U1354,B,13,H,1,130,63.8,38.612
317,U1354,B,13,H,1,140,63.9,37.282
317,U1354,B,13,H,2,0,64,37.221
317,U1354,B,13,H,2,10,64.1,34.877
317,U1354,B,13,H,2,20,64.2,37.339
317,U1354,B,13,H,2,30,64.3,38.063
317,U1354,B,13,H,2,40,64.4,39.183
317,U1354,B,13,H,2,50,64.5,40.157
317,U1354,B,13,H,2,60,64.6,38.438
317,U1354,B,13,H,2,70,64.7,39.662
317,U1354,B,13,H,2,80,64.8,46.625
317,U1354,B,13,H,2,90,64.9,54.568
317,U1354,B,13,H,2,100,65,59.96
317,U1354,B,13,H,2,110,65.1,58.463
317,U1354,B,13,H,2,120,65.2,54.329
317,U1354,B,13,H,2,130,65.3,50.506
317,U1354,B,13,H,2,140,65.4,46.333
317,U1354,B,13,H,3,0,65.5,41.541
317,U1354,B,13,H,3,10,65.6,40.084
317,U1354,B,13,H,3,20,65.7,43.586
317,U1354,B,13,H,3,30,65.8,49.096
317,U1354,B,13,H,3,40,65.9,52.203
317,U1354,B,13,H,3,50,66,53.367
317,U1354,B,13,H,3,60,66.1,52.768
317,U1354,B,13,H,3,70,66.2,49.415
317,U1354,B,13,H,3,80,66.3,46.131
317,U1354,B,13,H,3,90,66.4,44.688
317,U1354,B,13,H,3,100,66.5,47
317,U1354,B,13,H,3,110,66.6,46.433
317,U1354,B,13,H,3,120,66.7,45.956
317,U1354,B,13,H,3,130,66.8,44.879
317,U1354,B,13,H,3,140,66.9,44.327
317,U1354,B,13,H,4,0,67,39.895
317,U1354,B,13,H,4,10,67.1,40.414
317,U1354,B,13,H,4,20,67.2,45.343
317,U1354,B,13,H,4,30,67.3,46.386
317,U1354,B,13,H,4,40,67.4,49.44
317,U1354,B,13,H,4,50,67.5,49.017
317,U1354,B,13,H,4,60,67.6,46.985
317,U1354,B,13,H,4,70,67.7,45.298
317,U1354,B,13,H,4,80,67.8,44.735
317,U1354,B,13,H,4,90,67.9,45.715
317,U1354,B,13,H,4,100,68,48.266
317,U1354,B,13,H,4,110,68.1,48.713
317,U1354,B,13,H,4,120,68.2,45.632
317,U1354,B,13,H,4,130,68.3,45.096
317,U1354,B,13,H,4,140,68.4,46.371
317,U1354,B,13,H,5,0,68.5,46.801
317,U1354,B,13,H,5,10,68.6,45.287
317,U1354,B,13,H,5,20,68.7,47.489
317,U1354,B,13,H,5,30,68.8,47.006
317,U1354,B,13,H,5,40,68.9,46.143
317,U1354,B,13,H,5,50,69,47.64
317,U1354,B,13,H,5,60,69.1,49.088
317,U1354,B,13,H,5,70,69.2,50.765
