Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Reflectance L*,Reflectance a*,Reflectance b*
317,U1351,B,1,H,1,135,1.35,43,-1.3,3.9
317,U1351,B,1,H,1,140,1.4,42.8,-1.1,3.7
317,U1351,B,1,H,1,145,1.45,39.3,-1.2,3.9
317,U1351,B,1,H,2,4.7,1.547,40,-1.8,6.3
317,U1351,B,1,H,2,9.7,1.597,41.5,-1.7,5.4
317,U1351,B,1,H,2,14.7,1.647,43.4,-1.6,4.6
317,U1351,B,1,H,2,19.7,1.697,39.3,-1.8,6.1
317,U1351,B,1,H,2,24.7,1.747,39.8,-1.3,4.3
317,U1351,B,1,H,2,29.8,1.798,46.5,-1.7,5.7
317,U1351,B,1,H,2,34.8,1.848,43.4,-1.6,4.3
317,U1351,B,1,H,2,39.8,1.898,45.1,-1.9,4.4
317,U1351,B,1,H,2,44.8,1.948,42.6,-2.2,5.7
317,U1351,B,1,H,2,49.8,1.998,41.7,-1.8,3.9
317,U1351,B,1,H,2,54.8,2.048,40.6,-2.2,5.1
317,U1351,B,1,H,2,59.8,2.098,45.1,-1.8,4.1
317,U1351,B,1,H,2,64.8,2.148,41.1,-1.7,3.9
317,U1351,B,1,H,2,69.9,2.199,45.5,-1.7,4.1
317,U1351,B,1,H,2,74.9,2.249,40.5,-1.2,2.6
317,U1351,B,1,H,2,79.9,2.299,39,-1.2,2.3
317,U1351,B,1,H,2,84.9,2.349,39.1,-1.4,3.1
317,U1351,B,1,H,2,89.9,2.399,41.4,-1.7,3.3
317,U1351,B,1,H,2,94.9,2.449,45,-1.8,3.1
317,U1351,B,1,H,2,99.9,2.499,41.5,-2.1,4.4
317,U1351,B,1,H,2,104.9,2.549,41.9,-1.5,3.5
317,U1351,B,1,H,2,109.9,2.599,38,-1,1.7
317,U1351,B,1,H,2,115,2.65,43.5,-1.7,3.7
317,U1351,B,1,H,2,120,2.7,40.1,-0.7,1
317,U1351,B,1,H,2,125,2.75,50.2,-1,1.9
317,U1351,B,1,H,2,130,2.8,39.7,0,0.1
317,U1351,B,1,H,2,135,2.85,43,-1.4,2.9
317,U1351,B,1,H,2,140,2.9,40.2,-1.1,2.7
317,U1351,B,1,H,2,145,2.95,38.1,0,-0.1
317,U1351,B,1,H,3,4.7,3.047,37,0.4,-1.1
317,U1351,B,1,H,3,9.7,3.097,48.7,-1.1,0.8
317,U1351,B,1,H,3,14.7,3.147,43.6,-1.2,0.9
317,U1351,B,1,H,3,19.7,3.197,41.6,-1.4,1.3
317,U1351,B,1,H,3,24.8,3.248,45.6,-1.8,1.7
317,U1351,B,1,H,3,29.8,3.298,48.4,-2.8,0.8
317,U1351,B,1,H,3,34.8,3.348,41.9,-1.2,0.8
317,U1351,B,1,H,3,39.8,3.398,44.9,-1.3,0.8
317,U1351,B,1,H,3,44.8,3.448,40.3,-1.4,0.9
317,U1351,B,1,H,3,49.8,3.498,42.4,-1.4,0.9
317,U1351,B,1,H,3,54.8,3.548,46.3,-1.6,1.4
317,U1351,B,1,H,3,59.8,3.598,48.1,-1.2,0.9
317,U1351,B,1,H,3,64.9,3.649,45.5,-1.2,1.1
317,U1351,B,1,H,3,69.9,3.699,46.8,-1,0.8
317,U1351,B,1,H,3,74.9,3.749,44.1,-0.9,0.6
317,U1351,B,1,H,3,79.9,3.799,49,-0.9,0.7
317,U1351,B,1,H,3,84.9,3.849,42,-1.3,1
317,U1351,B,1,H,3,89.9,3.899,49.6,-1,1.1
317,U1351,B,1,H,3,94.9,3.949,44.5,-0.9,0.6
317,U1351,B,1,H,3,99.9,3.999,39.7,-0.8,0.4
317,U1351,B,1,H,3,105,4.05,47.3,-0.8,1.1
317,U1351,B,1,H,3,110,4.1,45,-1.3,1.8
317,U1351,B,1,H,3,115,4.15,40.4,-0.1,-0.1
317,U1351,B,1,H,3,120,4.2,47.1,-0.7,0.8
317,U1351,B,1,H,3,125,4.25,44.1,-0.5,0.5
317,U1351,B,1,H,3,130,4.3,44.2,-0.8,0.5
317,U1351,B,1,H,3,135,4.35,47.3,-1.1,1.1
317,U1351,B,1,H,3,140,4.4,47.5,-0.8,0.8
317,U1351,B,1,H,3,145.1,4.451,51.4,-1.7,1.3
317,U1351,B,1,H,4,4.7,4.547,39.5,-0.8,-0.2
317,U1351,B,1,H,4,9.7,4.597,43.5,-1.4,0.4
317,U1351,B,1,H,4,14.7,4.647,41.1,-1,-0.4
317,U1351,B,1,H,4,19.7,4.697,45.1,-0.9,0
317,U1351,B,1,H,4,24.7,4.747,41.9,-0.8,-0.6
317,U1351,B,1,H,4,29.8,4.798,41.8,-1.1,-0.1
317,U1351,B,1,H,4,34.8,4.848,44,-1.5,0.1
317,U1351,B,1,H,4,39.8,4.898,46.7,-1.4,0.3
317,U1351,B,1,H,4,44.8,4.948,49.4,-1.3,0.6
317,U1351,B,1,H,4,49.8,4.998,42.5,-1.5,0.6
317,U1351,B,1,H,4,54.8,5.048,45.1,-1.8,0.9
317,U1351,B,1,H,4,59.8,5.098,43.1,-1.5,0.6
317,U1351,B,1,H,4,64.8,5.148,43.5,-1.4,0.1
317,U1351,B,1,H,4,69.9,5.199,44.5,-1.5,0.2
317,U1351,B,1,H,4,74.9,5.249,49.1,-1.3,0.5
317,U1351,B,1,H,4,79.9,5.299,44.6,-1.5,0.1
317,U1351,B,1,H,4,84.9,5.349,45.7,-1.3,0.4
317,U1351,B,1,H,4,89.9,5.399,41,-1,-0.3
317,U1351,B,1,H,4,94.9,5.449,41.1,-0.7,-0.5
317,U1351,B,1,H,4,99.9,5.499,40.1,-1.1,-0.1
317,U1351,B,1,H,4,104.9,5.549,42.8,-1.3,0.1
317,U1351,B,1,H,4,110,5.6,47.2,-1.1,0.2
317,U1351,B,1,H,4,115,5.65,42,-1.2,0.1
317,U1351,B,1,H,4,120,5.7,48,-0.9,0.2
317,U1351,B,1,H,4,125,5.75,46.3,-0.7,0
317,U1351,B,1,H,4,130,5.8,47,-1.2,0.7
317,U1351,B,1,H,4,135,5.85,45.9,-1.1,0.6
317,U1351,B,1,H,4,140,5.9,46.6,-1.3,0.8
317,U1351,B,1,H,4,145,5.95,41.4,-1.6,1.3
317,U1351,B,1,H,5,4.8,6.048,35.1,-0.2,-1.3
317,U1351,B,1,H,5,9.8,6.098,39.1,-0.2,-0.5
317,U1351,B,1,H,5,14.8,6.148,34.4,0.2,-2.1
317,U1351,B,1,H,5,19.8,6.198,37.1,-0.4,-0.5
317,U1351,B,1,H,5,24.9,6.249,37,-0.1,-0.8
317,U1351,B,1,H,5,29.9,6.299,36.6,-0.1,-1.1
317,U1351,B,1,H,5,34.9,6.349,36.9,-0.5,-0.6
317,U1351,B,1,H,5,39.9,6.399,43.5,-0.8,0.5
317,U1351,B,1,H,5,44.9,6.449,37.9,-0.6,-0.1
317,U1351,B,1,H,5,49.9,6.499,40.7,-1,0.1
317,U1351,B,1,H,5,55,6.55,40.7,-0.8,0.1
317,U1351,B,1,H,5,60,6.6,40.7,-1,0.7
317,U1351,B,1,H,5,65,6.65,42.2,-0.9,0.5
317,U1351,B,1,H,5,70,6.7,38.3,-0.9,0.1
317,U1351,B,1,H,5,75,6.75,38.9,-0.9,-0.1
317,U1351,B,1,H,5,80,6.8,44.8,-1.1,0.6
317,U1351,B,1,H,5,85,6.85,40.7,-1.3,0.6
317,U1351,B,1,H,5,90,6.9,40.2,-1.3,0.4
317,U1351,B,1,H,5,95,6.95,38.6,-1.7,1.7
317,U1351,B,1,H,6,4.9,7.049,53.6,-1.3,0.4
317,U1351,B,1,H,6,9.9,7.099,41,-0.8,0.4
317,U1351,B,1,H,6,14.9,7.149,36.6,0.1,-1
317,U1351,B,1,H,6,20,7.2,41,-0.2,-0.3
317,U1351,B,1,H,6,25,7.25,46.4,-0.7,0.6
317,U1351,B,1,H,6,30,7.3,46.1,-0.8,0.4
317,U1351,B,1,H,6,35,7.35,45.6,-1,0.8
317,U1351,B,1,H,6,40,7.4,43.2,-1,0.4
317,U1351,B,1,H,6,45,7.45,45.8,-0.7,-0.1
317,U1351,B,1,H,6,50,7.5,45.1,-1.8,2.4
317,U1351,B,1,H,CC,5,7.58,47,-1.5,1.4
317,U1351,B,1,H,CC,10,7.63,44.5,-1.5,0.6
317,U1351,B,1,H,CC,15,7.68,42,-1.5,0.9
317,U1351,B,2,H,1,4.7,7.847,46.3,-1.7,1.3
317,U1351,B,2,H,1,9.7,7.897,42,-0.9,-0.1
317,U1351,B,2,H,1,14.7,7.947,48.7,-0.9,0.4
317,U1351,B,2,H,1,19.7,7.997,46.6,-0.6,0.2
317,U1351,B,2,H,1,24.7,8.047,43.1,0.1,-1
317,U1351,B,2,H,1,29.8,8.098,45.6,-0.4,-0.1
317,U1351,B,2,H,1,34.8,8.148,48.3,-1.1,0.7
317,U1351,B,2,H,1,39.8,8.198,48.5,-1.1,0.6
317,U1351,B,2,H,1,44.8,8.248,46.2,-0.6,0.1
317,U1351,B,2,H,1,49.8,8.298,48.4,-0.8,0.2
317,U1351,B,2,H,1,54.8,8.348,45.3,-0.7,0.1
317,U1351,B,2,H,1,59.8,8.398,46.8,-0.6,0
317,U1351,B,2,H,1,64.9,8.449,45.1,-0.8,-0.1
317,U1351,B,2,H,1,69.9,8.499,41,-0.4,-0.3
317,U1351,B,2,H,1,74.9,8.549,45.7,-0.7,-0.4
317,U1351,B,2,H,1,79.9,8.599,46.3,-0.8,0.4
317,U1351,B,2,H,1,84.9,8.649,47.1,-0.7,0.1
317,U1351,B,2,H,1,89.9,8.699,44.4,-0.5,-0.3
317,U1351,B,2,H,1,94.9,8.749,45.2,-0.2,-0.7
317,U1351,B,2,H,1,99.9,8.799,47.1,-0.4,-0.4
317,U1351,B,2,H,1,104.9,8.849,48.2,-0.8,0.4
317,U1351,B,2,H,1,109.9,8.899,46,-0.9,0.4
317,U1351,B,2,H,1,115,8.95,41.6,-0.7,-0.5
317,U1351,B,2,H,1,120,9,42.3,-0.9,0.1
317,U1351,B,2,H,1,125,9.05,40,-0.3,-1
317,U1351,B,2,H,1,130,9.1,40.6,-0.8,-0.2
317,U1351,B,2,H,1,135,9.15,39.9,-0.3,-1.1
317,U1351,B,2,H,1,140,9.2,48.3,-1,0.6
317,U1351,B,2,H,1,145.1,9.251,41.7,-0.9,0.6
317,U1351,B,2,H,2,4.7,9.347,45.5,-1.3,1
317,U1351,B,2,H,2,9.7,9.397,43.7,-1.2,0.9
317,U1351,B,2,H,2,14.7,9.447,49.6,-0.7,0.3
317,U1351,B,2,H,2,19.7,9.497,51.4,-1.1,0.7
317,U1351,B,2,H,2,24.7,9.547,48.2,-1.1,1.1
317,U1351,B,2,H,2,29.8,9.598,50,-1.1,0.8
317,U1351,B,2,H,2,34.8,9.648,46.3,-1.1,0.6
317,U1351,B,2,H,2,39.8,9.698,43.9,-1.5,0.9
317,U1351,B,2,H,2,44.8,9.748,48.9,-1.1,0.7
317,U1351,B,2,H,2,49.8,9.798,48.9,-0.9,0.4
317,U1351,B,2,H,2,54.8,9.848,43.2,-0.4,0
317,U1351,B,2,H,2,59.8,9.898,49.5,-1.1,1.3
317,U1351,B,2,H,2,64.8,9.948,44.5,-0.7,0
317,U1351,B,2,H,2,69.9,9.999,44.8,-0.7,0.2
317,U1351,B,2,H,2,74.9,10.049,48,-0.8,0.8
317,U1351,B,2,H,2,79.9,10.099,45,-0.8,0.4
317,U1351,B,2,H,2,84.9,10.149,44.1,-0.8,0.5
317,U1351,B,2,H,2,89.9,10.199,47.3,-0.7,0.2
317,U1351,B,2,H,2,94.9,10.249,47.9,-0.7,0.3
317,U1351,B,2,H,2,99.9,10.299,39.9,-0.4,-0.3
317,U1351,B,2,H,2,105,10.35,45,-0.7,0.3
317,U1351,B,2,H,2,110,10.4,43.1,-0.5,0.2
317,U1351,B,2,H,2,115,10.45,46.6,-0.9,0.9
317,U1351,B,2,H,2,120,10.5,46.5,-0.7,0.6
317,U1351,B,2,H,2,125,10.55,41.7,-0.7,-1.2
317,U1351,B,2,H,2,130,10.6,38.6,-1,-1.6
317,U1351,B,2,H,2,135,10.65,42.3,-1.3,0.9
317,U1351,B,2,H,2,140,10.7,42.4,-1.2,0.8
317,U1351,B,2,H,2,145,10.75,42.9,-0.9,1.2
317,U1351,B,2,H,3,4.7,10.847,44.8,-0.9,1
317,U1351,B,2,H,3,9.7,10.897,35.9,0.3,-1
317,U1351,B,2,H,3,14.7,10.947,41.6,-0.3,0.1
317,U1351,B,2,H,3,19.7,10.997,36.2,0.1,-1.2
317,U1351,B,2,H,3,24.7,11.047,41.2,-0.5,0.1
317,U1351,B,2,H,3,29.7,11.097,40.2,-0.9,0.7
317,U1351,B,2,H,3,34.8,11.148,40.7,-0.7,0.6
317,U1351,B,2,H,3,39.8,11.198,41.1,-0.7,0.7
317,U1351,B,2,H,3,44.8,11.248,39,-0.4,0.4
317,U1351,B,2,H,3,49.8,11.298,41.1,-0.4,0.2
317,U1351,B,2,H,3,54.8,11.348,41.6,-0.7,0.9
317,U1351,B,2,H,3,59.8,11.398,36.6,-0.4,0.1
317,U1351,B,2,H,3,64.9,11.449,40.9,-0.6,0.5
317,U1351,B,2,H,3,69.9,11.499,36.1,-0.1,-0.6
317,U1351,B,2,H,3,74.9,11.549,38.6,-0.1,-0.4
317,U1351,B,2,H,3,79.9,11.599,38.7,-0.2,-0.2
317,U1351,B,2,H,3,84.9,11.649,37.9,0.1,-0.6
317,U1351,B,2,H,3,89.9,11.699,36.9,0.1,-0.7
317,U1351,B,2,H,3,94.9,11.749,32.8,0.4,-1.5
317,U1351,B,2,H,3,99.9,11.799,34.4,0.3,-1.2
317,U1351,B,2,H,3,104.9,11.849,39.5,-0.3,0
317,U1351,B,2,H,3,109.9,11.899,36.2,-0.1,-0.2
317,U1351,B,2,H,3,115,11.95,37.1,-0.3,-0.1
317,U1351,B,2,H,3,120,12,42.3,-0.7,0.8
317,U1351,B,2,H,3,125,12.05,41.5,-0.6,0.9
317,U1351,B,2,H,3,130,12.1,41,-0.9,1
317,U1351,B,2,H,3,135,12.15,39.2,0.2,0.2
317,U1351,B,2,H,3,140,12.2,44.9,-1.1,2.3
317,U1351,B,2,H,3,145,12.25,40.6,-1.5,4.8
317,U1351,B,2,H,4,4.7,12.347,45.2,-1.1,2.5
317,U1351,B,2,H,4,9.7,12.397,42.3,-0.3,0.9
317,U1351,B,2,H,4,14.7,12.447,43,-0.6,1.6
317,U1351,B,2,H,4,19.7,12.497,45.9,-0.8,2.2
317,U1351,B,2,H,4,24.7,12.547,42.4,-0.4,1
317,U1351,B,2,H,4,29.8,12.598,44.3,-1.1,2.6
317,U1351,B,2,H,4,34.8,12.648,37,-0.1,0.6
317,U1351,B,2,H,4,39.8,12.698,46.2,-1.4,4.3
317,U1351,B,2,H,4,44.8,12.748,43.4,-0.9,2.6
317,U1351,B,2,H,4,49.8,12.798,39,-0.6,2.3
317,U1351,B,2,H,4,54.8,12.848,42.3,-0.7,1.8
317,U1351,B,2,H,4,59.8,12.898,41.7,-0.6,2.1
317,U1351,B,2,H,4,64.8,12.948,34.9,-0.4,1.7
317,U1351,B,2,H,4,69.8,12.998,42.2,-0.8,3
317,U1351,B,2,H,4,74.9,13.049,37.8,-0.7,2.7
317,U1351,B,2,H,4,79.9,13.099,42.6,-0.8,2.4
317,U1351,B,2,H,4,84.9,13.149,41.4,-1,2.7
317,U1351,B,2,H,4,89.9,13.199,37.4,-0.4,2.3
317,U1351,B,2,H,4,94.9,13.249,40.1,-0.6,2.3
317,U1351,B,2,H,4,99.9,13.299,42.4,-1.2,3
317,U1351,B,2,H,4,104.9,13.349,30.6,0.4,-2
317,U1351,B,2,H,4,110,13.4,34.2,0.1,-1.9
317,U1351,B,2,H,4,115,13.45,38.8,-0.7,2.1
317,U1351,B,2,H,4,120,13.5,37.8,-0.7,2.8
317,U1351,B,2,H,4,125,13.55,36.2,-0.5,2.1
317,U1351,B,2,H,4,130,13.6,45.5,-0.4,3.7
317,U1351,B,2,H,4,135,13.65,45.7,-1.1,3.1
317,U1351,B,2,H,4,140,13.7,35.5,-0.6,2.1
317,U1351,B,2,H,4,145.1,13.751,36.5,-0.6,2.5
317,U1351,B,2,H,5,4.7,13.847,44,-0.3,1.8
317,U1351,B,2,H,5,9.7,13.897,42.2,-1,2.8
317,U1351,B,2,H,5,14.7,13.947,39.4,-1,3
317,U1351,B,2,H,5,19.7,13.997,40.1,-0.8,2.8
317,U1351,B,2,H,5,24.7,14.047,41,-1.1,3.3
317,U1351,B,2,H,5,29.7,14.097,39.8,-0.9,3.5
317,U1351,B,2,H,5,34.8,14.148,38.7,-0.7,2.2
317,U1351,B,2,H,5,39.8,14.198,39.2,-0.9,2.6
317,U1351,B,2,H,5,44.8,14.248,38.6,-0.9,2.3
317,U1351,B,2,H,5,49.8,14.298,38,-0.9,2.6
317,U1351,B,2,H,5,54.8,14.348,43.7,-0.9,2.2
317,U1351,B,2,H,5,59.8,14.398,38.1,-0.8,2.3
317,U1351,B,2,H,5,64.8,14.448,41.2,-0.8,2.5
317,U1351,B,2,H,5,69.9,14.499,44.5,-0.9,2.2
317,U1351,B,2,H,5,74.9,14.549,40.9,-0.9,2
317,U1351,B,2,H,5,79.9,14.599,43.5,-0.6,2.1
317,U1351,B,2,H,5,84.9,14.649,42.5,-0.5,1.4
317,U1351,B,2,H,5,89.9,14.699,40.6,-0.7,1.9
317,U1351,B,2,H,5,94.9,14.749,43.7,-0.9,2.2
317,U1351,B,2,H,5,99.9,14.799,38.2,-1,2.7
317,U1351,B,2,H,5,104.9,14.849,37.4,-0.7,1.7
317,U1351,B,2,H,5,110,14.9,41.1,-1.4,2.1
317,U1351,B,2,H,5,115,14.95,38.8,-1,2.8
317,U1351,B,2,H,5,120,15,44.9,-1.2,3
317,U1351,B,2,H,5,125,15.05,45.8,-1.3,3.4
317,U1351,B,2,H,5,130,15.1,38.9,-0.6,1.4
317,U1351,B,2,H,5,135,15.15,37.6,-0.8,2
317,U1351,B,2,H,5,140,15.2,43.2,-0.6,1.1
317,U1351,B,2,H,5,145,15.25,43.8,-1.4,3.2
317,U1351,B,2,H,6,4.8,15.348,38.4,-1.1,1.9
317,U1351,B,2,H,6,9.8,15.398,35,0.7,-1.4
317,U1351,B,2,H,6,14.8,15.448,42.1,-0.5,0.6
317,U1351,B,2,H,6,19.8,15.498,36.1,-0.3,0.2
317,U1351,B,2,H,6,24.8,15.548,39.7,0.1,-0.9
317,U1351,B,2,H,6,29.8,15.598,37.2,0.2,-0.7
317,U1351,B,2,H,6,34.9,15.649,42.4,-0.4,1.3
317,U1351,B,2,H,6,39.9,15.699,37.5,0.3,-1.1
317,U1351,B,2,H,6,44.9,15.749,36.6,-0.2,1
317,U1351,B,2,H,6,49.9,15.799,40.4,-1.3,2.3
317,U1351,B,2,H,6,54.9,15.849,33.6,-0.5,-0.1
317,U1351,B,2,H,6,59.9,15.899,35.9,-0.1,-1.3
317,U1351,B,2,H,6,64.9,15.949,37,-0.3,-1.3
317,U1351,B,2,H,6,69.9,15.999,41.2,-1.2,0
317,U1351,B,2,H,6,74.9,16.049,48.4,-0.8,0.2
317,U1351,B,2,H,6,80,16.1,52.1,-1.3,0.7
317,U1351,B,2,H,6,85,16.15,47,-1.3,0.6
317,U1351,B,2,H,6,90,16.2,45.5,-0.9,0.1
317,U1351,B,2,H,6,95,16.25,39.2,-0.6,-0.8
317,U1351,B,2,H,6,100,16.3,40.2,-0.5,-1.3
317,U1351,B,2,H,6,105,16.35,45.9,-1,0.2
317,U1351,B,2,H,6,110,16.4,40.2,-0.6,-0.8
317,U1351,B,2,H,6,115,16.45,43,-1.4,1.8
317,U1351,B,2,H,CC,5,16.55,49.9,-1.3,0.5
317,U1351,B,2,H,CC,10,16.6,41.2,-1.2,0
317,U1351,B,2,H,CC,15,16.65,40.9,-1.2,0.1
317,U1351,B,2,H,CC,20,16.7,45.8,-1.6,1.9
317,U1351,B,3,H,1,4.7,16.747,37.3,0.4,-0.9
317,U1351,B,3,H,1,9.7,16.797,46.4,-1.2,3.3
317,U1351,B,3,H,1,14.7,16.847,37.9,-0.6,1.1
317,U1351,B,3,H,1,19.7,16.897,37.8,-0.3,0.1
317,U1351,B,3,H,1,24.7,16.947,47,-0.3,0.7
317,U1351,B,3,H,1,29.8,16.998,30.1,0.8,-2.5
317,U1351,B,3,H,1,34.8,17.048,35.7,0.3,-2.2
317,U1351,B,3,H,1,39.8,17.098,43.2,-0.6,0.2
317,U1351,B,3,H,1,44.8,17.148,51.5,-1.2,0.2
317,U1351,B,3,H,1,49.8,17.198,50.2,-2.1,-0.3
317,U1351,B,3,H,1,54.8,17.248,52.3,-1.3,-0.4
317,U1351,B,3,H,1,59.8,17.298,45.3,-1.2,0
317,U1351,B,3,H,1,64.9,17.349,41.6,-1,-0.6
317,U1351,B,3,H,1,69.9,17.399,41.7,-0.7,-0.8
317,U1351,B,3,H,1,74.9,17.449,41.9,-0.7,-0.6
317,U1351,B,3,H,1,79.9,17.499,41.7,-1,-0.5
317,U1351,B,3,H,1,84.9,17.549,44.4,-1,-0.1
317,U1351,B,3,H,1,89.9,17.599,41,-0.8,-0.3
317,U1351,B,3,H,1,94.9,17.649,43.3,-0.9,0.4
317,U1351,B,3,H,1,99.9,17.699,36.7,-0.6,0
317,U1351,B,3,H,1,104.9,17.749,37.4,-0.6,-0.1
317,U1351,B,3,H,1,109.9,17.799,42.2,-0.6,0.3
317,U1351,B,3,H,1,115,17.85,45.7,-0.6,0.6
317,U1351,B,3,H,1,120,17.9,41.5,0,-0.4
317,U1351,B,3,H,1,125,17.95,41.7,-0.3,-0.4
317,U1351,B,3,H,1,130,18,45.6,-0.6,0.6
317,U1351,B,3,H,1,135,18.05,45.1,-0.7,0.5
317,U1351,B,3,H,1,140,18.1,41.4,-0.5,-0.2
317,U1351,B,3,H,1,145,18.15,43.4,-1,0.9
317,U1351,B,3,H,2,4.7,18.247,44.6,-0.9,-0.4
317,U1351,B,3,H,2,9.7,18.297,47.4,-0.9,-0.1
317,U1351,B,3,H,2,14.7,18.347,40.7,-0.6,-0.7
317,U1351,B,3,H,2,19.7,18.397,48.5,-1,-0.3
317,U1351,B,3,H,2,24.7,18.447,40.2,-1.1,-0.5
317,U1351,B,3,H,2,29.7,18.497,41.4,-0.8,-0.7
317,U1351,B,3,H,2,34.8,18.548,40.7,-1.1,-0.3
317,U1351,B,3,H,2,39.8,18.598,40.8,-1.2,-0.5
317,U1351,B,3,H,2,44.8,18.648,39.9,-1,-0.8
317,U1351,B,3,H,2,49.8,18.698,38.6,-0.7,-0.9
317,U1351,B,3,H,2,54.8,18.748,38,-0.6,-0.9
317,U1351,B,3,H,2,59.8,18.798,37.9,-0.7,-1.2
317,U1351,B,3,H,2,64.8,18.848,35.9,-0.3,-1.5
317,U1351,B,3,H,2,69.9,18.899,38,-0.8,-0.8
317,U1351,B,3,H,2,74.9,18.949,40.7,-1.1,-0.5
317,U1351,B,3,H,2,79.9,18.999,38.9,-0.7,-0.8
317,U1351,B,3,H,2,84.9,19.049,38.2,-0.8,-0.8
317,U1351,B,3,H,2,89.9,19.099,38.9,-0.9,-0.5
317,U1351,B,3,H,2,94.9,19.149,39.7,-0.7,-0.8
317,U1351,B,3,H,2,99.9,19.199,48.6,-0.7,-0.1
317,U1351,B,3,H,2,104.9,19.249,40.9,-0.5,-1.2
317,U1351,B,3,H,2,109.9,19.299,53.3,-0.5,0.2
317,U1351,B,3,H,2,115,19.35,48.8,-0.3,-0.3
317,U1351,B,3,H,2,120,19.4,38.9,0.1,-2.1
317,U1351,B,3,H,2,125,19.45,44.9,-0.3,-0.5
317,U1351,B,3,H,2,130,19.5,47.1,-0.6,0.2
317,U1351,B,3,H,2,135,19.55,45.2,-0.8,0.1
317,U1351,B,3,H,2,140,19.6,47.6,-1,0.5
317,U1351,B,3,H,2,145.1,19.651,42.6,-1,0.5
317,U1351,B,3,H,3,4.7,19.747,44.8,-0.5,-0.1
317,U1351,B,3,H,3,9.7,19.797,41.8,-0.5,-0.2
317,U1351,B,3,H,3,14.7,19.847,45.1,-0.6,0.2
317,U1351,B,3,H,3,19.7,19.897,42.6,-0.6,0
317,U1351,B,3,H,3,24.7,19.947,44.7,-0.7,-0.3
317,U1351,B,3,H,3,29.7,19.997,47.8,-1.1,1.6
317,U1351,B,3,H,3,34.8,20.048,40.2,-1.1,0
317,U1351,B,3,H,3,39.8,20.098,41.3,-1.4,0.3
317,U1351,B,3,H,3,44.8,20.148,37.7,-0.7,-0.8
317,U1351,B,3,H,3,49.8,20.198,39.9,-1.3,0.4
317,U1351,B,3,H,3,54.8,20.248,39,-1.1,-0.2
317,U1351,B,3,H,3,59.8,20.298,41.6,-0.9,-0.1
317,U1351,B,3,H,3,64.8,20.348,38.6,-1,-0.2
317,U1351,B,3,H,3,69.8,20.398,42.3,-1.3,0
317,U1351,B,3,H,3,74.9,20.449,43.7,-1.2,0.3
317,U1351,B,3,H,3,79.9,20.499,46.9,-1.1,0.1
317,U1351,B,3,H,3,84.9,20.549,41.1,-1.2,0.1
317,U1351,B,3,H,3,89.9,20.599,39.7,-1.1,-0.1
317,U1351,B,3,H,3,94.9,20.649,39.1,-1.1,-0.1
317,U1351,B,3,H,3,99.9,20.699,40.3,-1.2,-0.2
317,U1351,B,3,H,3,104.9,20.749,41.1,-1.2,-0.2
317,U1351,B,3,H,3,110,20.8,42.6,-0.9,0.2
317,U1351,B,3,H,3,115,20.85,36.6,-0.2,-0.9
317,U1351,B,3,H,3,120,20.9,35.2,0.3,-1.7
317,U1351,B,3,H,3,125,20.95,45.4,-0.9,0.4
317,U1351,B,3,H,3,130,21,41.8,-0.7,0.3
317,U1351,B,3,H,3,135,21.05,36.4,-0.7,-0.1
317,U1351,B,3,H,3,140,21.1,45.7,-1.1,1
317,U1351,B,3,H,3,145,21.15,38.9,-1.5,1.4
317,U1351,B,3,H,4,4.8,21.248,50.8,-1.6,1.6
317,U1351,B,3,H,4,9.8,21.298,45.9,0.1,3.7
317,U1351,B,3,H,4,14.8,21.348,39.3,-0.6,0.3
317,U1351,B,3,H,4,19.9,21.399,41.3,-0.6,0.3
317,U1351,B,3,H,4,24.9,21.449,32.4,0.2,-1.6
317,U1351,B,3,H,4,29.9,21.499,42.5,-1,1.1
317,U1351,B,3,H,4,34.9,21.549,36.6,-0.7,0.4
317,U1351,B,3,H,4,39.9,21.599,33.5,0,-1.3
317,U1351,B,3,H,4,44.9,21.649,40,-0.6,0
317,U1351,B,3,H,4,49.9,21.699,34.5,-0.2,-1.1
317,U1351,B,3,H,4,55,21.75,44.9,-0.4,-0.1
317,U1351,B,3,H,4,60,21.8,40.3,-0.5,-0.3
317,U1351,B,3,H,4,65,21.85,44.4,-0.4,0.1
317,U1351,B,3,H,4,70,21.9,43.8,-0.3,-0.4
317,U1351,B,3,H,4,75,21.95,46,-0.7,0.5
317,U1351,B,3,H,4,80,22,43.4,-0.7,0.1
317,U1351,B,3,H,4,85,22.05,46.2,-0.8,0.6
317,U1351,B,3,H,4,90,22.1,42.1,-1.4,1.9
317,U1351,B,4,H,1,4.7,22.147,45.4,-1,0.9
317,U1351,B,4,H,1,9.7,22.197,43.6,0.1,0.1
317,U1351,B,4,H,1,14.7,22.247,51.5,-0.5,0.9
317,U1351,B,4,H,1,19.7,22.297,41.7,-0.1,0.2
317,U1351,B,4,H,1,24.7,22.347,43.1,-0.4,0.5
317,U1351,B,4,H,1,29.7,22.397,43.3,-0.4,0.8
317,U1351,B,4,H,1,34.8,22.448,46.4,-0.8,0.3
317,U1351,B,4,H,1,39.8,22.498,42.2,-0.4,-0.2
317,U1351,B,4,H,1,44.8,22.548,43,-0.5,0.1
317,U1351,B,4,H,1,49.8,22.598,44.2,-0.5,0.2
