Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Porosity (vol%)
317,U1354,C,6,X,2,144,94.84,47.9
317,U1354,C,6,X,2,148,94.88,47.5
317,U1354,C,6,X,4,70,97.1,46.2
317,U1354,C,7,X,1,143,102.93,50.2
317,U1354,C,7,X,1,148,102.98,47.4
317,U1354,C,7,X,2,70,103.7,50.4
317,U1354,C,8,X,2,143,109.43,51
317,U1354,C,8,X,2,148,109.48,47.7
317,U1354,C,8,X,3,70,110.2,49.6
317,U1354,C,9,X,2,143,119.03,46.1
317,U1354,C,9,X,2,148,119.08,45.7
317,U1354,C,9,X,4,72,121.32,47
317,U1354,C,10,X,1,120,126.8,44
317,U1354,C,10,X,2,146,128.56,44.1
317,U1354,C,10,X,2,148,128.58,42.7
317,U1354,C,10,X,4,70,130.8,45.1
317,U1354,C,11,X,2,144,138.04,46.6
317,U1354,C,11,X,2,148,138.08,44.9
317,U1354,C,11,X,4,71,140.31,46.1
317,U1354,C,12,X,2,146,147.66,46.9
317,U1354,C,12,X,2,148,147.68,47.5
317,U1354,C,12,X,4,71,149.91,48.9
317,U1354,C,13,X,2,146,157.26,44.7
317,U1354,C,13,X,2,148,157.28,44
317,U1354,C,13,X,4,114,159.94,45.3
317,U1354,C,14,X,1,128,165.18,36.3
317,U1354,C,14,X,1,130,165.2,35.8
317,U1354,C,15,X,3,136,177.86,44.6
317,U1354,C,15,X,3,138,177.88,44
317,U1354,C,15,X,4,41,178.41,42.8
317,U1354,C,15,X,4,109,179.09,42.9
317,U1354,C,18,X,1,148,203.78,41.1
317,U1354,C,19,X,1,148,213.28,42.7
317,U1354,C,21,X,2,148,233.98,40.6
317,U1354,C,22,X,2,148,243.48,41.6
317,U1354,C,27,X,2,127,291.27,42.7
317,U1354,C,29,X,1,30,308,40.5
317,U1354,C,30,X,1,127,318.27,39.1
